jeu_200_75_5.txt_3_currentGA	jeu_200_75_5.txt_3_bestGA	
196	-75.7333	156197	
197	-8.73333	156197	
198	-44.7333	156197	
199	-56.7333	156197	
200	139847	156197	
201	-14.7333	156197	
202	-23.7333	156197	
203	-117.733	156197	
204	140109	156197	
205	131379	156197	
206	138791	156197	
207	142421	156197	
208	-114.733	156197	
209	131118	156197	
210	-66.7333	156197	
211	-36.7333	156197	
212	123248	156197	
213	-243.733	156197	
214	-101.733	156197	
215	123848	156197	
216	-80.7333	156197	
217	-56.7333	156197	
218	-132.733	156197	
219	-283.733	156197	
220	-27.7333	156197	
221	144559	156197	
222	130262	156197	
223	-112.733	156197	
224	144997	156197	
225	-25.7333	156197	
226	-44.7333	156197	
227	-51.7333	156197	
228	134815	156197	
229	-57.7333	156197	
230	-61.7333	156197	
231	-124.733	156197	
232	147873	156197	
233	-4.73333	156197	
234	141660	156197	
235	-90.7333	156197	
236	-65.7333	156197	
237	137889	156197	
238	139934	156197	
239	146018	156197	
240	127076	156197	
241	138201	156197	
242	132816	156197	
243	143062	156197	
244	-53.7333	156197	
245	-38.7333	156197	
246	151582	156197	
247	145804	156197	
248	-15.7333	156197	
249	144694	156197	
250	126671	156197	
251	-108.733	156197	
252	148933	156197	
253	-19.7333	156197	
254	-109.733	156197	
255	-80.7333	156197	
256	139012	156197	
257	144947	156197	
258	-58.7333	156197	
259	129300	156197	
260	-23.7333	156197	
261	-35.7333	156197	
262	144536	156197	
263	151846	156197	
264	136239	156197	
265	-28.7333	156197	
266	-30.7333	156197	
267	-19.7333	156197	
268	135213	156197	
269	-16.7333	156197	
270	-32.7333	156197	
271	-101.733	156197	
272	143553	156197	
273	-112.733	156197	
274	-72.7333	156197	
275	-20.7333	156197	
276	142694	156197	
277	135104	156197	
278	125926	156197	
279	127321	156197	
280	150416	156197	
281	-133.733	156197	
282	139896	156197	
283	137756	156197	
284	133288	156197	
285	-282.733	156197	
286	-54.7333	156197	
287	140731	156197	
288	145073	156197	
289	136432	156197	
290	157299	157299	
291	-117.733	157299	
292	-123.733	157299	
293	135379	157299	
294	139458	157299	
295	123970	157299	
296	-203.733	157299	
297	-115.733	157299	
298	139556	157299	
299	-34.7333	157299	
300	118742	157299	
301	137960	157299	
302	-65.7333	157299	
303	144505	157299	
304	-171.733	157299	
305	-27.7333	157299	
306	140791	157299	
307	140678	157299	
308	-5.73333	157299	
309	133656	157299	
310	123141	157299	
311	139853	157299	
312	133384	157299	
313	-64.7333	157299	
314	-22.7333	157299	
315	136388	157299	
316	-81.7333	157299	
317	136432	157299	
318	-94.7333	157299	
319	-70.7333	157299	
320	129786	157299	
321	142536	157299	
322	-140.733	157299	
323	-230.733	157299	
324	-55.7333	157299	
325	-43.7333	157299	
326	-48.7333	157299	
327	134677	157299	
328	144180	157299	
329	-79.7333	157299	
330	143783	157299	
331	129959	157299	
332	148739	157299	
333	149023	157299	
334	-73.7333	157299	
335	140449	157299	
336	135755	157299	
337	119863	157299	
338	-100.733	157299	
339	140329	157299	
340	132038	157299	
341	149692	157299	
342	-43.7333	157299	
343	-342.733	157299	
344	-4.73333	157299	
345	139917	157299	
346	-11.7333	157299	
347	130292	157299	
348	-57.7333	157299	
349	-58.7333	157299	
350	134114	157299	
351	149650	157299	
352	150874	157299	
353	145380	157299	
354	157200	157299	
355	129310	157299	
356	-290.733	157299	
357	149293	157299	
358	136076	157299	
359	139081	157299	
360	144218	157299	
361	140947	157299	
362	-14.7333	157299	
363	132062	157299	
364	-0.733333	157299	
365	144514	157299	
366	-19.7333	157299	
367	136913	157299	
368	-13.7333	157299	
369	142241	157299	
370	-122.733	157299	
371	-7.73333	157299	
372	-10.7333	157299	
373	131569	157299	
374	-107.733	157299	
375	148436	157299	
376	153758	157299	
377	144180	157299	
378	136467	157299	
379	129863	157299	
380	141352	157299	
381	-20.7333	157299	
382	-75.7333	157299	
383	128866	157299	
384	135272	157299	
385	139826	157299	
386	144025	157299	
387	-97.7333	157299	
388	150115	157299	
389	-3.73333	157299	
390	147403	157299	
391	145380	157299	
392	141449	157299	
393	152574	157299	
394	144646	157299	
395	-86.7333	157299	
396	129966	157299	
397	149106	157299	
398	149352	157299	
399	-7.73333	157299	
400	-66.7333	157299	
401	136432	157299	
402	-50.7333	157299	
403	149406	157299	
404	-66.7333	157299	
405	136168	157299	
406	-7.73333	157299	
407	-39.7333	157299	
408	-80.7333	157299	
409	-16.7333	157299	
410	134699	157299	
411	141563	157299	
412	129165	157299	
413	121565	157299	
414	-105.733	157299	
415	133170	157299	
416	142313	157299	
417	-108.733	157299	
418	141289	157299	
419	149307	157299	
420	-134.733	157299	
421	154952	157299	
422	-43.7333	157299	
423	-19.7333	157299	
424	-93.7333	157299	
425	-96.7333	157299	
426	-69.7333	157299	
427	-6.73333	157299	
428	-19.7333	157299	
429	135065	157299	
430	150115	157299	
431	-49.7333	157299	
432	-50.7333	157299	
433	126779	157299	
434	141473	157299	
435	-19.7333	157299	
436	-97.7333	157299	
437	137320	157299	
438	-312.733	157299	
439	139452	157299	
440	-20.7333	157299	
441	134376	157299	
442	-20.7333	157299	
443	151890	157299	
444	-3.73333	157299	
445	132880	157299	
446	-18.7333	157299	
447	130934	157299	
448	133345	157299	
449	138753	157299	
450	-101.733	157299	
451	146338	157299	
452	128222	157299	
453	138464	157299	
454	154855	157299	
455	-6.73333	157299	
456	146568	157299	
457	127445	157299	
458	141076	157299	
459	-25.7333	157299	
460	-173.733	157299	
461	-52.7333	157299	
462	-26.7333	157299	
463	139950	157299	
464	-27.7333	157299	
465	153371	157299	
466	143893	157299	
467	-92.7333	157299	
468	158805	158805	
469	-66.7333	158805	
470	149806	158805	
471	136242	158805	
472	148290	158805	
473	136700	158805	
474	-142.733	158805	
475	143399	158805	
476	134165	158805	
477	-4.73333	158805	
478	-50.7333	158805	
479	152209	158805	
480	148508	158805	
481	126543	158805	
482	139084	158805	
483	138612	158805	
484	-18.7333	158805	
485	150115	158805	
486	154385	158805	
487	133711	158805	
488	140394	158805	
489	134471	158805	
490	139580	158805	
491	127977	158805	
492	134854	158805	
493	154855	158805	
494	132637	158805	
495	138609	158805	
496	-21.7333	158805	
497	-1.73333	158805	
498	150608	158805	
499	150525	158805	
500	-166.733	158805	
501	-15.7333	158805	
502	-165.733	158805	
503	159090	159090	
504	131063	159090	
505	-71.7333	159090	
506	132280	159090	
507	139914	159090	
508	132429	159090	
509	-102.733	159090	
510	146528	159090	
511	-45.7333	159090	
512	-100.733	159090	
513	-7.73333	159090	
514	145967	159090	
515	130145	159090	
516	-15.7333	159090	
517	-139.733	159090	
518	145156	159090	
519	-121.733	159090	
520	133136	159090	
521	150868	159090	
522	128990	159090	
523	-113.733	159090	
524	-51.7333	159090	
525	138581	159090	
526	140325	159090	
527	-19.7333	159090	
528	141784	159090	
529	133121	159090	
530	133223	159090	
531	-35.7333	159090	
532	135524	159090	
533	-93.7333	159090	
534	-44.7333	159090	
535	-30.7333	159090	
536	143507	159090	
537	-17.7333	159090	
538	-46.7333	159090	
539	126392	159090	
540	-86.7333	159090	
541	148552	159090	
542	-35.7333	159090	
543	131482	159090	
544	145428	159090	
545	-3.73333	159090	
546	134815	159090	
547	-20.7333	159090	
548	134165	159090	
549	-120.733	159090	
550	-109.733	159090	
551	143934	159090	
552	156667	159090	
553	142716	159090	
554	-67.7333	159090	
555	152727	159090	
556	148365	159090	
557	133559	159090	
558	142556	159090	
559	-113.733	159090	
560	-15.7333	159090	
561	142691	159090	
562	139688	159090	
563	132267	159090	
564	136700	159090	
565	140499	159090	
566	150746	159090	
567	139688	159090	
568	-72.7333	159090	
569	-30.7333	159090	
570	135568	159090	
571	127939	159090	
572	138581	159090	
573	-21.7333	159090	
574	-203.733	159090	
575	144343	159090	
576	126083	159090	
577	-23.7333	159090	
578	-23.7333	159090	
579	-100.733	159090	
580	150686	159090	
581	145298	159090	
582	134667	159090	
583	151951	159090	
584	147036	159090	
585	-52.7333	159090	
586	139796	159090	
587	149841	159090	
588	-83.7333	159090	
589	-1.73333	159090	
590	-3.73333	159090	
591	140214	159090	
592	137915	159090	
593	-95.7333	159090	
594	128108	159090	
595	150584	159090	
596	-66.7333	159090	
597	-109.733	159090	
598	139728	159090	
599	135588	159090	
600	142961	159090	
601	-20.7333	159090	
602	-89.7333	159090	
603	-80.7333	159090	
604	127753	159090	
605	143416	159090	
606	-69.7333	159090	
607	-177.733	159090	
608	-76.7333	159090	
609	144065	159090	
610	128451	159090	
611	148818	159090	
612	-104.733	159090	
613	-14.7333	159090	
614	-145.733	159090	
615	-81.7333	159090	
616	138999	159090	
617	-75.7333	159090	
618	142398	159090	
619	139688	159090	
620	140776	159090	
621	136628	159090	
622	160823	160823	
623	-85.7333	160823	
624	-107.733	160823	
625	158074	160823	
626	-31.7333	160823	
627	-45.7333	160823	
628	132282	160823	
629	140948	160823	
630	147388	160823	
631	-15.7333	160823	
632	142751	160823	
633	139102	160823	
634	126409	160823	
635	-16.7333	160823	
636	134852	160823	
637	138581	160823	
638	-29.7333	160823	
639	134325	160823	
640	-30.7333	160823	
641	-106.733	160823	
642	139752	160823	
643	155957	160823	
644	-105.733	160823	
645	152688	160823	
646	135755	160823	
647	148920	160823	
648	-45.7333	160823	
649	137827	160823	
650	145032	160823	
651	145075	160823	
652	146530	160823	
653	141807	160823	
654	146108	160823	
655	151621	160823	
656	151370	160823	
657	133967	160823	
658	-82.7333	160823	
659	140085	160823	
660	142661	160823	
661	142961	160823	
662	-0.733333	160823	
663	135757	160823	
664	141509	160823	
665	144515	160823	
666	159021	160823	
667	135462	160823	
668	-54.7333	160823	
669	-25.7333	160823	
670	-31.7333	160823	
671	143135	160823	
672	137136	160823	
673	140252	160823	
674	147261	160823	
675	158138	160823	
676	145934	160823	
677	133051	160823	
678	144507	160823	
679	-30.7333	160823	
680	-148.733	160823	
681	160823	160823	
682	143028	160823	
683	146710	160823	
684	154071	160823	
685	-3.73333	160823	
686	-96.7333	160823	
687	144927	160823	
688	146507	160823	
689	-59.7333	160823	
690	147979	160823	
691	150259	160823	
692	-120.733	160823	
693	144069	160823	
694	146787	160823	
695	-31.7333	160823	
696	-100.733	160823	
697	136207	160823	
698	-8.73333	160823	
699	140952	160823	
700	148016	160823	
701	146118	160823	
702	-76.7333	160823	
703	143329	160823	
704	-25.7333	160823	
705	135863	160823	
706	147957	160823	
707	151275	160823	
708	-40.7333	160823	
709	-63.7333	160823	
710	144065	160823	
711	142000	160823	
712	146498	160823	
713	142233	160823	
714	130937	160823	
715	154011	160823	
716	140435	160823	
717	-140.733	160823	
718	155501	160823	
719	145100	160823	
720	-2.73333	160823	
721	-18.7333	160823	
722	-60.7333	160823	
723	149922	160823	
724	144203	160823	
725	123714	160823	
726	141833	160823	
727	145192	160823	
728	-104.733	160823	
729	-14.7333	160823	
730	158766	160823	
731	136782	160823	
732	151497	160823	
733	-60.7333	160823	
734	140126	160823	
735	144419	160823	
736	145593	160823	
737	147056	160823	
738	144921	160823	
739	154548	160823	
740	153039	160823	
741	129731	160823	
742	-9.73333	160823	
743	150083	160823	
744	-12.7333	160823	
745	146053	160823	
746	129275	160823	
747	136671	160823	
748	-68.7333	160823	
749	156092	160823	
750	142901	160823	
751	150617	160823	
752	142409	160823	
753	-70.7333	160823	
754	160823	160823	
755	-10.7333	160823	
756	138384	160823	
757	139523	160823	
758	-121.733	160823	
759	145470	160823	
760	-20.7333	160823	
761	129421	160823	
762	146376	160823	
763	-8.73333	160823	
764	-18.7333	160823	
765	151197	160823	
766	-136.733	160823	
767	-25.7333	160823	
768	145470	160823	
769	129091	160823	
770	-40.7333	160823	
771	149834	160823	
772	132284	160823	
773	157206	160823	
774	144816	160823	
775	148523	160823	
776	149740	160823	
777	140284	160823	
778	137717	160823	
779	155974	160823	
780	138818	160823	
781	153856	160823	
782	143392	160823	
783	155859	160823	
784	-25.7333	160823	
785	149453	160823	
786	146341	160823	
787	137769	160823	
788	162474	162474	
789	133181	162474	
790	-57.7333	162474	
791	-79.7333	162474	
792	-13.7333	162474	
793	-74.7333	162474	
794	150855	162474	
795	-81.7333	162474	
796	151197	162474	
797	148699	162474	
798	140451	162474	
799	-28.7333	162474	
800	138605	162474	
801	144534	162474	
802	149682	162474	
803	149548	162474	
804	146053	162474	
805	161744	162474	
806	143719	162474	
807	-40.7333	162474	
808	-31.7333	162474	
809	162493	162493	
810	146350	162493	
811	145753	162493	
812	154870	162493	
813	-20.7333	162493	
814	160517	162493	
815	142330	162493	
816	137952	162493	
817	146000	162493	
818	137188	162493	
819	150211	162493	
820	148559	162493	
821	139396	162493	
822	143643	162493	
823	150711	162493	
824	151292	162493	
825	141993	162493	
826	-2.73333	162493	
827	139389	162493	
828	152370	162493	
829	147455	162493	
830	141365	162493	
831	138102	162493	
832	155138	162493	
833	-99.7333	162493	
834	-23.7333	162493	
835	142984	162493	
836	-13.7333	162493	
837	143368	162493	
838	-38.7333	162493	
839	150471	162493	
840	150431	162493	
841	155351	162493	
842	140568	162493	
843	141491	162493	
844	147316	162493	
845	142745	162493	
846	142883	162493	
847	-7.73333	162493	
848	130006	162493	
849	156900	162493	
850	142575	162493	
851	-17.7333	162493	
852	147730	162493	
853	157206	162493	
854	156183	162493	
855	136067	162493	
856	136010	162493	
857	-20.7333	162493	
858	140661	162493	
859	-14.7333	162493	
860	144010	162493	
861	155386	162493	
862	144183	162493	
863	146692	162493	
864	136316	162493	
865	157466	162493	
866	143005	162493	
867	156724	162493	
868	153385	162493	
869	153051	162493	
870	147360	162493	
871	147367	162493	
872	156633	162493	
873	-87.7333	162493	
874	148029	162493	
875	152242	162493	
876	137989	162493	
877	-37.7333	162493	
878	149430	162493	
879	152057	162493	
880	-181.733	162493	
881	142526	162493	
882	155312	162493	
883	170549	170549	
884	146821	170549	
885	-8.73333	170549	
886	155516	170549	
887	-7.73333	170549	
888	-0.733333	170549	
889	-25.7333	170549	
890	146028	170549	
891	141430	170549	
892	141702	170549	
893	-13.7333	170549	
894	-72.7333	170549	
895	146710	170549	
896	-114.733	170549	
897	141297	170549	
898	-5.73333	170549	
899	148696	170549	
900	143514	170549	
901	-34.7333	170549	
902	143077	170549	
903	131461	170549	
904	-85.7333	170549	
905	146915	170549	
906	144410	170549	
907	154598	170549	
908	-97.7333	170549	
909	-125.733	170549	
910	-195.733	170549	
911	153459	170549	
912	144543	170549	
913	137485	170549	
914	143306	170549	
915	148506	170549	
916	-65.7333	170549	
917	144960	170549	
918	154725	170549	
919	136251	170549	
920	142046	170549	
921	-38.7333	170549	
922	148864	170549	
923	145584	170549	
924	147696	170549	
925	147779	170549	
926	134915	170549	
927	-27.7333	170549	
928	-40.7333	170549	
929	-20.7333	170549	
930	133525	170549	
931	-29.7333	170549	
932	150572	170549	
933	150835	170549	
934	-8.73333	170549	
935	140615	170549	
936	133843	170549	
937	159538	170549	
938	165540	170549	
939	154414	170549	
940	-3.73333	170549	
941	-9.73333	170549	
942	-201.733	170549	
943	146126	170549	
944	-123.733	170549	
945	-144.733	170549	
946	152191	170549	
947	149543	170549	
948	148587	170549	
949	147160	170549	
950	167162	170549	
951	170472	170549	
952	-22.7333	170549	
953	155338	170549	
954	141903	170549	
955	142468	170549	
956	141791	170549	
957	153327	170549	
958	-26.7333	170549	
959	144543	170549	
960	144161	170549	
961	140472	170549	
962	-18.7333	170549	
963	-131.733	170549	
964	-96.7333	170549	
965	146661	170549	
966	-105.733	170549	
967	-49.7333	170549	
968	155048	170549	
969	-114.733	170549	
970	151489	170549	
971	-31.7333	170549	
972	-4.73333	170549	
973	148975	170549	
974	139246	170549	
975	146220	170549	
976	-52.7333	170549	
977	142247	170549	
978	141407	170549	
979	141102	170549	
980	164595	170549	
981	-101.733	170549	
982	-72.7333	170549	
983	152746	170549	
984	141098	170549	
985	154814	170549	
986	-87.7333	170549	
987	161267	170549	
988	161141	170549	
989	161166	170549	
990	137369	170549	
991	151916	170549	
992	156973	170549	
993	170746	170746	
994	139058	170746	
995	-69.7333	170746	
996	161731	170746	
997	-74.7333	170746	
998	-106.733	170746	
999	145742	170746	
1000	-86.7333	170746	
1001	158834	170746	
1002	138071	170746	
1003	148653	170746	
1004	137693	170746	
1005	145133	170746	
1006	163732	170746	
1007	144423	170746	
1008	148855	170746	
1009	-119.733	170746	
1010	148582	170746	
1011	-3.73333	170746	
1012	140620	170746	
1013	-57.7333	170746	
1014	163838	170746	
1015	158949	170746	
1016	147163	170746	
1017	153852	170746	
1018	144053	170746	
1019	161279	170746	
1020	150396	170746	
1021	148653	170746	
1022	140056	170746	
1023	138816	170746	
1024	139476	170746	
1025	138670	170746	
1026	167389	170746	
1027	163732	170746	
1028	168341	170746	
1029	159035	170746	
1030	164705	170746	
1031	-38.7333	170746	
1032	-54.7333	170746	
1033	148288	170746	
1034	-46.7333	170746	
1035	151933	170746	
1036	-13.7333	170746	
1037	156563	170746	
1038	-53.7333	170746	
1039	140177	170746	
1040	157815	170746	
1041	-180.733	170746	
1042	145136	170746	
1043	148421	170746	
1044	145486	170746	
1045	-60.7333	170746	
1046	-24.7333	170746	
1047	157779	170746	
1048	161723	170746	
1049	-19.7333	170746	
1050	166083	170746	
1051	158419	170746	
1052	149849	170746	
1053	-37.7333	170746	
1054	-130.733	170746	
1055	160514	170746	
1056	162045	170746	
1057	159517	170746	
1058	157377	170746	
1059	146394	170746	
1060	-7.73333	170746	
1061	159538	170746	
1062	-11.7333	170746	
1063	-37.7333	170746	
1064	-19.7333	170746	
1065	142953	170746	
1066	-37.7333	170746	
1067	-26.7333	170746	
1068	158176	170746	
1069	159839	170746	
1070	151837	170746	
1071	162260	170746	
1072	152225	170746	
1073	138517	170746	
1074	-23.7333	170746	
1075	144718	170746	
1076	-130.733	170746	
1077	-63.7333	170746	
1078	155152	170746	
1079	-37.7333	170746	
1080	160299	170746	
1081	163732	170746	
1082	-49.7333	170746	
1083	150132	170746	
1084	156365	170746	
1085	168022	170746	
1086	155428	170746	
1087	-81.7333	170746	
1088	-27.7333	170746	
1089	155465	170746	
1090	-37.7333	170746	
1091	146530	170746	
1092	142369	170746	
1093	149506	170746	
1094	163770	170746	
1095	156372	170746	
1096	151465	170746	
1097	-55.7333	170746	
1098	149240	170746	
1099	156657	170746	
1100	-41.7333	170746	
1101	161197	170746	
1102	-44.7333	170746	
1103	-17.7333	170746	
1104	152875	170746	
1105	-70.7333	170746	
1106	154775	170746	
1107	166500	170746	
1108	149678	170746	
1109	161636	170746	
1110	-22.7333	170746	
1111	-23.7333	170746	
1112	-27.7333	170746	
1113	150226	170746	
1114	-86.7333	170746	
1115	-76.7333	170746	
1116	167389	170746	
1117	-58.7333	170746	
1118	147237	170746	
1119	-83.7333	170746	
1120	156099	170746	
1121	149804	170746	
1122	145212	170746	
1123	152261	170746	
1124	152678	170746	
1125	147217	170746	
1126	-139.733	170746	
1127	156186	170746	
1128	156627	170746	
1129	160140	170746	
1130	-22.7333	170746	
1131	149021	170746	
1132	-132.733	170746	
1133	-17.7333	170746	
1134	169778	170746	
1135	155651	170746	
1136	-1.73333	170746	
1137	-22.7333	170746	
1138	150375	170746	
1139	157813	170746	
1140	163789	170746	
1141	161737	170746	
1142	159363	170746	
1143	151574	170746	
1144	-74.7333	170746	
1145	145400	170746	
1146	-52.7333	170746	
1147	165805	170746	
1148	-54.7333	170746	
1149	167014	170746	
1150	157854	170746	
1151	145965	170746	
1152	148730	170746	
1153	168341	170746	
1154	144286	170746	
1155	-50.7333	170746	
1156	161723	170746	
1157	-13.7333	170746	
1158	162260	170746	
1159	172874	172874	
1160	160260	172874	
1161	153906	172874	
1162	149900	172874	
1163	155331	172874	
1164	158990	172874	
1165	-100.733	172874	
1166	-47.7333	172874	
1167	-20.7333	172874	
1168	159777	172874	
1169	156289	172874	
1170	157096	172874	
1171	147055	172874	
1172	162198	172874	
1173	162575	172874	
1174	163465	172874	
1175	171996	172874	
1176	159618	172874	
1177	154099	172874	
1178	159655	172874	
1179	161781	172874	
1180	162327	172874	
1181	164615	172874	
1182	149704	172874	
1183	145811	172874	
1184	161162	172874	
1185	162269	172874	
1186	151193	172874	
1187	158057	172874	
1188	157116	172874	
1189	-48.7333	172874	
1190	158078	172874	
1191	158454	172874	
1192	151982	172874	
1193	158150	172874	
1194	143666	172874	
1195	-33.7333	172874	
1196	165724	172874	
1197	164735	172874	
1198	159437	172874	
1199	-26.7333	172874	
1200	-101.733	172874	
1201	157744	172874	
1202	159536	172874	
1203	153197	172874	
1204	161484	172874	
1205	141074	172874	
1206	155830	172874	
1207	147026	172874	
1208	149122	172874	
1209	-76.7333	172874	
1210	170465	172874	
1211	135874	172874	
1212	159444	172874	
1213	157156	172874	
1214	144943	172874	
1215	168408	172874	
1216	-92.7333	172874	
1217	167389	172874	
1218	149553	172874	
1219	160494	172874	
1220	145897	172874	
1221	161739	172874	
1222	169681	172874	
1223	171526	172874	
1224	152183	172874	
1225	162079	172874	
1226	161399	172874	
1227	155112	172874	
1228	174156	174156	
1229	157292	174156	
1230	174351	174351	
1231	-117.733	174351	
1232	164197	174351	
1233	-45.7333	174351	
1234	172769	174351	
1235	-138.733	174351	
1236	170060	174351	
1237	154382	174351	
1238	153062	174351	
1239	157893	174351	
1240	163982	174351	
1241	-18.7333	174351	
1242	148588	174351	
1243	163376	174351	
1244	-49.7333	174351	
1245	159370	174351	
1246	-79.7333	174351	
1247	-64.7333	174351	
1248	167583	174351	
1249	171229	174351	
1250	-2.73333	174351	
1251	-83.7333	174351	
1252	161957	174351	
1253	163868	174351	
1254	151803	174351	
1255	153908	174351	
1256	163014	174351	
1257	144080	174351	
1258	157284	174351	
1259	170779	174351	
1260	-21.7333	174351	
1261	167324	174351	
1262	140097	174351	
1263	161769	174351	
1264	163317	174351	
1265	-33.7333	174351	
1266	153308	174351	
1267	161560	174351	
1268	-31.7333	174351	
1269	167303	174351	
1270	169706	174351	
1271	-40.7333	174351	
1272	-40.7333	174351	
1273	-81.7333	174351	
1274	165077	174351	
1275	165910	174351	
1276	-12.7333	174351	
1277	166081	174351	
1278	166100	174351	
1279	-13.7333	174351	
1280	162951	174351	
1281	177010	177010	
1282	149909	177010	
1283	170421	177010	
1284	159300	177010	
1285	157571	177010	
1286	171348	177010	
1287	158692	177010	
1288	166260	177010	
1289	162080	177010	
1290	163770	177010	
1291	-16.7333	177010	
1292	167963	177010	
1293	155878	177010	
1294	-24.7333	177010	
1295	170751	177010	
1296	-35.7333	177010	
1297	-11.7333	177010	
1298	-96.7333	177010	
1299	161746	177010	
1300	-142.733	177010	
1301	-24.7333	177010	
1302	-131.733	177010	
1303	151947	177010	
1304	-33.7333	177010	
1305	169681	177010	
1306	169268	177010	
1307	175226	177010	
1308	-40.7333	177010	
1309	156786	177010	
1310	160408	177010	
1311	180541	180541	
1312	161520	180541	
1313	171026	180541	
1314	-50.7333	180541	
1315	154970	180541	
1316	-64.7333	180541	
1317	152978	180541	
1318	161355	180541	
1319	160875	180541	
1320	158918	180541	
1321	177617	180541	
1322	163456	180541	
1323	158692	180541	
1324	157419	180541	
1325	163316	180541	
1326	-80.7333	180541	
1327	154361	180541	
1328	158366	180541	
1329	166878	180541	
1330	169947	180541	
1331	166561	180541	
1332	162021	180541	
1333	-70.7333	180541	
1334	179008	180541	
1335	-88.7333	180541	
1336	175275	180541	
1337	176425	180541	
1338	-145.733	180541	
1339	158462	180541	
1340	165878	180541	
1341	-203.733	180541	
1342	184704	184704	
1343	167690	184704	
1344	157360	184704	
1345	-42.7333	184704	
1346	174772	184704	
1347	162037	184704	
1348	-20.7333	184704	
1349	149525	184704	
1350	155309	184704	
