jeu_100_25_4.txt_5_currentGA	jeu_100_25_4.txt_5_bestGA	
85	-134.44	-45.44	
86	-146.44	-45.44	
87	-260.44	-45.44	
88	-217.44	-45.44	
89	-61.44	-45.44	
90	-108.44	-45.44	
91	-359.44	-45.44	
92	-111.44	-45.44	
93	-125.44	-45.44	
94	-224.44	-45.44	
95	-211.44	-45.44	
96	-186.44	-45.44	
97	-222.44	-45.44	
98	-173.44	-45.44	
99	-109.44	-45.44	
100	-121.44	-45.44	
101	-40.44	-40.44	
102	-285.44	-40.44	
103	-203.44	-40.44	
104	-140.44	-40.44	
105	-176.44	-40.44	
106	-82.44	-40.44	
107	-421.44	-40.44	
108	-260.44	-40.44	
109	-177.44	-40.44	
110	-248.44	-40.44	
111	-136.44	-40.44	
112	-100.44	-40.44	
113	-174.44	-40.44	
114	-184.44	-40.44	
115	-122.44	-40.44	
116	-199.44	-40.44	
117	-132.44	-40.44	
118	-232.44	-40.44	
119	-134.44	-40.44	
120	-134.44	-40.44	
121	-71.44	-40.44	
122	-203.44	-40.44	
123	-127.44	-40.44	
124	-235.44	-40.44	
125	-180.44	-40.44	
126	-114.44	-40.44	
127	-129.44	-40.44	
128	-173.44	-40.44	
129	-120.44	-40.44	
130	-159.44	-40.44	
131	-182.44	-40.44	
132	-237.44	-40.44	
133	-117.44	-40.44	
134	-88.44	-40.44	
135	-205.44	-40.44	
136	-118.44	-40.44	
137	-211.44	-40.44	
138	-300.44	-40.44	
139	-110.44	-40.44	
140	-218.44	-40.44	
141	-158.44	-40.44	
142	-40.44	-40.44	
143	-162.44	-40.44	
144	-84.44	-40.44	
145	-116.44	-40.44	
146	-326.44	-40.44	
147	-119.44	-40.44	
148	-277.44	-40.44	
149	-96.44	-40.44	
150	-100.44	-40.44	
151	-124.44	-40.44	
152	-138.44	-40.44	
153	-218.44	-40.44	
154	-208.44	-40.44	
155	-196.44	-40.44	
156	-136.44	-40.44	
157	-80.44	-40.44	
158	-71.44	-40.44	
159	-236.44	-40.44	
160	-252.44	-40.44	
161	-57.44	-40.44	
162	-117.44	-40.44	
163	-136.44	-40.44	
164	-183.44	-40.44	
165	-197.44	-40.44	
166	-94.44	-40.44	
167	-120.44	-40.44	
168	-81.44	-40.44	
169	-148.44	-40.44	
170	-176.44	-40.44	
171	-110.44	-40.44	
172	-157.44	-40.44	
173	-81.44	-40.44	
174	-116.44	-40.44	
175	-166.44	-40.44	
176	-150.44	-40.44	
177	-85.44	-40.44	
178	-305.44	-40.44	
179	-121.44	-40.44	
180	-85.44	-40.44	
181	-135.44	-40.44	
182	-174.44	-40.44	
183	-146.44	-40.44	
184	-228.44	-40.44	
185	-217.44	-40.44	
186	-127.44	-40.44	
187	-170.44	-40.44	
188	-97.44	-40.44	
189	-80.44	-40.44	
190	-236.44	-40.44	
191	-218.44	-40.44	
192	-116.44	-40.44	
193	-122.44	-40.44	
194	-146.44	-40.44	
195	-199.44	-40.44	
196	-165.44	-40.44	
197	-204.44	-40.44	
198	-96.44	-40.44	
199	-218.44	-40.44	
200	-93.44	-40.44	
201	-201.44	-40.44	
202	-134.44	-40.44	
203	-198.44	-40.44	
204	-150.44	-40.44	
205	-165.44	-40.44	
206	-159.44	-40.44	
207	-120.44	-40.44	
208	-60.44	-40.44	
209	-116.44	-40.44	
210	-221.44	-40.44	
211	-163.44	-40.44	
212	-136.44	-40.44	
213	-128.44	-40.44	
214	-173.44	-40.44	
215	-72.44	-40.44	
216	-100.44	-40.44	
217	-62.44	-40.44	
218	-98.44	-40.44	
219	-86.44	-40.44	
220	-107.44	-40.44	
221	-98.44	-40.44	
222	-213.44	-40.44	
223	-106.44	-40.44	
224	-175.44	-40.44	
225	-143.44	-40.44	
226	-281.44	-40.44	
227	-91.44	-40.44	
228	-137.44	-40.44	
229	-221.44	-40.44	
230	-54.44	-40.44	
231	-121.44	-40.44	
232	-97.44	-40.44	
233	-152.44	-40.44	
234	-87.44	-40.44	
235	-97.44	-40.44	
236	-200.44	-40.44	
237	-82.44	-40.44	
238	-91.44	-40.44	
239	-261.44	-40.44	
240	-142.44	-40.44	
241	-132.44	-40.44	
242	-33.44	-33.44	
243	-205.44	-33.44	
244	-115.44	-33.44	
245	-146.44	-33.44	
246	-113.44	-33.44	
247	-26.44	-26.44	
248	-149.44	-26.44	
249	-156.44	-26.44	
250	-32.44	-26.44	
251	-121.44	-26.44	
252	-118.44	-26.44	
253	-103.44	-26.44	
254	-248.44	-26.44	
255	-190.44	-26.44	
256	-169.44	-26.44	
257	-128.44	-26.44	
258	-192.44	-26.44	
259	-54.44	-26.44	
260	-166.44	-26.44	
261	-141.44	-26.44	
262	-156.44	-26.44	
263	-136.44	-26.44	
264	-190.44	-26.44	
265	-94.44	-26.44	
266	-208.44	-26.44	
267	-71.44	-26.44	
268	-175.44	-26.44	
269	-164.44	-26.44	
270	-69.44	-26.44	
271	-92.44	-26.44	
272	-55.44	-26.44	
273	-109.44	-26.44	
274	-107.44	-26.44	
275	-54.44	-26.44	
276	-124.44	-26.44	
277	-31.44	-26.44	
278	-136.44	-26.44	
279	-103.44	-26.44	
280	-209.44	-26.44	
281	-90.44	-26.44	
282	-142.44	-26.44	
283	-49.44	-26.44	
284	-113.44	-26.44	
285	-175.44	-26.44	
286	-82.44	-26.44	
287	-20.44	-20.44	
288	-141.44	-20.44	
289	-159.44	-20.44	
290	-177.44	-20.44	
291	-106.44	-20.44	
292	-260.44	-20.44	
293	-109.44	-20.44	
294	-146.44	-20.44	
295	-61.44	-20.44	
296	-200.44	-20.44	
297	-144.44	-20.44	
298	-63.44	-20.44	
299	-203.44	-20.44	
300	-106.44	-20.44	
301	-70.44	-20.44	
302	-200.44	-20.44	
303	-172.44	-20.44	
304	-70.44	-20.44	
305	-105.44	-20.44	
306	-203.44	-20.44	
307	-42.44	-20.44	
308	-138.44	-20.44	
309	-136.44	-20.44	
310	-115.44	-20.44	
311	-38.44	-20.44	
312	-157.44	-20.44	
313	-52.44	-20.44	
314	-220.44	-20.44	
315	-83.44	-20.44	
316	-290.44	-20.44	
317	-146.44	-20.44	
318	-126.44	-20.44	
319	-189.44	-20.44	
320	-154.44	-20.44	
321	-136.44	-20.44	
322	-7.44	-7.44	
323	-123.44	-7.44	
324	6660	6660	
325	-193.44	6660	
326	-78.44	6660	
327	-79.44	6660	
328	-38.44	6660	
329	-25.44	6660	
330	-113.44	6660	
331	-108.44	6660	
332	-77.44	6660	
333	-66.44	6660	
334	-44.44	6660	
335	-117.44	6660	
336	-168.44	6660	
337	-145.44	6660	
338	-291.44	6660	
339	-233.44	6660	
340	-128.44	6660	
341	-199.44	6660	
342	-89.44	6660	
343	-160.44	6660	
344	-117.44	6660	
345	-201.44	6660	
346	-111.44	6660	
347	-103.44	6660	
348	-110.44	6660	
349	-87.44	6660	
350	-74.44	6660	
351	-164.44	6660	
352	-172.44	6660	
353	-194.44	6660	
354	-136.44	6660	
355	-24.44	6660	
356	-103.44	6660	
357	-121.44	6660	
358	-138.44	6660	
359	-143.44	6660	
360	-102.44	6660	
361	-97.44	6660	
362	-111.44	6660	
363	-110.44	6660	
364	-69.44	6660	
365	-191.44	6660	
366	-24.44	6660	
367	-243.44	6660	
368	-132.44	6660	
369	-48.44	6660	
370	9419	9419	
371	-263.44	9419	
372	-177.44	9419	
373	-114.44	9419	
374	-67.44	9419	
375	-105.44	9419	
376	-178.44	9419	
377	-54.44	9419	
378	-71.44	9419	
379	-201.44	9419	
380	-152.44	9419	
381	-111.44	9419	
382	-64.44	9419	
383	-242.44	9419	
384	-118.44	9419	
385	-70.44	9419	
386	-62.44	9419	
387	8492	9419	
388	-194.44	9419	
389	-104.44	9419	
390	-63.44	9419	
391	-210.44	9419	
392	-108.44	9419	
393	-84.44	9419	
394	-53.44	9419	
395	-4.44	9419	
396	-143.44	9419	
397	-145.44	9419	
398	-128.44	9419	
399	-226.44	9419	
400	8666	9419	
401	-128.44	9419	
402	-205.44	9419	
403	-18.44	9419	
404	-35.44	9419	
405	-233.44	9419	
406	-122.44	9419	
407	-146.44	9419	
408	-8.44	9419	
409	-72.44	9419	
410	-135.44	9419	
411	-113.44	9419	
412	-115.44	9419	
413	-286.44	9419	
414	-110.44	9419	
415	-106.44	9419	
416	-157.44	9419	
417	-145.44	9419	
418	-93.44	9419	
419	-77.44	9419	
420	-133.44	9419	
421	-170.44	9419	
422	-251.44	9419	
423	-119.44	9419	
424	-283.44	9419	
425	-134.44	9419	
426	-203.44	9419	
427	-113.44	9419	
428	-117.44	9419	
429	-140.44	9419	
430	-82.44	9419	
431	-113.44	9419	
432	-37.44	9419	
433	-113.44	9419	
434	-48.44	9419	
435	-129.44	9419	
436	-277.44	9419	
437	-104.44	9419	
438	-97.44	9419	
439	-81.44	9419	
440	-203.44	9419	
441	-124.44	9419	
442	-84.44	9419	
443	-116.44	9419	
444	-19.44	9419	
445	-72.44	9419	
446	-67.44	9419	
447	-180.44	9419	
448	-126.44	9419	
449	-151.44	9419	
450	-63.44	9419	
451	-226.44	9419	
452	-121.44	9419	
453	-53.44	9419	
454	-35.44	9419	
455	-208.44	9419	
456	-80.44	9419	
457	-113.44	9419	
458	-158.44	9419	
459	-63.44	9419	
460	-89.44	9419	
461	-61.44	9419	
462	-74.44	9419	
463	-58.44	9419	
464	-132.44	9419	
465	-142.44	9419	
466	-85.44	9419	
467	-158.44	9419	
468	-151.44	9419	
469	-45.44	9419	
470	-160.44	9419	
471	-193.44	9419	
472	-63.44	9419	
473	-264.44	9419	
474	-157.44	9419	
475	-124.44	9419	
476	-46.44	9419	
477	-72.44	9419	
478	-91.44	9419	
479	-113.44	9419	
480	-109.44	9419	
481	-117.44	9419	
482	-146.44	9419	
483	-113.44	9419	
484	-157.44	9419	
485	-231.44	9419	
486	-121.44	9419	
487	-108.44	9419	
488	-165.44	9419	
489	-79.44	9419	
490	-72.44	9419	
491	-191.44	9419	
492	-72.44	9419	
493	-75.44	9419	
494	-65.44	9419	
495	-257.44	9419	
496	-183.44	9419	
497	-49.44	9419	
498	-96.44	9419	
499	-137.44	9419	
500	-126.44	9419	
501	-167.44	9419	
502	-43.44	9419	
503	-135.44	9419	
504	-32.44	9419	
505	-101.44	9419	
506	-53.44	9419	
507	-130.44	9419	
508	-12.44	9419	
509	-45.44	9419	
510	-113.44	9419	
511	-125.44	9419	
512	-92.44	9419	
513	-121.44	9419	
514	-161.44	9419	
515	-73.44	9419	
516	-83.44	9419	
517	-137.44	9419	
518	-75.44	9419	
519	-22.44	9419	
520	-96.44	9419	
521	-150.44	9419	
522	-104.44	9419	
523	-110.44	9419	
524	-115.44	9419	
525	-129.44	9419	
526	-108.44	9419	
527	-88.44	9419	
528	-22.44	9419	
529	-138.44	9419	
530	-68.44	9419	
531	7966	9419	
532	-50.44	9419	
533	-96.44	9419	
534	-89.44	9419	
535	-137.44	9419	
536	-49.44	9419	
537	-4.44	9419	
538	-164.44	9419	
539	-32.44	9419	
540	-128.44	9419	
541	-230.44	9419	
542	-91.44	9419	
543	-52.44	9419	
544	-150.44	9419	
545	-128.44	9419	
546	-99.44	9419	
547	-68.44	9419	
548	-112.44	9419	
549	-131.44	9419	
550	-80.44	9419	
551	-134.44	9419	
552	-161.44	9419	
553	-63.44	9419	
554	-68.44	9419	
555	-53.44	9419	
556	-63.44	9419	
557	-158.44	9419	
558	-149.44	9419	
559	-94.44	9419	
560	-35.44	9419	
561	-39.44	9419	
562	-112.44	9419	
563	-72.44	9419	
564	-96.44	9419	
565	-189.44	9419	
566	-47.44	9419	
567	-152.44	9419	
568	-20.44	9419	
569	-59.44	9419	
570	-112.44	9419	
571	-277.44	9419	
572	-39.44	9419	
573	-53.44	9419	
574	-31.44	9419	
575	-47.44	9419	
576	-88.44	9419	
577	-168.44	9419	
578	-73.44	9419	
579	-70.44	9419	
580	-43.44	9419	
581	-88.44	9419	
582	-131.44	9419	
583	-52.44	9419	
584	-201.44	9419	
585	-227.44	9419	
586	-170.44	9419	
587	-112.44	9419	
588	-193.44	9419	
589	-105.44	9419	
590	-160.44	9419	
591	-89.44	9419	
592	-138.44	9419	
593	-102.44	9419	
594	-138.44	9419	
595	-65.44	9419	
596	-224.44	9419	
597	-67.44	9419	
598	-85.44	9419	
599	-37.44	9419	
600	-6.44	9419	
601	-11.44	9419	
602	-21.44	9419	
603	-191.44	9419	
604	-1.44	9419	
605	-205.44	9419	
606	-111.44	9419	
607	-171.44	9419	
608	-37.44	9419	
609	-133.44	9419	
610	-127.44	9419	
611	-152.44	9419	
612	-123.44	9419	
613	-115.44	9419	
614	-142.44	9419	
615	-195.44	9419	
616	-87.44	9419	
617	-96.44	9419	
618	-43.44	9419	
619	-140.44	9419	
620	-25.44	9419	
621	-77.44	9419	
622	-47.44	9419	
623	-205.44	9419	
624	-80.44	9419	
625	-63.44	9419	
626	-127.44	9419	
627	-188.44	9419	
628	-27.44	9419	
629	-15.44	9419	
630	-76.44	9419	
631	-104.44	9419	
632	-78.44	9419	
633	-132.44	9419	
634	-8.44	9419	
635	-32.44	9419	
636	-73.44	9419	
637	-196.44	9419	
638	-107.44	9419	
639	-55.44	9419	
640	-185.44	9419	
641	-5.44	9419	
642	-263.44	9419	
643	8188	9419	
644	-24.44	9419	
645	-138.44	9419	
646	-148.44	9419	
647	-89.44	9419	
648	-199.44	9419	
649	-137.44	9419	
650	-94.44	9419	
651	-93.44	9419	
652	-56.44	9419	
653	-16.44	9419	
654	-35.44	9419	
655	-90.44	9419	
656	-143.44	9419	
657	-113.44	9419	
658	-40.44	9419	
659	-140.44	9419	
660	-124.44	9419	
661	-127.44	9419	
662	-84.44	9419	
663	-32.44	9419	
664	-101.44	9419	
665	-104.44	9419	
666	-50.44	9419	
667	-84.44	9419	
668	-62.44	9419	
669	-125.44	9419	
670	-71.44	9419	
671	-52.44	9419	
672	-74.44	9419	
673	-68.44	9419	
674	-106.44	9419	
675	-8.44	9419	
676	-107.44	9419	
677	-53.44	9419	
678	-58.44	9419	
679	-92.44	9419	
680	-117.44	9419	
681	-3.44	9419	
682	-164.44	9419	
683	-17.44	9419	
684	-136.44	9419	
685	-96.44	9419	
686	-181.44	9419	
687	-79.44	9419	
688	-114.44	9419	
689	-143.44	9419	
690	7566	9419	
691	-43.44	9419	
692	-59.44	9419	
693	-110.44	9419	
694	-80.44	9419	
695	-82.44	9419	
696	-47.44	9419	
697	-40.44	9419	
698	-56.44	9419	
699	-136.44	9419	
700	-48.44	9419	
701	-71.44	9419	
702	-42.44	9419	
703	-20.44	9419	
704	-80.44	9419	
705	-148.44	9419	
706	-77.44	9419	
707	-120.44	9419	
708	-3.44	9419	
709	-66.44	9419	
710	-5.44	9419	
711	-36.44	9419	
712	-82.44	9419	
713	-81.44	9419	
714	-33.44	9419	
715	-187.44	9419	
716	-89.44	9419	
717	-12.44	9419	
718	-102.44	9419	
719	-157.44	9419	
720	-78.44	9419	
721	-95.44	9419	
722	-37.44	9419	
723	-87.44	9419	
724	-110.44	9419	
725	-51.44	9419	
726	-70.44	9419	
727	-93.44	9419	
728	-144.44	9419	
729	-61.44	9419	
730	-15.44	9419	
731	-16.44	9419	
732	-103.44	9419	
733	-97.44	9419	
734	-67.44	9419	
735	-76.44	9419	
736	-33.44	9419	
737	-79.44	9419	
738	-50.44	9419	
739	-16.44	9419	
740	-49.44	9419	
741	-60.44	9419	
742	-50.44	9419	
743	-59.44	9419	
744	-26.44	9419	
745	-62.44	9419	
746	-73.44	9419	
747	-82.44	9419	
748	-18.44	9419	
749	-119.44	9419	
750	-63.44	9419	
751	-3.44	9419	
752	-124.44	9419	
753	-27.44	9419	
754	-62.44	9419	
755	7065	9419	
756	-55.44	9419	
757	-30.44	9419	
758	-79.44	9419	
759	-3.44	9419	
760	-69.44	9419	
761	-12.44	9419	
762	-100.44	9419	
763	-95.44	9419	
764	-58.44	9419	
765	-43.44	9419	
766	7974	9419	
767	-78.44	9419	
768	-57.44	9419	
769	-82.44	9419	
770	-153.44	9419	
771	-3.44	9419	
772	-84.44	9419	
773	-53.44	9419	
774	8620	9419	
775	-71.44	9419	
776	-53.44	9419	
777	-34.44	9419	
778	-59.44	9419	
779	-31.44	9419	
780	-135.44	9419	
781	-19.44	9419	
782	-165.44	9419	
783	-79.44	9419	
784	-52.44	9419	
785	-47.44	9419	
786	8194	9419	
787	-70.44	9419	
788	-46.44	9419	
789	-112.44	9419	
790	7802	9419	
791	7937	9419	
792	-105.44	9419	
793	-55.44	9419	
794	-58.44	9419	
795	-26.44	9419	
796	-102.44	9419	
797	-39.44	9419	
798	-230.44	9419	
799	-52.44	9419	
800	-61.44	9419	
801	-72.44	9419	
802	-54.44	9419	
803	-134.44	9419	
804	-2.44	9419	
805	-75.44	9419	
806	-62.44	9419	
807	-11.44	9419	
808	-93.44	9419	
809	-52.44	9419	
810	6938	9419	
811	-50.44	9419	
812	-14.44	9419	
813	-3.44	9419	
814	-47.44	9419	
815	-11.44	9419	
816	-16.44	9419	
817	-159.44	9419	
818	-65.44	9419	
819	-4.44	9419	
820	-32.44	9419	
821	-100.44	9419	
822	-11.44	9419	
823	-97.44	9419	
824	-39.44	9419	
825	-51.44	9419	
826	-52.44	9419	
827	-94.44	9419	
828	-40.44	9419	
829	7723	9419	
830	8773	9419	
831	-37.44	9419	
832	-178.44	9419	
833	-163.44	9419	
834	-91.44	9419	
835	8526	9419	
836	-40.44	9419	
837	-86.44	9419	
838	-131.44	9419	
839	-80.44	9419	
840	-24.44	9419	
841	7724	9419	
842	-44.44	9419	
843	-120.44	9419	
844	-6.44	9419	
845	-70.44	9419	
846	7575	9419	
847	-22.44	9419	
848	8363	9419	
849	-6.44	9419	
850	-49.44	9419	
851	-97.44	9419	
852	-108.44	9419	
853	-147.44	9419	
854	6847	9419	
855	-2.44	9419	
856	-124.44	9419	
857	7803	9419	
858	-135.44	9419	
859	7961	9419	
860	-77.44	9419	
861	-114.44	9419	
862	-37.44	9419	
863	-136.44	9419	
864	-53.44	9419	
865	-49.44	9419	
866	-28.44	9419	
867	-52.44	9419	
868	-38.44	9419	
869	8238	9419	
870	-85.44	9419	
871	-53.44	9419	
872	-3.44	9419	
873	-31.44	9419	
874	-106.44	9419	
875	-10.44	9419	
876	-70.44	9419	
877	-140.44	9419	
878	-37.44	9419	
879	-44.44	9419	
880	-82.44	9419	
881	8323	9419	
882	-118.44	9419	
883	-29.44	9419	
884	-24.44	9419	
885	-49.44	9419	
886	-83.44	9419	
887	-116.44	9419	
888	-52.44	9419	
889	8834	9419	
890	-35.44	9419	
891	7145	9419	
892	7499	9419	
893	-99.44	9419	
894	-2.44	9419	
895	-45.44	9419	
896	8970	9419	
897	-158.44	9419	
898	8598	9419	
899	-91.44	9419	
900	-100.44	9419	
901	7974	9419	
902	-126.44	9419	
903	-55.44	9419	
904	-27.44	9419	
905	7418	9419	
906	-124.44	9419	
907	-24.44	9419	
908	-51.44	9419	
909	-18.44	9419	
910	-81.44	9419	
911	-6.44	9419	
912	7575	9419	
913	-81.44	9419	
914	7398	9419	
915	-216.44	9419	
916	7684	9419	
917	8695	9419	
918	-0.44	9419	
919	-44.44	9419	
920	7499	9419	
921	-127.44	9419	
922	-82.44	9419	
923	8991	9419	
924	7422	9419	
925	8450	9419	
926	-70.44	9419	
927	-134.44	9419	
928	-91.44	9419	
929	8238	9419	
930	-16.44	9419	
931	-167.44	9419	
932	-27.44	9419	
933	-19.44	9419	
934	-13.44	9419	
935	8173	9419	
936	-111.44	9419	
937	8282	9419	
938	-41.44	9419	
939	7501	9419	
940	-16.44	9419	
941	-201.44	9419	
942	-105.44	9419	
943	7058	9419	
944	-93.44	9419	
945	-92.44	9419	
946	-21.44	9419	
947	7485	9419	
948	8323	9419	
949	-87.44	9419	
950	8510	9419	
951	-68.44	9419	
952	-80.44	9419	
953	-41.44	9419	
954	-120.44	9419	
955	-0.44	9419	
956	7695	9419	
957	-86.44	9419	
958	-50.44	9419	
959	-40.44	9419	
960	-51.44	9419	
961	-34.44	9419	
962	-59.44	9419	
963	-23.44	9419	
964	-61.44	9419	
965	-18.44	9419	
966	7483	9419	
967	7575	9419	
968	-74.44	9419	
969	8868	9419	
970	-84.44	9419	
971	-19.44	9419	
972	-62.44	9419	
973	7579	9419	
974	8129	9419	
975	-69.44	9419	
976	-13.44	9419	
977	-138.44	9419	
978	-42.44	9419	
979	-42.44	9419	
980	-71.44	9419	
981	-27.44	9419	
982	-70.44	9419	
983	7967	9419	
984	8675	9419	
985	-61.44	9419	
986	7202	9419	
987	-32.44	9419	
988	-22.44	9419	
989	7945	9419	
990	-107.44	9419	
991	6373	9419	
992	-79.44	9419	
993	-104.44	9419	
994	-3.44	9419	
995	8811	9419	
996	-23.44	9419	
997	-61.44	9419	
998	-29.44	9419	
999	-4.44	9419	
1000	-93.44	9419	
1001	6565	9419	
1002	-68.44	9419	
1003	8102	9419	
1004	-70.44	9419	
1005	-13.44	9419	
1006	6687	9419	
1007	9094	9419	
1008	7308	9419	
1009	-53.44	9419	
1010	-17.44	9419	
1011	-100.44	9419	
1012	-56.44	9419	
1013	-21.44	9419	
1014	-29.44	9419	
1015	7947	9419	
1016	-149.44	9419	
1017	-71.44	9419	
1018	-16.44	9419	
1019	7601	9419	
1020	-22.44	9419	
1021	7231	9419	
1022	-95.44	9419	
1023	7140	9419	
1024	6689	9419	
1025	-13.44	9419	
1026	-29.44	9419	
1027	-74.44	9419	
1028	7845	9419	
1029	-47.44	9419	
1030	-11.44	9419	
1031	-123.44	9419	
1032	8008	9419	
1033	-98.44	9419	
1034	8250	9419	
1035	-18.44	9419	
1036	-70.44	9419	
1037	-14.44	9419	
1038	-50.44	9419	
1039	7621	9419	
1040	-12.44	9419	
1041	8739	9419	
1042	-18.44	9419	
1043	-69.44	9419	
1044	8033	9419	
1045	-22.44	9419	
1046	-19.44	9419	
1047	7981	9419	
1048	-18.44	9419	
1049	7786	9419	
1050	-145.44	9419	
1051	7142	9419	
1052	8391	9419	
1053	8215	9419	
1054	-95.44	9419	
1055	-10.44	9419	
1056	-2.44	9419	
1057	-3.44	9419	
1058	6971	9419	
1059	-46.44	9419	
1060	-55.44	9419	
1061	8720	9419	
1062	-31.44	9419	
1063	-29.44	9419	
1064	-66.44	9419	
1065	7870	9419	
1066	7467	9419	
1067	6583	9419	
1068	-112.44	9419	
1069	6693	9419	
1070	8467	9419	
1071	-5.44	9419	
1072	-85.44	9419	
1073	-46.44	9419	
1074	-29.44	9419	
1075	7880	9419	
1076	-4.44	9419	
1077	-44.44	9419	
1078	-9.44	9419	
1079	-16.44	9419	
1080	8440	9419	
1081	-18.44	9419	
1082	-3.44	9419	
1083	-5.44	9419	
1084	8877	9419	
1085	-29.44	9419	
1086	-3.44	9419	
1087	-19.44	9419	
1088	7786	9419	
1089	-19.44	9419	
1090	-68.44	9419	
1091	6889	9419	
1092	-69.44	9419	
1093	-26.44	9419	
1094	-17.44	9419	
1095	-1.44	9419	
1096	-60.44	9419	
1097	7227	9419	
1098	-37.44	9419	
1099	8392	9419	
1100	9672	9672	
1101	8058	9672	
1102	-24.44	9672	
1103	-85.44	9672	
1104	-52.44	9672	
1105	-7.44	9672	
1106	-57.44	9672	
1107	-39.44	9672	
1108	-125.44	9672	
1109	-85.44	9672	
1110	-29.44	9672	
1111	-32.44	9672	
1112	6098	9672	
1113	-40.44	9672	
1114	-13.44	9672	
1115	-45.44	9672	
1116	-8.44	9672	
1117	7176	9672	
1118	7344	9672	
1119	7870	9672	
1120	-46.44	9672	
1121	-86.44	9672	
1122	8889	9672	
1123	6556	9672	
1124	-116.44	9672	
1125	7542	9672	
1126	7841	9672	
1127	7791	9672	
1128	7545	9672	
1129	-37.44	9672	
1130	-4.44	9672	
1131	-44.44	9672	
1132	7921	9672	
1133	8355	9672	
1134	-39.44	9672	
1135	-108.44	9672	
1136	-7.44	9672	
1137	-27.44	9672	
1138	7566	9672	
1139	6889	9672	
1140	-36.44	9672	
1141	-57.44	9672	
1142	-100.44	9672	
1143	-67.44	9672	
1144	-1.44	9672	
1145	6319	9672	
1146	6910	9672	
1147	-7.44	9672	
1148	-25.44	9672	
1149	8084	9672	
1150	7594	9672	
1151	-49.44	9672	
1152	-17.44	9672	
1153	-58.44	9672	
1154	-11.44	9672	
1155	-11.44	9672	
1156	8137	9672	
1157	8124	9672	
1158	-34.44	9672	
1159	7554	9672	
1160	-16.44	9672	
1161	-52.44	9672	
1162	7263	9672	
1163	-11.44	9672	
1164	-58.44	9672	
1165	6692	9672	
1166	7399	9672	
1167	6882	9672	
1168	-22.44	9672	
1169	6468	9672	
1170	-47.44	9672	
1171	7812	9672	
1172	-100.44	9672	
1173	-5.44	9672	
1174	6920	9672	
1175	-15.44	9672	
1176	-10.44	9672	
1177	6816	9672	
1178	-12.44	9672	
1179	6098	9672	
1180	-21.44	9672	
1181	-22.44	9672	
1182	7768	9672	
1183	-14.44	9672	
1184	-6.44	9672	
1185	7841	9672	
1186	-64.44	9672	
1187	-8.44	9672	
1188	-133.44	9672	
1189	-70.44	9672	
1190	-50.44	9672	
1191	8868	9672	
1192	-32.44	9672	
1193	-12.44	9672	
1194	-17.44	9672	
1195	-3.44	9672	
1196	-33.44	9672	
1197	6971	9672	
1198	-20.44	9672	
1199	7119	9672	
1200	-56.44	9672	
1201	-33.44	9672	
1202	7303	9672	
1203	-38.44	9672	
1204	-51.44	9672	
1205	8036	9672	
1206	8616	9672	
1207	-29.44	9672	
1208	-52.44	9672	
1209	-15.44	9672	
1210	6725	9672	
