jeu_200_75_5.txt_5_currentGA	jeu_200_75_5.txt_5_bestGA	
92	-191.24	-72.24	
93	-286.24	-72.24	
94	-274.24	-72.24	
95	-268.24	-72.24	
96	-125.24	-72.24	
97	-172.24	-72.24	
98	-182.24	-72.24	
99	-221.24	-72.24	
100	-257.24	-72.24	
101	-146.24	-72.24	
102	-239.24	-72.24	
103	-105.24	-72.24	
104	-138.24	-72.24	
105	-148.24	-72.24	
106	-220.24	-72.24	
107	-308.24	-72.24	
108	-238.24	-72.24	
109	-233.24	-72.24	
110	-189.24	-72.24	
111	-304.24	-72.24	
112	-111.24	-72.24	
113	-149.24	-72.24	
114	-154.24	-72.24	
115	-288.24	-72.24	
116	-388.24	-72.24	
117	-169.24	-72.24	
118	-252.24	-72.24	
119	-291.24	-72.24	
120	-22.24	-22.24	
121	-176.24	-22.24	
122	-111.24	-22.24	
123	-91.24	-22.24	
124	-241.24	-22.24	
125	-221.24	-22.24	
126	-102.24	-22.24	
127	-141.24	-22.24	
128	-195.24	-22.24	
129	-97.24	-22.24	
130	-170.24	-22.24	
131	-299.24	-22.24	
132	-278.24	-22.24	
133	-138.24	-22.24	
134	-131.24	-22.24	
135	-132.24	-22.24	
136	-147.24	-22.24	
137	-311.24	-22.24	
138	-178.24	-22.24	
139	-310.24	-22.24	
140	-147.24	-22.24	
141	-434.24	-22.24	
142	-111.24	-22.24	
143	-201.24	-22.24	
144	-402.24	-22.24	
145	-194.24	-22.24	
146	-104.24	-22.24	
147	-124.24	-22.24	
148	-356.24	-22.24	
149	-202.24	-22.24	
150	-81.24	-22.24	
151	-226.24	-22.24	
152	-194.24	-22.24	
153	-189.24	-22.24	
154	-137.24	-22.24	
155	-203.24	-22.24	
156	-151.24	-22.24	
157	-138.24	-22.24	
158	-68.24	-22.24	
159	-225.24	-22.24	
160	-171.24	-22.24	
161	-147.24	-22.24	
162	-249.24	-22.24	
163	-210.24	-22.24	
164	-68.24	-22.24	
165	-113.24	-22.24	
166	-239.24	-22.24	
167	-138.24	-22.24	
168	-47.24	-22.24	
169	-137.24	-22.24	
170	-151.24	-22.24	
171	-183.24	-22.24	
172	-146.24	-22.24	
173	-33.24	-22.24	
174	-318.24	-22.24	
175	-240.24	-22.24	
176	-188.24	-22.24	
177	-254.24	-22.24	
178	-139.24	-22.24	
179	-91.24	-22.24	
180	-166.24	-22.24	
181	-176.24	-22.24	
182	-266.24	-22.24	
183	-157.24	-22.24	
184	-191.24	-22.24	
185	-152.24	-22.24	
186	-188.24	-22.24	
187	-124.24	-22.24	
188	-142.24	-22.24	
189	-102.24	-22.24	
190	-120.24	-22.24	
191	-128.24	-22.24	
192	-196.24	-22.24	
193	-212.24	-22.24	
194	-230.24	-22.24	
195	-178.24	-22.24	
196	-187.24	-22.24	
197	-111.24	-22.24	
198	-100.24	-22.24	
199	-177.24	-22.24	
200	-167.24	-22.24	
201	-178.24	-22.24	
202	-137.24	-22.24	
203	-259.24	-22.24	
204	-107.24	-22.24	
205	-203.24	-22.24	
206	-170.24	-22.24	
207	-145.24	-22.24	
208	-246.24	-22.24	
209	-205.24	-22.24	
210	-201.24	-22.24	
211	-199.24	-22.24	
212	-319.24	-22.24	
213	-214.24	-22.24	
214	-44.24	-22.24	
215	-188.24	-22.24	
216	-261.24	-22.24	
217	-113.24	-22.24	
218	-180.24	-22.24	
219	-68.24	-22.24	
220	-237.24	-22.24	
221	-166.24	-22.24	
222	-402.24	-22.24	
223	-260.24	-22.24	
224	-174.24	-22.24	
225	-320.24	-22.24	
226	-64.24	-22.24	
227	-266.24	-22.24	
228	-103.24	-22.24	
229	-229.24	-22.24	
230	-202.24	-22.24	
231	-239.24	-22.24	
232	-126.24	-22.24	
233	-227.24	-22.24	
234	-137.24	-22.24	
235	-125.24	-22.24	
236	-106.24	-22.24	
237	-23.24	-22.24	
238	-112.24	-22.24	
239	-199.24	-22.24	
240	-157.24	-22.24	
241	-185.24	-22.24	
242	-166.24	-22.24	
243	-201.24	-22.24	
244	-129.24	-22.24	
245	-128.24	-22.24	
246	-228.24	-22.24	
247	-348.24	-22.24	
248	-276.24	-22.24	
249	-75.24	-22.24	
250	-286.24	-22.24	
251	-66.24	-22.24	
252	-291.24	-22.24	
253	-88.24	-22.24	
254	-143.24	-22.24	
255	-170.24	-22.24	
256	-294.24	-22.24	
257	-295.24	-22.24	
258	-154.24	-22.24	
259	-255.24	-22.24	
260	-152.24	-22.24	
261	-213.24	-22.24	
262	-131.24	-22.24	
263	-69.24	-22.24	
264	-157.24	-22.24	
265	-141.24	-22.24	
266	-199.24	-22.24	
267	-257.24	-22.24	
268	-143.24	-22.24	
269	-130.24	-22.24	
270	-349.24	-22.24	
271	-186.24	-22.24	
272	-139.24	-22.24	
273	-164.24	-22.24	
274	-148.24	-22.24	
275	-193.24	-22.24	
276	-266.24	-22.24	
277	-90.24	-22.24	
278	-186.24	-22.24	
279	-124.24	-22.24	
280	-160.24	-22.24	
281	-154.24	-22.24	
282	-341.24	-22.24	
283	-135.24	-22.24	
284	-239.24	-22.24	
285	-217.24	-22.24	
286	-81.24	-22.24	
287	-143.24	-22.24	
288	-178.24	-22.24	
289	-272.24	-22.24	
290	-184.24	-22.24	
291	-302.24	-22.24	
292	-67.24	-22.24	
293	-115.24	-22.24	
294	-49.24	-22.24	
295	-208.24	-22.24	
296	-195.24	-22.24	
297	-188.24	-22.24	
298	-151.24	-22.24	
299	-151.24	-22.24	
300	-436.24	-22.24	
301	-186.24	-22.24	
302	-99.24	-22.24	
303	-183.24	-22.24	
304	-290.24	-22.24	
305	-157.24	-22.24	
306	-121.24	-22.24	
307	-104.24	-22.24	
308	-262.24	-22.24	
309	-182.24	-22.24	
310	-156.24	-22.24	
311	-171.24	-22.24	
312	-190.24	-22.24	
313	-130.24	-22.24	
314	-91.24	-22.24	
315	-333.24	-22.24	
316	-166.24	-22.24	
317	-204.24	-22.24	
318	-99.24	-22.24	
319	-307.24	-22.24	
320	-202.24	-22.24	
321	-165.24	-22.24	
322	-260.24	-22.24	
323	-116.24	-22.24	
324	-159.24	-22.24	
325	-83.24	-22.24	
326	-191.24	-22.24	
327	-90.24	-22.24	
328	-294.24	-22.24	
329	-241.24	-22.24	
330	-130.24	-22.24	
331	-163.24	-22.24	
332	-203.24	-22.24	
333	-446.24	-22.24	
334	-278.24	-22.24	
335	-56.24	-22.24	
336	-142.24	-22.24	
337	-140.24	-22.24	
338	-87.24	-22.24	
339	-157.24	-22.24	
340	-53.24	-22.24	
341	-110.24	-22.24	
342	-62.24	-22.24	
343	-109.24	-22.24	
344	-134.24	-22.24	
345	-243.24	-22.24	
346	-137.24	-22.24	
347	-75.24	-22.24	
348	-209.24	-22.24	
349	-98.24	-22.24	
350	-190.24	-22.24	
351	-171.24	-22.24	
352	-326.24	-22.24	
353	-153.24	-22.24	
354	-321.24	-22.24	
355	-166.24	-22.24	
356	-63.24	-22.24	
357	-58.24	-22.24	
358	-257.24	-22.24	
359	-107.24	-22.24	
360	-143.24	-22.24	
361	-223.24	-22.24	
362	-170.24	-22.24	
363	-59.24	-22.24	
364	-172.24	-22.24	
365	-179.24	-22.24	
366	-123.24	-22.24	
367	-134.24	-22.24	
368	-158.24	-22.24	
369	-138.24	-22.24	
370	-223.24	-22.24	
371	-155.24	-22.24	
372	-6.24	-6.24	
373	-117.24	-6.24	
374	-182.24	-6.24	
375	-155.24	-6.24	
376	-82.24	-6.24	
377	-150.24	-6.24	
378	-73.24	-6.24	
379	-305.24	-6.24	
380	-202.24	-6.24	
381	-122.24	-6.24	
382	-270.24	-6.24	
383	-100.24	-6.24	
384	-153.24	-6.24	
385	-101.24	-6.24	
386	-97.24	-6.24	
387	-175.24	-6.24	
388	-170.24	-6.24	
389	-58.24	-6.24	
390	-51.24	-6.24	
391	-118.24	-6.24	
392	-72.24	-6.24	
393	-68.24	-6.24	
394	-256.24	-6.24	
395	-141.24	-6.24	
396	-179.24	-6.24	
397	-82.24	-6.24	
398	-96.24	-6.24	
399	-204.24	-6.24	
400	-91.24	-6.24	
401	-163.24	-6.24	
402	-146.24	-6.24	
403	-138.24	-6.24	
404	-251.24	-6.24	
405	-96.24	-6.24	
406	-124.24	-6.24	
407	-62.24	-6.24	
408	-97.24	-6.24	
409	-169.24	-6.24	
410	-233.24	-6.24	
411	-202.24	-6.24	
412	-109.24	-6.24	
413	-107.24	-6.24	
414	-143.24	-6.24	
415	-161.24	-6.24	
416	-184.24	-6.24	
417	-151.24	-6.24	
418	-221.24	-6.24	
419	-202.24	-6.24	
420	-12.24	-6.24	
421	-309.24	-6.24	
422	-77.24	-6.24	
423	-239.24	-6.24	
424	-158.24	-6.24	
425	-172.24	-6.24	
426	-56.24	-6.24	
427	-119.24	-6.24	
428	-100.24	-6.24	
429	-56.24	-6.24	
430	-92.24	-6.24	
431	-80.24	-6.24	
432	-63.24	-6.24	
433	-171.24	-6.24	
434	-178.24	-6.24	
435	-90.24	-6.24	
436	-99.24	-6.24	
437	-159.24	-6.24	
438	-167.24	-6.24	
439	-107.24	-6.24	
440	-171.24	-6.24	
441	-160.24	-6.24	
442	-246.24	-6.24	
443	-73.24	-6.24	
444	-89.24	-6.24	
445	-122.24	-6.24	
446	-338.24	-6.24	
447	-284.24	-6.24	
448	-213.24	-6.24	
449	-147.24	-6.24	
450	-149.24	-6.24	
451	-149.24	-6.24	
452	-96.24	-6.24	
453	-142.24	-6.24	
454	-50.24	-6.24	
455	-180.24	-6.24	
456	-129.24	-6.24	
457	-139.24	-6.24	
458	-8.24	-6.24	
459	83384	83384	
460	-40.24	83384	
461	-207.24	83384	
462	-114.24	83384	
463	-74.24	83384	
464	-254.24	83384	
465	-34.24	83384	
466	-109.24	83384	
467	-37.24	83384	
468	-228.24	83384	
469	-90.24	83384	
470	-128.24	83384	
471	-109.24	83384	
472	-110.24	83384	
473	-159.24	83384	
474	-75.24	83384	
475	-72.24	83384	
476	-140.24	83384	
477	-164.24	83384	
478	-116.24	83384	
479	-115.24	83384	
480	-81.24	83384	
481	-83.24	83384	
482	-259.24	83384	
483	-139.24	83384	
484	-158.24	83384	
485	-109.24	83384	
486	-184.24	83384	
487	-121.24	83384	
488	-41.24	83384	
489	-34.24	83384	
490	-71.24	83384	
491	-24.24	83384	
492	-129.24	83384	
493	-50.24	83384	
494	-164.24	83384	
495	-176.24	83384	
496	-124.24	83384	
497	-97.24	83384	
498	-184.24	83384	
499	-79.24	83384	
500	-3.24	83384	
501	-89.24	83384	
502	-163.24	83384	
503	-124.24	83384	
504	-164.24	83384	
505	-241.24	83384	
506	-93.24	83384	
507	-376.24	83384	
508	-124.24	83384	
509	-103.24	83384	
510	-138.24	83384	
511	-108.24	83384	
512	-213.24	83384	
513	-96.24	83384	
514	-68.24	83384	
515	-148.24	83384	
516	-177.24	83384	
517	-96.24	83384	
518	-214.24	83384	
519	-108.24	83384	
520	-101.24	83384	
521	-101.24	83384	
522	-292.24	83384	
523	-118.24	83384	
524	84006	84006	
525	-83.24	84006	
526	-57.24	84006	
527	-204.24	84006	
528	89912	89912	
529	-147.24	89912	
530	-135.24	89912	
531	-205.24	89912	
532	-83.24	89912	
533	-82.24	89912	
534	-78.24	89912	
535	-252.24	89912	
536	-188.24	89912	
537	-60.24	89912	
538	-176.24	89912	
539	-213.24	89912	
540	-12.24	89912	
541	-128.24	89912	
542	-61.24	89912	
543	-164.24	89912	
544	-256.24	89912	
545	-129.24	89912	
546	-248.24	89912	
547	-37.24	89912	
548	-58.24	89912	
549	-58.24	89912	
550	-84.24	89912	
551	-39.24	89912	
552	-147.24	89912	
553	-44.24	89912	
554	-33.24	89912	
555	-34.24	89912	
556	-135.24	89912	
557	-74.24	89912	
558	-190.24	89912	
559	-55.24	89912	
560	-89.24	89912	
561	-196.24	89912	
562	-168.24	89912	
563	-82.24	89912	
564	-63.24	89912	
565	-51.24	89912	
566	-258.24	89912	
567	-168.24	89912	
568	-93.24	89912	
569	-118.24	89912	
570	-258.24	89912	
571	-115.24	89912	
572	-39.24	89912	
573	-115.24	89912	
574	-41.24	89912	
575	-88.24	89912	
576	-120.24	89912	
577	-150.24	89912	
578	-73.24	89912	
579	-94.24	89912	
580	-266.24	89912	
581	-162.24	89912	
582	-145.24	89912	
583	-13.24	89912	
584	-159.24	89912	
585	-47.24	89912	
586	-87.24	89912	
587	-158.24	89912	
588	-83.24	89912	
589	-151.24	89912	
590	-162.24	89912	
591	-100.24	89912	
592	-119.24	89912	
593	-180.24	89912	
594	-128.24	89912	
595	-215.24	89912	
596	-49.24	89912	
597	-249.24	89912	
598	-17.24	89912	
599	-74.24	89912	
600	-135.24	89912	
601	-135.24	89912	
602	-252.24	89912	
603	-106.24	89912	
604	-123.24	89912	
605	-47.24	89912	
606	-59.24	89912	
607	-65.24	89912	
608	-37.24	89912	
609	-45.24	89912	
610	-99.24	89912	
611	-84.24	89912	
612	-117.24	89912	
613	-96.24	89912	
614	-189.24	89912	
615	-109.24	89912	
616	-175.24	89912	
617	-94.24	89912	
618	-137.24	89912	
619	-162.24	89912	
620	-113.24	89912	
621	-44.24	89912	
622	-98.24	89912	
623	-62.24	89912	
624	-14.24	89912	
625	-139.24	89912	
626	-178.24	89912	
627	-54.24	89912	
628	-236.24	89912	
629	-83.24	89912	
630	-49.24	89912	
631	-57.24	89912	
632	-80.24	89912	
633	-16.24	89912	
634	-37.24	89912	
635	-99.24	89912	
636	-46.24	89912	
637	-31.24	89912	
638	-27.24	89912	
639	-95.24	89912	
640	-15.24	89912	
641	-35.24	89912	
642	-145.24	89912	
643	-28.24	89912	
644	-41.24	89912	
645	-170.24	89912	
646	-157.24	89912	
647	-109.24	89912	
648	-221.24	89912	
649	-251.24	89912	
650	86581	89912	
651	-34.24	89912	
652	-106.24	89912	
653	-81.24	89912	
654	-72.24	89912	
655	-154.24	89912	
656	-4.24	89912	
657	-69.24	89912	
658	-261.24	89912	
659	-17.24	89912	
660	-144.24	89912	
661	-135.24	89912	
662	-61.24	89912	
663	-191.24	89912	
664	-60.24	89912	
665	81261	89912	
666	-81.24	89912	
667	-136.24	89912	
668	-14.24	89912	
669	-114.24	89912	
670	-250.24	89912	
671	-405.24	89912	
672	-121.24	89912	
673	-44.24	89912	
674	-77.24	89912	
675	-164.24	89912	
676	-195.24	89912	
677	-98.24	89912	
678	-109.24	89912	
679	-2.24	89912	
680	-123.24	89912	
681	-19.24	89912	
682	-64.24	89912	
683	-83.24	89912	
684	-66.24	89912	
685	-46.24	89912	
686	-24.24	89912	
687	-18.24	89912	
688	-106.24	89912	
689	-62.24	89912	
690	-47.24	89912	
691	-27.24	89912	
692	-58.24	89912	
693	88105	89912	
694	87425	89912	
695	87525	89912	
696	-70.24	89912	
697	-15.24	89912	
698	-40.24	89912	
699	-56.24	89912	
700	-197.24	89912	
701	-49.24	89912	
702	-51.24	89912	
703	79425	89912	
704	-51.24	89912	
705	-90.24	89912	
706	-81.24	89912	
707	-116.24	89912	
708	-60.24	89912	
709	77941	89912	
710	-59.24	89912	
711	-26.24	89912	
712	-118.24	89912	
713	-86.24	89912	
714	-232.24	89912	
715	-119.24	89912	
716	-24.24	89912	
717	-85.24	89912	
718	-29.24	89912	
719	-171.24	89912	
720	-77.24	89912	
721	-65.24	89912	
722	87994	89912	
723	-137.24	89912	
724	-25.24	89912	
725	-46.24	89912	
726	-173.24	89912	
727	-33.24	89912	
728	-64.24	89912	
729	-133.24	89912	
730	-103.24	89912	
731	85743	89912	
732	-48.24	89912	
733	-82.24	89912	
734	-139.24	89912	
735	-46.24	89912	
736	-48.24	89912	
737	-28.24	89912	
738	-156.24	89912	
739	-140.24	89912	
740	-68.24	89912	
741	-84.24	89912	
742	78454	89912	
743	-43.24	89912	
744	84800	89912	
745	-186.24	89912	
746	-107.24	89912	
747	-32.24	89912	
748	-158.24	89912	
749	-114.24	89912	
750	-136.24	89912	
751	-108.24	89912	
752	-222.24	89912	
753	-11.24	89912	
754	-19.24	89912	
755	-113.24	89912	
756	80799	89912	
757	88679	89912	
758	87701	89912	
759	95206	95206	
760	-92.24	95206	
761	-66.24	95206	
762	-124.24	95206	
763	-79.24	95206	
764	-24.24	95206	
765	-65.24	95206	
766	-60.24	95206	
767	-62.24	95206	
768	95206	95206	
769	-45.24	95206	
770	-214.24	95206	
771	-219.24	95206	
772	-47.24	95206	
773	-113.24	95206	
774	-46.24	95206	
775	93953	95206	
776	87984	95206	
777	89593	95206	
778	-67.24	95206	
779	-2.24	95206	
780	-75.24	95206	
781	-11.24	95206	
782	85451	95206	
783	-63.24	95206	
784	94295	95206	
785	-14.24	95206	
786	85642	95206	
787	83133	95206	
788	-171.24	95206	
789	-79.24	95206	
790	-179.24	95206	
791	83549	95206	
792	-62.24	95206	
793	-9.24	95206	
794	-143.24	95206	
795	93764	95206	
796	-65.24	95206	
797	-33.24	95206	
798	-65.24	95206	
799	-231.24	95206	
800	-40.24	95206	
801	-132.24	95206	
802	-231.24	95206	
803	-52.24	95206	
804	-190.24	95206	
805	-13.24	95206	
806	-200.24	95206	
807	-179.24	95206	
808	-45.24	95206	
809	-80.24	95206	
810	83259	95206	
811	-75.24	95206	
812	-61.24	95206	
813	-29.24	95206	
814	-72.24	95206	
815	-9.24	95206	
816	-128.24	95206	
817	-92.24	95206	
818	81556	95206	
819	-108.24	95206	
820	-96.24	95206	
821	-6.24	95206	
822	-63.24	95206	
823	79156	95206	
824	-57.24	95206	
825	-36.24	95206	
826	-86.24	95206	
827	91468	95206	
828	-147.24	95206	
829	-86.24	95206	
830	-88.24	95206	
831	-35.24	95206	
832	-85.24	95206	
833	-47.24	95206	
834	-89.24	95206	
835	86991	95206	
836	81386	95206	
837	81374	95206	
838	-61.24	95206	
839	-12.24	95206	
840	84698	95206	
841	-47.24	95206	
842	-56.24	95206	
843	-91.24	95206	
844	-142.24	95206	
845	-77.24	95206	
846	-46.24	95206	
847	90824	95206	
848	85683	95206	
849	-76.24	95206	
850	-78.24	95206	
851	-168.24	95206	
852	-8.24	95206	
853	-152.24	95206	
854	-98.24	95206	
855	-144.24	95206	
856	82637	95206	
857	-9.24	95206	
858	-113.24	95206	
859	87929	95206	
860	-35.24	95206	
861	-123.24	95206	
862	-5.24	95206	
863	-82.24	95206	
864	-49.24	95206	
865	87802	95206	
866	-80.24	95206	
867	-71.24	95206	
868	87872	95206	
869	-83.24	95206	
870	-75.24	95206	
871	-124.24	95206	
872	-52.24	95206	
873	-95.24	95206	
874	-68.24	95206	
875	-98.24	95206	
876	-45.24	95206	
877	-104.24	95206	
878	-99.24	95206	
879	100450	100450	
880	-12.24	100450	
881	-77.24	100450	
882	-43.24	100450	
883	-199.24	100450	
884	84425	100450	
885	-39.24	100450	
886	-33.24	100450	
887	85214	100450	
888	-60.24	100450	
889	78024	100450	
890	-36.24	100450	
891	-48.24	100450	
892	-112.24	100450	
893	-12.24	100450	
894	-23.24	100450	
895	-81.24	100450	
896	-13.24	100450	
897	81386	100450	
898	-100.24	100450	
899	88335	100450	
900	-59.24	100450	
901	-122.24	100450	
902	-111.24	100450	
903	-43.24	100450	
904	-111.24	100450	
905	-8.24	100450	
906	-2.24	100450	
907	-76.24	100450	
908	-26.24	100450	
909	-146.24	100450	
910	-18.24	100450	
911	-111.24	100450	
912	-7.24	100450	
913	86258	100450	
914	-49.24	100450	
915	-151.24	100450	
916	83723	100450	
917	-61.24	100450	
918	-33.24	100450	
919	-93.24	100450	
920	-126.24	100450	
921	-166.24	100450	
922	-83.24	100450	
923	-152.24	100450	
924	-70.24	100450	
925	-20.24	100450	
926	-21.24	100450	
927	-11.24	100450	
928	-103.24	100450	
929	76191	100450	
930	-87.24	100450	
931	83232	100450	
932	-80.24	100450	
933	-94.24	100450	
934	78296	100450	
935	-21.24	100450	
936	-66.24	100450	
937	-120.24	100450	
938	-35.24	100450	
939	84645	100450	
940	-10.24	100450	
941	-99.24	100450	
942	-8.24	100450	
943	-26.24	100450	
944	83998	100450	
945	-76.24	100450	
946	-42.24	100450	
947	85421	100450	
948	-56.24	100450	
949	-47.24	100450	
950	79838	100450	
951	-49.24	100450	
952	84025	100450	
953	86388	100450	
954	82864	100450	
955	-6.24	100450	
956	-91.24	100450	
957	-41.24	100450	
958	89352	100450	
959	-7.24	100450	
960	-39.24	100450	
961	-51.24	100450	
962	79566	100450	
963	-23.24	100450	
964	-66.24	100450	
965	87003	100450	
966	-71.24	100450	
967	-33.24	100450	
968	-7.24	100450	
969	81994	100450	
970	-90.24	100450	
971	77953	100450	
972	88566	100450	
973	77815	100450	
974	87749	100450	
975	-55.24	100450	
976	-203.24	100450	
977	-18.24	100450	
978	78634	100450	
979	-46.24	100450	
980	80430	100450	
981	87810	100450	
982	-211.24	100450	
983	89164	100450	
984	-7.24	100450	
985	-244.24	100450	
986	-36.24	100450	
987	89887	100450	
988	-26.24	100450	
989	-13.24	100450	
990	-69.24	100450	
991	-41.24	100450	
992	-127.24	100450	
993	79702	100450	
994	-70.24	100450	
995	-34.24	100450	
996	-30.24	100450	
997	-77.24	100450	
998	-61.24	100450	
999	78935	100450	
1000	-85.24	100450	
1001	92290	100450	
1002	-43.24	100450	
1003	-144.24	100450	
1004	79318	100450	
1005	-58.24	100450	
1006	92581	100450	
1007	80424	100450	
1008	-56.24	100450	
1009	-63.24	100450	
1010	-6.24	100450	
1011	-83.24	100450	
1012	-105.24	100450	
1013	90934	100450	
1014	-13.24	100450	
1015	-58.24	100450	
1016	-146.24	100450	
1017	-32.24	100450	
1018	-59.24	100450	
1019	-63.24	100450	
1020	86388	100450	
1021	-7.24	100450	
1022	-146.24	100450	
1023	85484	100450	
1024	-54.24	100450	
1025	82501	100450	
1026	-34.24	100450	
1027	92581	100450	
1028	-148.24	100450	
1029	-26.24	100450	
1030	88535	100450	
1031	83454	100450	
1032	78736	100450	
1033	-56.24	100450	
1034	82658	100450	
1035	-152.24	100450	
1036	-47.24	100450	
1037	-55.24	100450	
1038	81735	100450	
1039	-73.24	100450	
1040	-94.24	100450	
1041	-9.24	100450	
1042	-18.24	100450	
1043	81693	100450	
1044	88632	100450	
1045	79234	100450	
1046	-91.24	100450	
1047	91053	100450	
1048	82570	100450	
1049	79734	100450	
1050	87357	100450	
1051	-51.24	100450	
1052	-92.24	100450	
1053	-5.24	100450	
1054	-131.24	100450	
1055	-14.24	100450	
1056	-37.24	100450	
1057	-26.24	100450	
1058	-39.24	100450	
1059	-2.24	100450	
1060	-7.24	100450	
1061	84645	100450	
1062	-107.24	100450	
1063	80607	100450	
1064	-106.24	100450	
1065	82314	100450	
1066	-39.24	100450	
1067	-31.24	100450	
1068	-25.24	100450	
1069	-18.24	100450	
1070	-125.24	100450	
1071	-44.24	100450	
1072	89900	100450	
1073	-124.24	100450	
1074	79234	100450	
1075	-0.24	100450	
1076	-30.24	100450	
1077	-19.24	100450	
1078	-47.24	100450	
1079	84329	100450	
1080	-18.24	100450	
1081	92581	100450	
1082	-82.24	100450	
1083	-17.24	100450	
1084	-41.24	100450	
1085	82282	100450	
1086	80947	100450	
1087	-16.24	100450	
1088	89614	100450	
1089	86118	100450	
1090	-98.24	100450	
1091	-126.24	100450	
1092	76669	100450	
1093	-48.24	100450	
1094	-116.24	100450	
1095	-66.24	100450	
1096	-108.24	100450	
1097	81120	100450	
1098	-18.24	100450	
1099	82210	100450	
1100	-65.24	100450	
1101	78784	100450	
1102	-59.24	100450	
1103	87324	100450	
1104	88695	100450	
1105	89974	100450	
1106	-95.24	100450	
1107	89597	100450	
1108	-50.24	100450	
1109	92298	100450	
1110	-105.24	100450	
1111	78208	100450	
1112	91399	100450	
1113	-55.24	100450	
1114	-47.24	100450	
1115	-82.24	100450	
1116	-48.24	100450	
1117	-19.24	100450	
1118	-15.24	100450	
1119	85953	100450	
1120	-9.24	100450	
1121	84240	100450	
1122	79845	100450	
1123	-97.24	100450	
1124	-0.24	100450	
1125	88130	100450	
1126	-10.24	100450	
1127	89608	100450	
1128	79321	100450	
1129	-43.24	100450	
1130	-31.24	100450	
1131	-95.24	100450	
1132	80176	100450	
1133	83493	100450	
1134	-2.24	100450	
1135	85778	100450	
1136	-90.24	100450	
1137	-142.24	100450	
1138	88851	100450	
1139	95296	100450	
1140	-59.24	100450	
1141	-73.24	100450	
1142	-4.24	100450	
1143	77909	100450	
1144	-77.24	100450	
1145	82864	100450	
1146	-94.24	100450	
1147	-61.24	100450	
1148	-0.24	100450	
1149	-64.24	100450	
1150	91153	100450	
1151	-27.24	100450	
1152	-64.24	100450	
1153	-75.24	100450	
1154	82194	100450	
1155	87388	100450	
1156	82570	100450	
1157	85472	100450	
1158	-5.24	100450	
1159	-58.24	100450	
1160	87781	100450	
1161	85391	100450	
1162	-87.24	100450	
1163	88619	100450	
1164	-51.24	100450	
1165	-72.24	100450	
1166	85585	100450	
1167	86118	100450	
1168	81805	100450	
1169	88197	100450	
1170	-187.24	100450	
1171	83813	100450	
1172	93807	100450	
1173	89614	100450	
1174	-11.24	100450	
1175	-11.24	100450	
1176	-47.24	100450	
1177	79000	100450	
1178	-30.24	100450	
1179	86695	100450	
1180	-131.24	100450	
1181	-205.24	100450	
1182	84920	100450	
1183	-73.24	100450	
1184	-14.24	100450	
1185	90576	100450	
1186	-34.24	100450	
1187	-0.24	100450	
1188	88419	100450	
1189	-125.24	100450	
1190	84734	100450	
