jeu_200_25_8.txt_3_currentGA	jeu_200_25_8.txt_3_bestGA	
269	46589	52632	
270	39788	52632	
271	44257	52632	
272	48250	52632	
273	-41.7333	52632	
274	-175.733	52632	
275	-88.7333	52632	
276	36545	52632	
277	42776	52632	
278	41034	52632	
279	40244	52632	
280	-4.73333	52632	
281	-48.7333	52632	
282	47154	52632	
283	42936	52632	
284	-36.7333	52632	
285	45386	52632	
286	43365	52632	
287	-10.7333	52632	
288	-29.7333	52632	
289	-118.733	52632	
290	42588	52632	
291	50021	52632	
292	38062	52632	
293	36270	52632	
294	46058	52632	
295	-17.7333	52632	
296	-45.7333	52632	
297	-76.7333	52632	
298	42917	52632	
299	37954	52632	
300	40944	52632	
301	-62.7333	52632	
302	-37.7333	52632	
303	-23.7333	52632	
304	42501	52632	
305	-106.733	52632	
306	-67.7333	52632	
307	-12.7333	52632	
308	-6.73333	52632	
309	42651	52632	
310	-15.7333	52632	
311	41525	52632	
312	-174.733	52632	
313	-18.7333	52632	
314	-60.7333	52632	
315	40126	52632	
316	38115	52632	
317	45386	52632	
318	-83.7333	52632	
319	47877	52632	
320	35570	52632	
321	48627	52632	
322	-23.7333	52632	
323	43093	52632	
324	-27.7333	52632	
325	39501	52632	
326	46515	52632	
327	42776	52632	
328	40627	52632	
329	42676	52632	
330	-217.733	52632	
331	-17.7333	52632	
332	41556	52632	
333	43857	52632	
334	43597	52632	
335	49160	52632	
336	45557	52632	
337	43090	52632	
338	48216	52632	
339	-98.7333	52632	
340	-5.73333	52632	
341	44043	52632	
342	45905	52632	
343	-61.7333	52632	
344	41104	52632	
345	-62.7333	52632	
346	-100.733	52632	
347	-45.7333	52632	
348	43362	52632	
349	47857	52632	
350	40902	52632	
351	-97.7333	52632	
352	44325	52632	
353	46902	52632	
354	42790	52632	
355	45126	52632	
356	41694	52632	
357	43402	52632	
358	-24.7333	52632	
359	-50.7333	52632	
360	38370	52632	
361	42871	52632	
362	42834	52632	
363	42381	52632	
364	49627	52632	
365	-28.7333	52632	
366	46485	52632	
367	-4.73333	52632	
368	49465	52632	
369	48008	52632	
370	39989	52632	
371	46087	52632	
372	-61.7333	52632	
373	-66.7333	52632	
374	45499	52632	
375	-48.7333	52632	
376	43275	52632	
377	41476	52632	
378	-6.73333	52632	
379	-59.7333	52632	
380	46065	52632	
381	-86.7333	52632	
382	45072	52632	
383	46610	52632	
384	47197	52632	
385	-26.7333	52632	
386	48784	52632	
387	47172	52632	
388	-97.7333	52632	
389	40670	52632	
390	40264	52632	
391	52304	52632	
392	46009	52632	
393	-91.7333	52632	
394	-222.733	52632	
395	-4.73333	52632	
396	41822	52632	
397	43317	52632	
398	-80.7333	52632	
399	48545	52632	
400	43633	52632	
401	44804	52632	
402	38945	52632	
403	48143	52632	
404	-35.7333	52632	
405	45069	52632	
406	48274	52632	
407	47877	52632	
408	-157.733	52632	
409	46152	52632	
410	47113	52632	
411	48933	52632	
412	-17.7333	52632	
413	40915	52632	
414	47172	52632	
415	-46.7333	52632	
416	-30.7333	52632	
417	-21.7333	52632	
418	-49.7333	52632	
419	43537	52632	
420	-59.7333	52632	
421	-197.733	52632	
422	52537	52632	
423	-81.7333	52632	
424	45903	52632	
425	-184.733	52632	
426	46581	52632	
427	42283	52632	
428	-35.7333	52632	
429	41136	52632	
430	42804	52632	
431	47196	52632	
432	46494	52632	
433	46888	52632	
434	-28.7333	52632	
435	-87.7333	52632	
436	48327	52632	
437	-51.7333	52632	
438	48066	52632	
439	-211.733	52632	
440	50654	52632	
441	47358	52632	
442	42224	52632	
443	43275	52632	
444	44201	52632	
445	-7.73333	52632	
446	-52.7333	52632	
447	45065	52632	
448	43268	52632	
449	-145.733	52632	
450	-17.7333	52632	
451	-87.7333	52632	
452	40023	52632	
453	48543	52632	
454	46846	52632	
455	-248.733	52632	
456	48718	52632	
457	40640	52632	
458	-165.733	52632	
459	40597	52632	
460	-174.733	52632	
461	48361	52632	
462	45446	52632	
463	46558	52632	
464	47186	52632	
465	49702	52632	
466	52640	52640	
467	47225	52640	
468	-4.73333	52640	
469	-77.7333	52640	
470	-22.7333	52640	
471	46936	52640	
472	-19.7333	52640	
473	-32.7333	52640	
474	-144.733	52640	
475	-139.733	52640	
476	-67.7333	52640	
477	48390	52640	
478	-21.7333	52640	
479	54777	54777	
480	47975	54777	
481	50129	54777	
482	-157.733	54777	
483	48281	54777	
484	-43.7333	54777	
485	-22.7333	54777	
486	49572	54777	
487	44845	54777	
488	-95.7333	54777	
489	44099	54777	
490	-48.7333	54777	
491	40163	54777	
492	47739	54777	
493	-140.733	54777	
494	48501	54777	
495	47033	54777	
496	-26.7333	54777	
497	44462	54777	
498	49027	54777	
499	-222.733	54777	
500	51043	54777	
501	52632	54777	
502	44822	54777	
503	46628	54777	
504	49112	54777	
505	47510	54777	
506	46650	54777	
507	47950	54777	
508	49316	54777	
509	-90.7333	54777	
510	47022	54777	
511	47985	54777	
512	-24.7333	54777	
513	-31.7333	54777	
514	46788	54777	
515	44235	54777	
516	-34.7333	54777	
517	43195	54777	
518	-119.733	54777	
519	-201.733	54777	
520	47927	54777	
521	52531	54777	
522	-41.7333	54777	
523	51045	54777	
524	44529	54777	
525	-30.7333	54777	
526	-13.7333	54777	
527	45986	54777	
528	-54.7333	54777	
529	50961	54777	
530	48146	54777	
531	52640	54777	
532	53527	54777	
533	47019	54777	
534	53853	54777	
535	45112	54777	
536	-29.7333	54777	
537	47232	54777	
538	49159	54777	
539	50241	54777	
540	-50.7333	54777	
541	-43.7333	54777	
542	-3.73333	54777	
543	42446	54777	
544	-66.7333	54777	
545	45939	54777	
546	-4.73333	54777	
547	47225	54777	
548	44320	54777	
549	-91.7333	54777	
550	47961	54777	
551	55512	55512	
552	45227	55512	
553	46526	55512	
554	-46.7333	55512	
555	50476	55512	
556	45188	55512	
557	-0.733333	55512	
558	-38.7333	55512	
559	47975	55512	
560	52034	55512	
561	-40.7333	55512	
562	-65.7333	55512	
563	-13.7333	55512	
564	52587	55512	
565	45488	55512	
566	-32.7333	55512	
567	-4.73333	55512	
568	41523	55512	
569	51045	55512	
570	52478	55512	
571	51531	55512	
572	50282	55512	
573	53866	55512	
574	46446	55512	
575	44176	55512	
576	-47.7333	55512	
577	-12.7333	55512	
578	-4.73333	55512	
579	-28.7333	55512	
580	45576	55512	
581	45414	55512	
582	46874	55512	
583	-6.73333	55512	
584	-151.733	55512	
585	51517	55512	
586	47474	55512	
587	-30.7333	55512	
588	48370	55512	
589	47809	55512	
590	47914	55512	
591	-3.73333	55512	
592	-72.7333	55512	
593	46170	55512	
594	46218	55512	
595	-92.7333	55512	
596	45063	55512	
597	51575	55512	
598	-32.7333	55512	
599	51084	55512	
600	45314	55512	
601	-159.733	55512	
602	49682	55512	
603	-106.733	55512	
604	44362	55512	
605	46927	55512	
606	50415	55512	
607	48990	55512	
608	50251	55512	
609	42409	55512	
610	51703	55512	
611	47571	55512	
612	52077	55512	
613	42792	55512	
614	51861	55512	
615	49105	55512	
616	48185	55512	
617	-13.7333	55512	
618	-146.733	55512	
619	47914	55512	
620	-117.733	55512	
621	-143.733	55512	
622	-232.733	55512	
623	47748	55512	
624	46199	55512	
625	52776	55512	
626	50562	55512	
627	47078	55512	
628	-162.733	55512	
629	38855	55512	
630	48051	55512	
631	43963	55512	
632	50104	55512	
633	49097	55512	
634	45686	55512	
635	-1.73333	55512	
636	50478	55512	
637	-20.7333	55512	
638	-11.7333	55512	
639	-141.733	55512	
640	46901	55512	
641	45952	55512	
642	-77.7333	55512	
643	45407	55512	
644	-66.7333	55512	
645	-96.7333	55512	
646	49962	55512	
647	-6.73333	55512	
648	52226	55512	
649	-39.7333	55512	
650	45992	55512	
651	-23.7333	55512	
652	-32.7333	55512	
653	-16.7333	55512	
654	44450	55512	
655	-48.7333	55512	
656	52605	55512	
657	50624	55512	
658	-141.733	55512	
659	48117	55512	
660	-3.73333	55512	
661	-5.73333	55512	
662	43643	55512	
663	45994	55512	
664	-34.7333	55512	
665	-1.73333	55512	
666	45280	55512	
667	-57.7333	55512	
668	-65.7333	55512	
669	48286	55512	
670	-107.733	55512	
671	-137.733	55512	
672	45842	55512	
673	-60.7333	55512	
674	-81.7333	55512	
675	-233.733	55512	
676	-91.7333	55512	
677	46029	55512	
678	49185	55512	
679	-81.7333	55512	
680	-72.7333	55512	
681	55562	55562	
682	-19.7333	55562	
683	47036	55562	
684	46378	55562	
685	50083	55562	
686	-130.733	55562	
687	45154	55562	
688	-3.73333	55562	
689	47748	55562	
690	52570	55562	
691	45075	55562	
692	-179.733	55562	
693	43237	55562	
694	45932	55562	
695	-189.733	55562	
696	52776	55562	
697	-52.7333	55562	
698	-13.7333	55562	
699	-191.733	55562	
700	49527	55562	
701	45297	55562	
702	-17.7333	55562	
703	-40.7333	55562	
704	46508	55562	
705	49792	55562	
706	48940	55562	
707	-9.73333	55562	
708	-19.7333	55562	
709	-14.7333	55562	
710	47182	55562	
711	-53.7333	55562	
712	-39.7333	55562	
713	46535	55562	
714	43412	55562	
715	-160.733	55562	
716	42110	55562	
717	50956	55562	
718	48884	55562	
719	42967	55562	
720	46725	55562	
721	46703	55562	
722	43585	55562	
723	46865	55562	
724	48377	55562	
725	47348	55562	
726	-1.73333	55562	
727	41865	55562	
728	-233.733	55562	
729	48308	55562	
730	-68.7333	55562	
731	46557	55562	
732	47854	55562	
733	51128	55562	
734	52235	55562	
735	-43.7333	55562	
736	54829	55562	
737	51568	55562	
738	47634	55562	
739	46222	55562	
740	-117.733	55562	
741	-13.7333	55562	
742	48053	55562	
743	-10.7333	55562	
744	45862	55562	
745	49200	55562	
746	-74.7333	55562	
747	-57.7333	55562	
748	-116.733	55562	
749	54762	55562	
750	-66.7333	55562	
751	-49.7333	55562	
752	45713	55562	
753	53226	55562	
754	55562	55562	
755	-45.7333	55562	
756	45165	55562	
757	47572	55562	
758	48907	55562	
759	45263	55562	
760	49834	55562	
761	-92.7333	55562	
762	-70.7333	55562	
763	53072	55562	
764	45837	55562	
765	-24.7333	55562	
766	45629	55562	
767	48286	55562	
768	-141.733	55562	
769	51898	55562	
770	46829	55562	
771	50612	55562	
772	-153.733	55562	
773	48710	55562	
774	-40.7333	55562	
775	45957	55562	
776	46688	55562	
777	46007	55562	
778	48085	55562	
779	52707	55562	
780	44710	55562	
781	43889	55562	
782	-80.7333	55562	
783	48107	55562	
784	47599	55562	
785	44548	55562	
786	44515	55562	
787	-95.7333	55562	
788	45979	55562	
789	51222	55562	
790	42608	55562	
791	54889	55562	
792	48286	55562	
793	-33.7333	55562	
794	48964	55562	
795	45672	55562	
796	47083	55562	
797	47611	55562	
798	49308	55562	
799	52635	55562	
800	46827	55562	
801	-13.7333	55562	
802	-36.7333	55562	
803	-23.7333	55562	
804	49200	55562	
805	49287	55562	
806	53773	55562	
807	-50.7333	55562	
808	50272	55562	
809	51505	55562	
810	-81.7333	55562	
811	53058	55562	
812	-66.7333	55562	
813	-66.7333	55562	
814	43465	55562	
815	-7.73333	55562	
816	-124.733	55562	
817	47212	55562	
818	48862	55562	
819	52673	55562	
820	44917	55562	
821	50629	55562	
822	-56.7333	55562	
823	-83.7333	55562	
824	-92.7333	55562	
825	-170.733	55562	
826	52309	55562	
827	47030	55562	
828	49529	55562	
829	49419	55562	
830	48395	55562	
831	55500	55562	
832	41493	55562	
833	50555	55562	
834	-8.73333	55562	
835	46629	55562	
836	46897	55562	
837	54173	55562	
838	-47.7333	55562	
839	49950	55562	
840	51570	55562	
841	45145	55562	
842	-144.733	55562	
843	43358	55562	
844	49920	55562	
845	51711	55562	
846	46859	55562	
847	-17.7333	55562	
848	-122.733	55562	
849	-81.7333	55562	
850	49600	55562	
851	-21.7333	55562	
852	-4.73333	55562	
853	50275	55562	
854	54562	55562	
855	-7.73333	55562	
856	55347	55562	
857	-33.7333	55562	
858	50237	55562	
859	43503	55562	
860	49880	55562	
861	-35.7333	55562	
862	-19.7333	55562	
863	49348	55562	
864	48775	55562	
865	50584	55562	
866	-5.73333	55562	
867	-104.733	55562	
868	44922	55562	
869	45481	55562	
870	-165.733	55562	
871	44224	55562	
872	51120	55562	
873	53884	55562	
874	48353	55562	
875	53180	55562	
876	52726	55562	
877	-3.73333	55562	
878	-166.733	55562	
879	48634	55562	
880	-30.7333	55562	
881	48288	55562	
882	45503	55562	
883	54246	55562	
884	47099	55562	
885	46147	55562	
886	53379	55562	
887	55864	55864	
888	51279	55864	
889	51113	55864	
890	-95.7333	55864	
891	46334	55864	
892	-87.7333	55864	
893	51679	55864	
894	-113.733	55864	
895	45020	55864	
896	50408	55864	
897	46054	55864	
898	52378	55864	
899	49281	55864	
900	-66.7333	55864	
901	45577	55864	
902	-52.7333	55864	
903	46148	55864	
904	-27.7333	55864	
905	50130	55864	
906	48638	55864	
907	50805	55864	
908	47221	55864	
909	48815	55864	
910	50664	55864	
911	51681	55864	
912	-103.733	55864	
913	47986	55864	
914	50549	55864	
915	-48.7333	55864	
916	56586	56586	
917	55192	56586	
918	46445	56586	
919	45049	56586	
920	-33.7333	56586	
921	57991	57991	
922	-24.7333	57991	
923	51232	57991	
924	-47.7333	57991	
925	-67.7333	57991	
926	50335	57991	
927	-42.7333	57991	
928	50094	57991	
929	51404	57991	
930	53270	57991	
931	46687	57991	
932	50224	57991	
933	52464	57991	
934	48244	57991	
935	-23.7333	57991	
936	-20.7333	57991	
937	47924	57991	
938	-31.7333	57991	
939	-81.7333	57991	
940	50953	57991	
941	49726	57991	
942	-20.7333	57991	
943	51033	57991	
944	51884	57991	
945	50498	57991	
946	48188	57991	
947	-2.73333	57991	
948	47156	57991	
949	-8.73333	57991	
950	52861	57991	
951	-29.7333	57991	
952	-4.73333	57991	
953	-127.733	57991	
954	-57.7333	57991	
955	-25.7333	57991	
956	52894	57991	
957	43467	57991	
958	49111	57991	
959	-70.7333	57991	
960	-44.7333	57991	
961	-59.7333	57991	
962	53499	57991	
963	51375	57991	
964	51534	57991	
965	52086	57991	
966	53480	57991	
967	-5.73333	57991	
968	53039	57991	
969	-41.7333	57991	
970	47052	57991	
971	46801	57991	
972	46663	57991	
973	48370	57991	
974	-101.733	57991	
975	47970	57991	
976	51496	57991	
977	54220	57991	
978	51332	57991	
979	55118	57991	
980	51516	57991	
981	51328	57991	
982	55777	57991	
983	53688	57991	
984	51347	57991	
985	50555	57991	
986	-72.7333	57991	
987	-37.7333	57991	
988	-6.73333	57991	
989	48838	57991	
990	49485	57991	
991	47894	57991	
992	-61.7333	57991	
993	52808	57991	
994	-59.7333	57991	
995	49338	57991	
996	-61.7333	57991	
997	-123.733	57991	
998	51075	57991	
999	51038	57991	
1000	-8.73333	57991	
1001	-125.733	57991	
1002	57297	57991	
1003	-28.7333	57991	
1004	48633	57991	
1005	-39.7333	57991	
1006	49495	57991	
1007	-11.7333	57991	
1008	53607	57991	
1009	52166	57991	
1010	53354	57991	
1011	53100	57991	
1012	-4.73333	57991	
1013	48415	57991	
1014	49478	57991	
1015	-77.7333	57991	
1016	-30.7333	57991	
1017	-32.7333	57991	
1018	50599	57991	
1019	48500	57991	
1020	48337	57991	
1021	50640	57991	
1022	45953	57991	
1023	-106.733	57991	
1024	53147	57991	
1025	-18.7333	57991	
1026	-11.7333	57991	
1027	-89.7333	57991	
1028	-3.73333	57991	
1029	-152.733	57991	
1030	-85.7333	57991	
1031	49373	57991	
1032	54597	57991	
1033	51332	57991	
1034	-56.7333	57991	
1035	52798	57991	
1036	56498	57991	
1037	-112.733	57991	
1038	48961	57991	
1039	49232	57991	
1040	52488	57991	
1041	54027	57991	
1042	54646	57991	
1043	49913	57991	
1044	52344	57991	
1045	-22.7333	57991	
1046	-25.7333	57991	
1047	54383	57991	
1048	52284	57991	
1049	50679	57991	
1050	49461	57991	
1051	-24.7333	57991	
1052	-37.7333	57991	
1053	56023	57991	
1054	49504	57991	
1055	49868	57991	
1056	-160.733	57991	
1057	47907	57991	
1058	47455	57991	
1059	50907	57991	
1060	52889	57991	
1061	47924	57991	
1062	55143	57991	
1063	-148.733	57991	
1064	51020	57991	
1065	-15.7333	57991	
1066	-27.7333	57991	
1067	48078	57991	
1068	-64.7333	57991	
1069	-40.7333	57991	
1070	54722	57991	
1071	47051	57991	
1072	-78.7333	57991	
1073	49577	57991	
1074	-60.7333	57991	
1075	-4.73333	57991	
1076	-11.7333	57991	
1077	-23.7333	57991	
1078	49371	57991	
1079	-69.7333	57991	
1080	56799	57991	
1081	-24.7333	57991	
1082	51215	57991	
1083	53023	57991	
1084	50742	57991	
1085	-34.7333	57991	
1086	56960	57991	
1087	54989	57991	
1088	-25.7333	57991	
1089	47892	57991	
1090	53061	57991	
1091	55849	57991	
1092	50501	57991	
1093	52701	57991	
1094	-53.7333	57991	
1095	49034	57991	
1096	50605	57991	
1097	50758	57991	
1098	54646	57991	
1099	-41.7333	57991	
1100	48680	57991	
1101	-1.73333	57991	
1102	52027	57991	
1103	-113.733	57991	
1104	-17.7333	57991	
1105	-50.7333	57991	
1106	51287	57991	
1107	56230	57991	
1108	50804	57991	
1109	47667	57991	
1110	54470	57991	
1111	53219	57991	
1112	47140	57991	
1113	-3.73333	57991	
1114	55956	57991	
1115	-49.7333	57991	
1116	-11.7333	57991	
1117	51406	57991	
1118	-92.7333	57991	
1119	51182	57991	
1120	52350	57991	
1121	-7.73333	57991	
1122	48229	57991	
1123	50008	57991	
1124	54247	57991	
1125	49247	57991	
1126	49310	57991	
1127	-6.73333	57991	
1128	49895	57991	
1129	51364	57991	
1130	51214	57991	
1131	45955	57991	
1132	-130.733	57991	
1133	50771	57991	
1134	54892	57991	
1135	-23.7333	57991	
1136	55365	57991	
1137	56197	57991	
1138	55952	57991	
1139	53085	57991	
1140	52875	57991	
1141	53306	57991	
1142	52088	57991	
1143	-119.733	57991	
1144	46906	57991	
1145	-3.73333	57991	
1146	-32.7333	57991	
1147	56593	57991	
1148	-132.733	57991	
1149	51163	57991	
1150	-26.7333	57991	
1151	45449	57991	
1152	57133	57991	
1153	54348	57991	
1154	50758	57991	
1155	46712	57991	
1156	53483	57991	
1157	52487	57991	
1158	53086	57991	
1159	-35.7333	57991	
1160	-82.7333	57991	
1161	54277	57991	
1162	54993	57991	
1163	47168	57991	
1164	50217	57991	
1165	53570	57991	
1166	52713	57991	
1167	55714	57991	
1168	-153.733	57991	
1169	51300	57991	
1170	52246	57991	
1171	49682	57991	
1172	-12.7333	57991	
1173	51867	57991	
1174	55612	57991	
1175	52210	57991	
1176	52490	57991	
1177	-31.7333	57991	
1178	53590	57991	
1179	53960	57991	
1180	-46.7333	57991	
1181	54779	57991	
1182	57678	57991	
1183	52227	57991	
1184	-44.7333	57991	
1185	47323	57991	
1186	51391	57991	
1187	54471	57991	
1188	56008	57991	
1189	55311	57991	
1190	48607	57991	
1191	48041	57991	
1192	-147.733	57991	
1193	-32.7333	57991	
1194	51723	57991	
1195	50163	57991	
1196	52274	57991	
1197	49733	57991	
1198	52948	57991	
1199	-65.7333	57991	
1200	46288	57991	
1201	51384	57991	
1202	-34.7333	57991	
1203	51785	57991	
1204	-52.7333	57991	
1205	50277	57991	
1206	52061	57991	
1207	-182.733	57991	
1208	-48.7333	57991	
1209	49734	57991	
1210	53358	57991	
1211	54829	57991	
1212	59323	59323	
1213	-0.733333	59323	
1214	-16.7333	59323	
1215	-74.7333	59323	
1216	52410	59323	
1217	54247	59323	
1218	46961	59323	
1219	-74.7333	59323	
1220	56097	59323	
1221	-0.733333	59323	
1222	53838	59323	
1223	52702	59323	
1224	-87.7333	59323	
1225	51994	59323	
1226	52310	59323	
1227	-85.7333	59323	
1228	-67.7333	59323	
1229	-49.7333	59323	
1230	56632	59323	
1231	56943	59323	
1232	54369	59323	
1233	-41.7333	59323	
1234	49924	59323	
1235	57357	59323	
1236	-79.7333	59323	
1237	49397	59323	
1238	54842	59323	
1239	-178.733	59323	
1240	-74.7333	59323	
1241	56604	59323	
1242	52620	59323	
1243	54324	59323	
1244	50495	59323	
1245	-24.7333	59323	
1246	56377	59323	
1247	-76.7333	59323	
1248	53597	59323	
1249	55149	59323	
1250	52007	59323	
1251	51050	59323	
1252	59704	59704	
1253	-153.733	59704	
1254	53883	59704	
1255	-56.7333	59704	
1256	57991	59704	
1257	51511	59704	
1258	50283	59704	
1259	-41.7333	59704	
1260	55550	59704	
1261	52280	59704	
1262	49886	59704	
1263	-114.733	59704	
1264	54369	59704	
1265	58637	59704	
1266	-49.7333	59704	
1267	55673	59704	
1268	50751	59704	
1269	-18.7333	59704	
1270	52029	59704	
1271	54486	59704	
1272	50628	59704	
1273	52742	59704	
1274	55366	59704	
1275	53713	59704	
1276	50803	59704	
1277	53476	59704	
1278	49952	59704	
1279	54989	59704	
1280	-22.7333	59704	
1281	56604	59704	
1282	-43.7333	59704	
1283	47598	59704	
1284	51695	59704	
1285	52107	59704	
1286	52795	59704	
1287	-12.7333	59704	
1288	56826	59704	
1289	52393	59704	
1290	55639	59704	
1291	-5.73333	59704	
1292	51828	59704	
1293	54524	59704	
1294	57046	59704	
1295	56029	59704	
1296	55605	59704	
1297	-90.7333	59704	
1298	56191	59704	
1299	53840	59704	
1300	53404	59704	
1301	52669	59704	
1302	51722	59704	
1303	-46.7333	59704	
1304	-129.733	59704	
1305	54369	59704	
1306	52952	59704	
1307	57224	59704	
1308	-61.7333	59704	
1309	52179	59704	
1310	-14.7333	59704	
1311	-17.7333	59704	
1312	56953	59704	
1313	54872	59704	
1314	55189	59704	
1315	52569	59704	
1316	-121.733	59704	
1317	55222	59704	
1318	54039	59704	
1319	52617	59704	
1320	54549	59704	
1321	54213	59704	
1322	52107	59704	
1323	53418	59704	
1324	50433	59704	
1325	52488	59704	
1326	61213	61213	
1327	-25.7333	61213	
1328	-16.7333	61213	
1329	-12.7333	61213	
1330	54786	61213	
1331	56542	61213	
1332	52098	61213	
1333	-45.7333	61213	
1334	-20.7333	61213	
1335	-39.7333	61213	
1336	55948	61213	
1337	-99.7333	61213	
1338	52853	61213	
