jeu_100_25_4.txt_3_currentGA	jeu_100_25_4.txt_3_bestGA	
256	12156	15331	
257	-34.7333	15331	
258	-6.73333	15331	
259	-79.7333	15331	
260	-4.73333	15331	
261	9871	15331	
262	-45.7333	15331	
263	11066	15331	
264	12523	15331	
265	-44.7333	15331	
266	11800	15331	
267	-77.7333	15331	
268	-48.7333	15331	
269	12760	15331	
270	-18.7333	15331	
271	-58.7333	15331	
272	14016	15331	
273	-44.7333	15331	
274	-4.73333	15331	
275	11720	15331	
276	11436	15331	
277	-92.7333	15331	
278	10579	15331	
279	-38.7333	15331	
280	-43.7333	15331	
281	-4.73333	15331	
282	-114.733	15331	
283	-46.7333	15331	
284	11330	15331	
285	10937	15331	
286	-117.733	15331	
287	10778	15331	
288	-109.733	15331	
289	13015	15331	
290	-92.7333	15331	
291	8160	15331	
292	13001	15331	
293	-59.7333	15331	
294	11979	15331	
295	11089	15331	
296	11368	15331	
297	-19.7333	15331	
298	12130	15331	
299	10196	15331	
300	11875	15331	
301	12412	15331	
302	-14.7333	15331	
303	11597	15331	
304	11762	15331	
305	9028	15331	
306	-39.7333	15331	
307	8750	15331	
308	9743	15331	
309	13194	15331	
310	10988	15331	
311	11007	15331	
312	11792	15331	
313	11558	15331	
314	-65.7333	15331	
315	12019	15331	
316	11878	15331	
317	14044	15331	
318	10971	15331	
319	-0.733333	15331	
320	11133	15331	
321	11066	15331	
322	11706	15331	
323	13740	15331	
324	11145	15331	
325	-58.7333	15331	
326	-148.733	15331	
327	10299	15331	
328	11577	15331	
329	12518	15331	
330	11291	15331	
331	-17.7333	15331	
332	10505	15331	
333	9202	15331	
334	-125.733	15331	
335	-44.7333	15331	
336	-109.733	15331	
337	-29.7333	15331	
338	11503	15331	
339	-85.7333	15331	
340	9270	15331	
341	-19.7333	15331	
342	12074	15331	
343	9452	15331	
344	-15.7333	15331	
345	-66.7333	15331	
346	11913	15331	
347	10553	15331	
348	-27.7333	15331	
349	11064	15331	
350	11851	15331	
351	-34.7333	15331	
352	-134.733	15331	
353	12439	15331	
354	10793	15331	
355	11923	15331	
356	12964	15331	
357	11990	15331	
358	12636	15331	
359	11530	15331	
360	-41.7333	15331	
361	10265	15331	
362	12635	15331	
363	12169	15331	
364	-93.7333	15331	
365	9150	15331	
366	12223	15331	
367	10932	15331	
368	12063	15331	
369	10740	15331	
370	-16.7333	15331	
371	-21.7333	15331	
372	12010	15331	
373	9646	15331	
374	11358	15331	
375	11598	15331	
376	-105.733	15331	
377	12019	15331	
378	11772	15331	
379	-16.7333	15331	
380	-68.7333	15331	
381	9841	15331	
382	-65.7333	15331	
383	-34.7333	15331	
384	-7.73333	15331	
385	10405	15331	
386	12490	15331	
387	-97.7333	15331	
388	-67.7333	15331	
389	-28.7333	15331	
390	10344	15331	
391	12337	15331	
392	12267	15331	
393	12276	15331	
394	13371	15331	
395	11914	15331	
396	11394	15331	
397	-53.7333	15331	
398	10210	15331	
399	-53.7333	15331	
400	11625	15331	
401	10654	15331	
402	11543	15331	
403	12984	15331	
404	11480	15331	
405	10431	15331	
406	12684	15331	
407	-30.7333	15331	
408	9982	15331	
409	11773	15331	
410	-92.7333	15331	
411	10611	15331	
412	-65.7333	15331	
413	13501	15331	
414	14779	15331	
415	13999	15331	
416	11590	15331	
417	-29.7333	15331	
418	11130	15331	
419	13194	15331	
420	11848	15331	
421	11560	15331	
422	-49.7333	15331	
423	11477	15331	
424	12391	15331	
425	11272	15331	
426	-134.733	15331	
427	-91.7333	15331	
428	10727	15331	
429	11907	15331	
430	10694	15331	
431	11716	15331	
432	10442	15331	
433	11585	15331	
434	13964	15331	
435	10308	15331	
436	11609	15331	
437	-43.7333	15331	
438	10231	15331	
439	9418	15331	
440	11979	15331	
441	-31.7333	15331	
442	13701	15331	
443	-34.7333	15331	
444	14371	15331	
445	12980	15331	
446	10429	15331	
447	9938	15331	
448	-74.7333	15331	
449	8894	15331	
450	12742	15331	
451	-35.7333	15331	
452	10008	15331	
453	11111	15331	
454	11997	15331	
455	13194	15331	
456	10781	15331	
457	12221	15331	
458	-61.7333	15331	
459	10665	15331	
460	11232	15331	
461	-28.7333	15331	
462	12311	15331	
463	10903	15331	
464	12834	15331	
465	-67.7333	15331	
466	-18.7333	15331	
467	13297	15331	
468	-98.7333	15331	
469	11210	15331	
470	11511	15331	
471	10084	15331	
472	12676	15331	
473	-23.7333	15331	
474	-52.7333	15331	
475	11829	15331	
476	10666	15331	
477	-62.7333	15331	
478	11783	15331	
479	11749	15331	
480	13646	15331	
481	11707	15331	
482	-27.7333	15331	
483	10332	15331	
484	11731	15331	
485	-149.733	15331	
486	10533	15331	
487	12368	15331	
488	12445	15331	
489	-24.7333	15331	
490	11773	15331	
491	11914	15331	
492	12249	15331	
493	13244	15331	
494	-29.7333	15331	
495	-53.7333	15331	
496	11897	15331	
497	13245	15331	
498	11481	15331	
499	-42.7333	15331	
500	9795	15331	
501	-26.7333	15331	
502	12790	15331	
503	-2.73333	15331	
504	11872	15331	
505	-22.7333	15331	
506	-55.7333	15331	
507	11680	15331	
508	-60.7333	15331	
509	12136	15331	
510	10613	15331	
511	11849	15331	
512	11455	15331	
513	10097	15331	
514	-15.7333	15331	
515	-34.7333	15331	
516	-1.73333	15331	
517	11439	15331	
518	11866	15331	
519	12351	15331	
520	11489	15331	
521	11426	15331	
522	11834	15331	
523	-21.7333	15331	
524	-97.7333	15331	
525	12059	15331	
526	-9.73333	15331	
527	-2.73333	15331	
528	-1.73333	15331	
529	-71.7333	15331	
530	-16.7333	15331	
531	8876	15331	
532	-5.73333	15331	
533	-18.7333	15331	
534	10349	15331	
535	11914	15331	
536	13245	15331	
537	12349	15331	
538	-128.733	15331	
539	-92.7333	15331	
540	11026	15331	
541	-1.73333	15331	
542	11764	15331	
543	-24.7333	15331	
544	12661	15331	
545	13999	15331	
546	12638	15331	
547	-35.7333	15331	
548	11613	15331	
549	11027	15331	
550	9032	15331	
551	-70.7333	15331	
552	12061	15331	
553	-3.73333	15331	
554	-50.7333	15331	
555	-29.7333	15331	
556	-122.733	15331	
557	-16.7333	15331	
558	10622	15331	
559	-98.7333	15331	
560	11046	15331	
561	12563	15331	
562	-141.733	15331	
563	-91.7333	15331	
564	10426	15331	
565	12692	15331	
566	-74.7333	15331	
567	11473	15331	
568	13062	15331	
569	-25.7333	15331	
570	-45.7333	15331	
571	-21.7333	15331	
572	-67.7333	15331	
573	10041	15331	
574	12215	15331	
575	-32.7333	15331	
576	10890	15331	
577	10789	15331	
578	-84.7333	15331	
579	-19.7333	15331	
580	12059	15331	
581	-2.73333	15331	
582	-35.7333	15331	
583	11749	15331	
584	-15.7333	15331	
585	10931	15331	
586	10982	15331	
587	12136	15331	
588	12916	15331	
589	-63.7333	15331	
590	-7.73333	15331	
591	12197	15331	
592	-92.7333	15331	
593	12340	15331	
594	-45.7333	15331	
595	12843	15331	
596	10624	15331	
597	-123.733	15331	
598	13459	15331	
599	-110.733	15331	
600	12168	15331	
601	-74.7333	15331	
602	12752	15331	
603	12233	15331	
604	-46.7333	15331	
605	13345	15331	
606	-9.73333	15331	
607	-6.73333	15331	
608	-49.7333	15331	
609	12214	15331	
610	11723	15331	
611	-61.7333	15331	
612	12263	15331	
613	11527	15331	
614	11914	15331	
615	13418	15331	
616	11384	15331	
617	13221	15331	
618	12790	15331	
619	-64.7333	15331	
620	11132	15331	
621	13792	15331	
622	-154.733	15331	
623	-46.7333	15331	
624	13649	15331	
625	10716	15331	
626	14454	15331	
627	11965	15331	
628	11705	15331	
629	12249	15331	
630	10480	15331	
631	-114.733	15331	
632	15611	15611	
633	13775	15611	
634	10478	15611	
635	11265	15611	
636	-65.7333	15611	
637	-153.733	15611	
638	11929	15611	
639	-11.7333	15611	
640	11249	15611	
641	11786	15611	
642	-39.7333	15611	
643	13734	15611	
644	-126.733	15611	
645	13775	15611	
646	10851	15611	
647	12255	15611	
648	13272	15611	
649	-70.7333	15611	
650	11689	15611	
651	-34.7333	15611	
652	10368	15611	
653	-12.7333	15611	
654	10638	15611	
655	13030	15611	
656	-131.733	15611	
657	12061	15611	
658	10209	15611	
659	-105.733	15611	
660	-98.7333	15611	
661	11412	15611	
662	8978	15611	
663	10286	15611	
664	12643	15611	
665	-53.7333	15611	
666	-105.733	15611	
667	12643	15611	
668	-189.733	15611	
669	-56.7333	15611	
670	12736	15611	
671	12336	15611	
672	-143.733	15611	
673	11982	15611	
674	13792	15611	
675	8524	15611	
676	12862	15611	
677	11333	15611	
678	12934	15611	
679	12172	15611	
680	11892	15611	
681	11899	15611	
682	11748	15611	
683	10819	15611	
684	-78.7333	15611	
685	12150	15611	
686	13006	15611	
687	12809	15611	
688	13708	15611	
689	11260	15611	
690	11816	15611	
691	10945	15611	
692	12808	15611	
693	11528	15611	
694	-106.733	15611	
695	10955	15611	
696	13405	15611	
697	10357	15611	
698	11741	15611	
699	12562	15611	
700	11543	15611	
701	12477	15611	
702	-95.7333	15611	
703	13144	15611	
704	13526	15611	
705	13816	15611	
706	12960	15611	
707	13948	15611	
708	12035	15611	
709	10660	15611	
710	-88.7333	15611	
711	-20.7333	15611	
712	11771	15611	
713	9471	15611	
714	-33.7333	15611	
715	11031	15611	
716	11437	15611	
717	9687	15611	
718	12250	15611	
719	-60.7333	15611	
720	-54.7333	15611	
721	10490	15611	
722	-31.7333	15611	
723	11815	15611	
724	-56.7333	15611	
725	-91.7333	15611	
726	13516	15611	
727	10989	15611	
728	-67.7333	15611	
729	11423	15611	
730	-43.7333	15611	
731	-29.7333	15611	
732	12023	15611	
733	13014	15611	
734	-2.73333	15611	
735	-26.7333	15611	
736	12887	15611	
737	-93.7333	15611	
738	14330	15611	
739	13103	15611	
740	12368	15611	
741	13245	15611	
742	12809	15611	
743	-18.7333	15611	
744	11860	15611	
745	12557	15611	
746	12153	15611	
747	12470	15611	
748	12122	15611	
749	-96.7333	15611	
750	11986	15611	
751	-53.7333	15611	
752	-11.7333	15611	
753	-98.7333	15611	
754	-29.7333	15611	
755	12082	15611	
756	-69.7333	15611	
757	12253	15611	
758	12334	15611	
759	11325	15611	
760	10695	15611	
761	12702	15611	
762	13218	15611	
763	11909	15611	
764	-105.733	15611	
765	-67.7333	15611	
766	11910	15611	
767	11464	15611	
768	-44.7333	15611	
769	-43.7333	15611	
770	-79.7333	15611	
771	11875	15611	
772	-4.73333	15611	
773	-51.7333	15611	
774	14231	15611	
775	12903	15611	
776	11606	15611	
777	-197.733	15611	
778	11494	15611	
779	12115	15611	
780	11691	15611	
781	-113.733	15611	
782	-63.7333	15611	
783	15558	15611	
784	10855	15611	
785	-33.7333	15611	
786	-82.7333	15611	
787	13960	15611	
788	-139.733	15611	
789	14668	15611	
790	12336	15611	
791	12367	15611	
792	-6.73333	15611	
793	-2.73333	15611	
794	-204.733	15611	
795	-65.7333	15611	
796	-1.73333	15611	
797	-106.733	15611	
798	12381	15611	
799	12906	15611	
800	-6.73333	15611	
801	11768	15611	
802	11339	15611	
803	-40.7333	15611	
804	-35.7333	15611	
805	11157	15611	
806	15284	15611	
807	14433	15611	
808	10989	15611	
809	12209	15611	
810	13763	15611	
811	10018	15611	
812	12278	15611	
813	12507	15611	
814	-48.7333	15611	
815	-103.733	15611	
816	12212	15611	
817	12917	15611	
818	11275	15611	
819	12624	15611	
820	-15.7333	15611	
821	-147.733	15611	
822	11074	15611	
823	14175	15611	
824	10601	15611	
825	-82.7333	15611	
826	-23.7333	15611	
827	-33.7333	15611	
828	9873	15611	
829	12332	15611	
830	-25.7333	15611	
831	14228	15611	
832	13181	15611	
833	-170.733	15611	
834	13291	15611	
835	12511	15611	
836	12751	15611	
837	-76.7333	15611	
838	12614	15611	
839	11920	15611	
840	11169	15611	
841	12299	15611	
842	15679	15679	
843	-32.7333	15679	
844	14181	15679	
845	12762	15679	
846	15755	15755	
847	13398	15755	
848	15556	15755	
849	12575	15755	
850	13378	15755	
851	-71.7333	15755	
852	-44.7333	15755	
853	11221	15755	
854	10495	15755	
855	12594	15755	
856	13221	15755	
857	-1.73333	15755	
858	15128	15755	
859	10870	15755	
860	16342	16342	
861	13628	16342	
862	12020	16342	
863	13661	16342	
864	-92.7333	16342	
865	-133.733	16342	
866	-22.7333	16342	
867	-111.733	16342	
868	-41.7333	16342	
869	10294	16342	
870	11807	16342	
871	13385	16342	
872	-112.733	16342	
873	13398	16342	
874	15656	16342	
875	13117	16342	
876	11294	16342	
877	12599	16342	
878	12064	16342	
879	13269	16342	
880	13150	16342	
881	-72.7333	16342	
882	-51.7333	16342	
883	12886	16342	
884	-14.7333	16342	
885	13109	16342	
886	12986	16342	
887	13385	16342	
888	13090	16342	
889	10702	16342	
890	-39.7333	16342	
891	-72.7333	16342	
892	12490	16342	
893	-76.7333	16342	
894	12906	16342	
895	12677	16342	
896	12972	16342	
897	12357	16342	
898	-58.7333	16342	
899	11983	16342	
900	14618	16342	
901	12383	16342	
902	-251.733	16342	
903	13036	16342	
904	-70.7333	16342	
905	11648	16342	
906	11039	16342	
907	-53.7333	16342	
908	13801	16342	
909	12693	16342	
910	14018	16342	
911	14002	16342	
912	15755	16342	
913	13450	16342	
914	13604	16342	
915	12990	16342	
916	13398	16342	
917	12338	16342	
918	15057	16342	
919	-41.7333	16342	
920	12176	16342	
921	-122.733	16342	
922	13837	16342	
923	13572	16342	
924	13268	16342	
925	-7.73333	16342	
926	-8.73333	16342	
927	12421	16342	
928	-30.7333	16342	
929	13469	16342	
930	13090	16342	
931	11620	16342	
932	-54.7333	16342	
933	-7.73333	16342	
934	12990	16342	
935	11628	16342	
936	-58.7333	16342	
937	-39.7333	16342	
938	13776	16342	
939	13248	16342	
940	12754	16342	
941	12521	16342	
942	14162	16342	
943	-96.7333	16342	
944	11768	16342	
945	-15.7333	16342	
946	11773	16342	
947	12162	16342	
948	-54.7333	16342	
949	10772	16342	
950	-19.7333	16342	
951	11497	16342	
952	11687	16342	
953	-4.73333	16342	
954	-84.7333	16342	
955	15065	16342	
956	13777	16342	
957	13713	16342	
958	13393	16342	
959	13385	16342	
960	12662	16342	
961	13847	16342	
962	-41.7333	16342	
963	-10.7333	16342	
964	-26.7333	16342	
965	-5.73333	16342	
966	11190	16342	
967	12983	16342	
968	-74.7333	16342	
969	14844	16342	
970	-178.733	16342	
971	15289	16342	
972	-26.7333	16342	
973	10227	16342	
974	13883	16342	
975	13123	16342	
976	-0.733333	16342	
977	12396	16342	
978	13685	16342	
979	13254	16342	
980	11384	16342	
981	-9.73333	16342	
982	12248	16342	
983	-87.7333	16342	
984	13087	16342	
985	12678	16342	
986	-8.73333	16342	
987	-24.7333	16342	
988	12636	16342	
989	13807	16342	
990	14721	16342	
991	13651	16342	
992	15292	16342	
993	13868	16342	
994	13478	16342	
995	-105.733	16342	
996	-162.733	16342	
997	12963	16342	
998	-46.7333	16342	
999	12231	16342	
1000	14613	16342	
1001	12407	16342	
1002	11834	16342	
1003	-59.7333	16342	
1004	11354	16342	
1005	-12.7333	16342	
1006	13953	16342	
1007	12847	16342	
1008	12613	16342	
1009	-66.7333	16342	
1010	12655	16342	
1011	12054	16342	
1012	12122	16342	
1013	-68.7333	16342	
1014	13524	16342	
1015	-45.7333	16342	
1016	14046	16342	
1017	12174	16342	
1018	13362	16342	
1019	-11.7333	16342	
1020	14374	16342	
1021	11860	16342	
1022	13383	16342	
1023	12648	16342	
1024	12327	16342	
1025	-9.73333	16342	
1026	12404	16342	
1027	13569	16342	
1028	11848	16342	
1029	11169	16342	
1030	12825	16342	
1031	-17.7333	16342	
1032	11768	16342	
1033	14558	16342	
1034	12768	16342	
1035	13105	16342	
1036	11231	16342	
1037	13811	16342	
1038	-102.733	16342	
1039	13485	16342	
1040	11452	16342	
1041	14985	16342	
1042	12979	16342	
1043	10603	16342	
1044	-2.73333	16342	
1045	13824	16342	
1046	-25.7333	16342	
1047	12496	16342	
1048	-49.7333	16342	
1049	14266	16342	
1050	15101	16342	
1051	-118.733	16342	
1052	-32.7333	16342	
1053	12172	16342	
1054	11506	16342	
1055	-16.7333	16342	
1056	-85.7333	16342	
1057	12645	16342	
1058	-42.7333	16342	
1059	-27.7333	16342	
1060	11172	16342	
1061	-54.7333	16342	
1062	11959	16342	
1063	12588	16342	
1064	-98.7333	16342	
1065	-52.7333	16342	
1066	12541	16342	
1067	-20.7333	16342	
1068	13490	16342	
1069	12552	16342	
1070	12790	16342	
1071	11688	16342	
1072	12424	16342	
1073	13156	16342	
1074	11252	16342	
1075	13667	16342	
1076	-27.7333	16342	
1077	12382	16342	
1078	15114	16342	
1079	-47.7333	16342	
1080	13200	16342	
1081	12380	16342	
1082	13447	16342	
1083	13898	16342	
1084	-50.7333	16342	
1085	13318	16342	
1086	13159	16342	
1087	13038	16342	
1088	13877	16342	
1089	-64.7333	16342	
1090	12156	16342	
1091	-26.7333	16342	
1092	13498	16342	
1093	14469	16342	
1094	11811	16342	
1095	14312	16342	
1096	12493	16342	
1097	-18.7333	16342	
1098	12105	16342	
1099	13452	16342	
1100	13004	16342	
1101	-109.733	16342	
1102	14822	16342	
1103	11975	16342	
1104	13028	16342	
1105	13130	16342	
1106	14331	16342	
1107	-14.7333	16342	
1108	-128.733	16342	
1109	-66.7333	16342	
1110	14017	16342	
1111	-23.7333	16342	
1112	11963	16342	
1113	14052	16342	
1114	12159	16342	
1115	13533	16342	
1116	-40.7333	16342	
1117	13488	16342	
1118	10757	16342	
1119	14073	16342	
1120	-72.7333	16342	
1121	13849	16342	
1122	-53.7333	16342	
1123	11973	16342	
1124	11036	16342	
1125	14331	16342	
1126	15153	16342	
1127	13178	16342	
1128	13375	16342	
1129	-12.7333	16342	
1130	13785	16342	
1131	-15.7333	16342	
1132	-47.7333	16342	
1133	13246	16342	
1134	14714	16342	
1135	-102.733	16342	
1136	14313	16342	
1137	14563	16342	
1138	12485	16342	
1139	13704	16342	
1140	13032	16342	
1141	-62.7333	16342	
1142	11099	16342	
1143	13658	16342	
1144	13611	16342	
1145	14353	16342	
1146	-19.7333	16342	
1147	12496	16342	
1148	14350	16342	
1149	15707	16342	
1150	13890	16342	
1151	-30.7333	16342	
1152	14882	16342	
1153	10825	16342	
1154	-90.7333	16342	
1155	13869	16342	
1156	12987	16342	
1157	13540	16342	
1158	11743	16342	
1159	13633	16342	
1160	-53.7333	16342	
1161	15343	16342	
1162	10976	16342	
1163	14367	16342	
1164	13917	16342	
1165	12818	16342	
1166	-27.7333	16342	
1167	15293	16342	
1168	14331	16342	
1169	-31.7333	16342	
1170	14551	16342	
1171	-24.7333	16342	
1172	13640	16342	
1173	11425	16342	
1174	13897	16342	
1175	13896	16342	
1176	15671	16342	
1177	13073	16342	
1178	-21.7333	16342	
1179	13208	16342	
1180	14032	16342	
1181	13755	16342	
1182	15595	16342	
1183	-51.7333	16342	
1184	13157	16342	
1185	15153	16342	
1186	14527	16342	
1187	-17.7333	16342	
1188	16297	16342	
1189	10874	16342	
1190	14331	16342	
1191	12424	16342	
1192	-44.7333	16342	
1193	12740	16342	
1194	13466	16342	
1195	13204	16342	
1196	15566	16342	
1197	14044	16342	
1198	-74.7333	16342	
1199	14619	16342	
1200	13389	16342	
1201	-38.7333	16342	
1202	13269	16342	
1203	14357	16342	
1204	12265	16342	
1205	11695	16342	
1206	12617	16342	
1207	14402	16342	
1208	13513	16342	
1209	13869	16342	
1210	13064	16342	
1211	12790	16342	
1212	-41.7333	16342	
1213	-33.7333	16342	
1214	12338	16342	
1215	-5.73333	16342	
1216	13129	16342	
1217	13729	16342	
1218	-58.7333	16342	
1219	-29.7333	16342	
1220	12964	16342	
1221	-24.7333	16342	
1222	13208	16342	
1223	-4.73333	16342	
1224	15280	16342	
1225	14724	16342	
1226	13000	16342	
1227	-27.7333	16342	
1228	13553	16342	
1229	13922	16342	
1230	-38.7333	16342	
1231	14453	16342	
1232	12903	16342	
1233	16551	16551	
1234	-19.7333	16551	
1235	-50.7333	16551	
1236	14668	16551	
1237	-34.7333	16551	
1238	14940	16551	
1239	14666	16551	
1240	-25.7333	16551	
1241	13698	16551	
1242	15198	16551	
1243	-3.73333	16551	
1244	14350	16551	
1245	13919	16551	
1246	-24.7333	16551	
1247	14277	16551	
1248	15058	16551	
1249	-94.7333	16551	
1250	-38.7333	16551	
1251	16540	16551	
1252	16493	16551	
1253	14792	16551	
1254	11924	16551	
1255	14701	16551	
1256	14719	16551	
1257	15467	16551	
1258	-45.7333	16551	
1259	13407	16551	
1260	13499	16551	
1261	12852	16551	
1262	15916	16551	
1263	-43.7333	16551	
1264	-131.733	16551	
1265	14484	16551	
1266	-40.7333	16551	
1267	12792	16551	
1268	-69.7333	16551	
1269	13038	16551	
1270	-56.7333	16551	
1271	13496	16551	
1272	-16.7333	16551	
1273	14893	16551	
1274	13660	16551	
1275	-66.7333	16551	
1276	-36.7333	16551	
1277	12509	16551	
1278	13199	16551	
1279	14733	16551	
1280	-58.7333	16551	
1281	-61.7333	16551	
1282	-161.733	16551	
1283	-49.7333	16551	
1284	16236	16551	
1285	15821	16551	
1286	-98.7333	16551	
1287	13969	16551	
1288	15282	16551	
1289	-39.7333	16551	
1290	-54.7333	16551	
1291	-12.7333	16551	
1292	14042	16551	
1293	16356	16551	
1294	16540	16551	
1295	-93.7333	16551	
1296	13345	16551	
1297	12645	16551	
1298	12595	16551	
1299	-1.73333	16551	
1300	12662	16551	
1301	14724	16551	
1302	14603	16551	
1303	15035	16551	
1304	14479	16551	
1305	15437	16551	
1306	15276	16551	
1307	14498	16551	
1308	-56.7333	16551	
1309	-11.7333	16551	
1310	-31.7333	16551	
1311	11066	16551	
1312	-130.733	16551	
1313	-19.7333	16551	
1314	-28.7333	16551	
1315	12308	16551	
1316	13128	16551	
1317	-39.7333	16551	
1318	-60.7333	16551	
1319	14778	16551	
1320	15162	16551	
1321	14346	16551	
1322	-38.7333	16551	
1323	14662	16551	
1324	12986	16551	
1325	14552	16551	
1326	14553	16551	
1327	-24.7333	16551	
1328	-18.7333	16551	
1329	13760	16551	
1330	-73.7333	16551	
1331	14815	16551	
1332	-54.7333	16551	
1333	-8.73333	16551	
1334	12852	16551	
1335	-43.7333	16551	
1336	13815	16551	
1337	-7.73333	16551	
1338	14525	16551	
