jeu_200_25_8.txt_5_currentGA	jeu_200_25_8.txt_5_bestGA	
136	-248.84	-21.84	
137	-268.84	-21.84	
138	-196.84	-21.84	
139	-409.84	-21.84	
140	-257.84	-21.84	
141	-325.84	-21.84	
142	-92.84	-21.84	
143	-293.84	-21.84	
144	-126.84	-21.84	
145	-161.84	-21.84	
146	-63.84	-21.84	
147	-185.84	-21.84	
148	-215.84	-21.84	
149	-266.84	-21.84	
150	-163.84	-21.84	
151	-21.84	-21.84	
152	-158.84	-21.84	
153	-239.84	-21.84	
154	-223.84	-21.84	
155	-217.84	-21.84	
156	-201.84	-21.84	
157	-242.84	-21.84	
158	-129.84	-21.84	
159	-215.84	-21.84	
160	-163.84	-21.84	
161	-182.84	-21.84	
162	-206.84	-21.84	
163	-180.84	-21.84	
164	-129.84	-21.84	
165	-190.84	-21.84	
166	-76.84	-21.84	
167	-152.84	-21.84	
168	-155.84	-21.84	
169	-85.84	-21.84	
170	-245.84	-21.84	
171	-81.84	-21.84	
172	-281.84	-21.84	
173	-438.84	-21.84	
174	-235.84	-21.84	
175	-193.84	-21.84	
176	-65.84	-21.84	
177	-129.84	-21.84	
178	-119.84	-21.84	
179	-92.84	-21.84	
180	-138.84	-21.84	
181	-105.84	-21.84	
182	-263.84	-21.84	
183	-277.84	-21.84	
184	-23.84	-21.84	
185	-380.84	-21.84	
186	-351.84	-21.84	
187	-78.84	-21.84	
188	-151.84	-21.84	
189	-59.84	-21.84	
190	-152.84	-21.84	
191	-243.84	-21.84	
192	-140.84	-21.84	
193	-458.84	-21.84	
194	-61.84	-21.84	
195	-168.84	-21.84	
196	-232.84	-21.84	
197	-140.84	-21.84	
198	-197.84	-21.84	
199	-310.84	-21.84	
200	-70.84	-21.84	
201	-233.84	-21.84	
202	-151.84	-21.84	
203	-206.84	-21.84	
204	-96.84	-21.84	
205	-106.84	-21.84	
206	-111.84	-21.84	
207	-183.84	-21.84	
208	-98.84	-21.84	
209	-129.84	-21.84	
210	-160.84	-21.84	
211	-254.84	-21.84	
212	-168.84	-21.84	
213	-196.84	-21.84	
214	-203.84	-21.84	
215	-221.84	-21.84	
216	-161.84	-21.84	
217	-31.84	-21.84	
218	-86.84	-21.84	
219	-131.84	-21.84	
220	-274.84	-21.84	
221	-137.84	-21.84	
222	-190.84	-21.84	
223	-97.84	-21.84	
224	-161.84	-21.84	
225	-397.84	-21.84	
226	-70.84	-21.84	
227	-152.84	-21.84	
228	-168.84	-21.84	
229	-314.84	-21.84	
230	-292.84	-21.84	
231	-259.84	-21.84	
232	-92.84	-21.84	
233	-129.84	-21.84	
234	-187.84	-21.84	
235	-213.84	-21.84	
236	-92.84	-21.84	
237	-116.84	-21.84	
238	-6.84	-6.84	
239	-147.84	-6.84	
240	-171.84	-6.84	
241	-169.84	-6.84	
242	-263.84	-6.84	
243	-171.84	-6.84	
244	-226.84	-6.84	
245	-267.84	-6.84	
246	-244.84	-6.84	
247	-153.84	-6.84	
248	-166.84	-6.84	
249	-137.84	-6.84	
250	-98.84	-6.84	
251	-224.84	-6.84	
252	-145.84	-6.84	
253	-204.84	-6.84	
254	-174.84	-6.84	
255	-83.84	-6.84	
256	-136.84	-6.84	
257	-285.84	-6.84	
258	-212.84	-6.84	
259	-164.84	-6.84	
260	-42.84	-6.84	
261	-205.84	-6.84	
262	-175.84	-6.84	
263	-250.84	-6.84	
264	-198.84	-6.84	
265	-161.84	-6.84	
266	-181.84	-6.84	
267	-234.84	-6.84	
268	-245.84	-6.84	
269	-50.84	-6.84	
270	-47.84	-6.84	
271	-153.84	-6.84	
272	-165.84	-6.84	
273	-84.84	-6.84	
274	-148.84	-6.84	
275	-110.84	-6.84	
276	-154.84	-6.84	
277	-179.84	-6.84	
278	-101.84	-6.84	
279	-175.84	-6.84	
280	-149.84	-6.84	
281	-102.84	-6.84	
282	-151.84	-6.84	
283	-196.84	-6.84	
284	-229.84	-6.84	
285	-187.84	-6.84	
286	-162.84	-6.84	
287	-185.84	-6.84	
288	-180.84	-6.84	
289	-26.84	-6.84	
290	-157.84	-6.84	
291	-207.84	-6.84	
292	-192.84	-6.84	
293	-218.84	-6.84	
294	-74.84	-6.84	
295	-216.84	-6.84	
296	-65.84	-6.84	
297	-148.84	-6.84	
298	-38.84	-6.84	
299	-193.84	-6.84	
300	-136.84	-6.84	
301	-193.84	-6.84	
302	-141.84	-6.84	
303	-136.84	-6.84	
304	-133.84	-6.84	
305	-174.84	-6.84	
306	-172.84	-6.84	
307	-147.84	-6.84	
308	-104.84	-6.84	
309	-142.84	-6.84	
310	-113.84	-6.84	
311	-179.84	-6.84	
312	-181.84	-6.84	
313	-64.84	-6.84	
314	-190.84	-6.84	
315	-148.84	-6.84	
316	-49.84	-6.84	
317	-26.84	-6.84	
318	-212.84	-6.84	
319	-8.84	-6.84	
320	-98.84	-6.84	
321	-42.84	-6.84	
322	-163.84	-6.84	
323	-187.84	-6.84	
324	-350.84	-6.84	
325	-144.84	-6.84	
326	-53.84	-6.84	
327	-161.84	-6.84	
328	-187.84	-6.84	
329	-160.84	-6.84	
330	-49.84	-6.84	
331	-179.84	-6.84	
332	-269.84	-6.84	
333	-129.84	-6.84	
334	-181.84	-6.84	
335	-141.84	-6.84	
336	-75.84	-6.84	
337	-307.84	-6.84	
338	-68.84	-6.84	
339	-89.84	-6.84	
340	-187.84	-6.84	
341	-223.84	-6.84	
342	-179.84	-6.84	
343	-118.84	-6.84	
344	-284.84	-6.84	
345	-84.84	-6.84	
346	-186.84	-6.84	
347	-137.84	-6.84	
348	-209.84	-6.84	
349	-240.84	-6.84	
350	-143.84	-6.84	
351	-138.84	-6.84	
352	-130.84	-6.84	
353	-183.84	-6.84	
354	-227.84	-6.84	
355	-168.84	-6.84	
356	-182.84	-6.84	
357	-107.84	-6.84	
358	-212.84	-6.84	
359	-190.84	-6.84	
360	-136.84	-6.84	
361	-85.84	-6.84	
362	-152.84	-6.84	
363	-57.84	-6.84	
364	-17.84	-6.84	
365	-156.84	-6.84	
366	-35.84	-6.84	
367	-231.84	-6.84	
368	-332.84	-6.84	
369	-124.84	-6.84	
370	-201.84	-6.84	
371	-229.84	-6.84	
372	-224.84	-6.84	
373	27724	27724	
374	-128.84	27724	
375	-0.84	27724	
376	-172.84	27724	
377	-154.84	27724	
378	-286.84	27724	
379	-94.84	27724	
380	-43.84	27724	
381	-117.84	27724	
382	-135.84	27724	
383	-115.84	27724	
384	-16.84	27724	
385	-189.84	27724	
386	-122.84	27724	
387	-24.84	27724	
388	-98.84	27724	
389	-347.84	27724	
390	-157.84	27724	
391	-49.84	27724	
392	-76.84	27724	
393	-251.84	27724	
394	-321.84	27724	
395	-65.84	27724	
396	-69.84	27724	
397	-106.84	27724	
398	-154.84	27724	
399	-61.84	27724	
400	-65.84	27724	
401	-26.84	27724	
402	-83.84	27724	
403	-123.84	27724	
404	-190.84	27724	
405	-67.84	27724	
406	-140.84	27724	
407	-8.84	27724	
408	-216.84	27724	
409	-97.84	27724	
410	-77.84	27724	
411	-245.84	27724	
412	-118.84	27724	
413	-79.84	27724	
414	-24.84	27724	
415	-108.84	27724	
416	-192.84	27724	
417	-341.84	27724	
418	-70.84	27724	
419	-138.84	27724	
420	-97.84	27724	
421	-130.84	27724	
422	-27.84	27724	
423	-54.84	27724	
424	-121.84	27724	
425	29497	29497	
426	-144.84	29497	
427	-119.84	29497	
428	-82.84	29497	
429	-43.84	29497	
430	-47.84	29497	
431	-49.84	29497	
432	-120.84	29497	
433	-135.84	29497	
434	-37.84	29497	
435	-3.84	29497	
436	-130.84	29497	
437	-55.84	29497	
438	-60.84	29497	
439	-53.84	29497	
440	-103.84	29497	
441	-119.84	29497	
442	-54.84	29497	
443	-172.84	29497	
444	-206.84	29497	
445	-68.84	29497	
446	-125.84	29497	
447	-100.84	29497	
448	-154.84	29497	
449	-128.84	29497	
450	-18.84	29497	
451	-118.84	29497	
452	-10.84	29497	
453	-128.84	29497	
454	-75.84	29497	
455	-188.84	29497	
456	-19.84	29497	
457	-59.84	29497	
458	-8.84	29497	
459	-3.84	29497	
460	-91.84	29497	
461	-190.84	29497	
462	-69.84	29497	
463	-420.84	29497	
464	-203.84	29497	
465	-209.84	29497	
466	-110.84	29497	
467	-89.84	29497	
468	-181.84	29497	
469	-3.84	29497	
470	-127.84	29497	
471	-132.84	29497	
472	-97.84	29497	
473	27080	29497	
474	-63.84	29497	
475	-76.84	29497	
476	-128.84	29497	
477	-129.84	29497	
478	-168.84	29497	
479	-69.84	29497	
480	-66.84	29497	
481	-89.84	29497	
482	-32.84	29497	
483	-91.84	29497	
484	-47.84	29497	
485	-47.84	29497	
486	-82.84	29497	
487	-27.84	29497	
488	28787	29497	
489	-34.84	29497	
490	-111.84	29497	
491	-2.84	29497	
492	-130.84	29497	
493	-75.84	29497	
494	-60.84	29497	
495	-51.84	29497	
496	-240.84	29497	
497	-9.84	29497	
498	-75.84	29497	
499	25162	29497	
500	-99.84	29497	
501	-161.84	29497	
502	-280.84	29497	
503	-144.84	29497	
504	-96.84	29497	
505	-99.84	29497	
506	-28.84	29497	
507	-90.84	29497	
508	25870	29497	
509	-101.84	29497	
510	-72.84	29497	
511	-188.84	29497	
512	-83.84	29497	
513	-230.84	29497	
514	-37.84	29497	
515	-126.84	29497	
516	-191.84	29497	
517	-9.84	29497	
518	-127.84	29497	
519	-107.84	29497	
520	-124.84	29497	
521	-10.84	29497	
522	-10.84	29497	
523	-20.84	29497	
524	-218.84	29497	
525	-73.84	29497	
526	-103.84	29497	
527	-170.84	29497	
528	-124.84	29497	
529	-27.84	29497	
530	-45.84	29497	
531	-126.84	29497	
532	-36.84	29497	
533	-170.84	29497	
534	26530	29497	
535	-86.84	29497	
536	29733	29733	
537	-28.84	29733	
538	-29.84	29733	
539	32804	32804	
540	-27.84	32804	
541	-9.84	32804	
542	-135.84	32804	
543	-196.84	32804	
544	-110.84	32804	
545	-31.84	32804	
546	-146.84	32804	
547	-89.84	32804	
548	-128.84	32804	
549	-57.84	32804	
550	-53.84	32804	
551	-110.84	32804	
552	-13.84	32804	
553	-25.84	32804	
554	-73.84	32804	
555	-125.84	32804	
556	-58.84	32804	
557	29600	32804	
558	-49.84	32804	
559	-55.84	32804	
560	-161.84	32804	
561	26704	32804	
562	-113.84	32804	
563	-192.84	32804	
564	27080	32804	
565	-82.84	32804	
566	-11.84	32804	
567	-113.84	32804	
568	-82.84	32804	
569	-20.84	32804	
570	-14.84	32804	
571	-60.84	32804	
572	-73.84	32804	
573	25251	32804	
574	-195.84	32804	
575	-127.84	32804	
576	-24.84	32804	
577	-52.84	32804	
578	-77.84	32804	
579	-83.84	32804	
580	-12.84	32804	
581	31117	32804	
582	-79.84	32804	
583	-86.84	32804	
584	-35.84	32804	
585	-158.84	32804	
586	-133.84	32804	
587	29553	32804	
588	29194	32804	
589	-71.84	32804	
590	-78.84	32804	
591	-39.84	32804	
592	-163.84	32804	
593	26577	32804	
594	-163.84	32804	
595	-59.84	32804	
596	-86.84	32804	
597	-164.84	32804	
598	-81.84	32804	
599	-6.84	32804	
600	-25.84	32804	
601	-68.84	32804	
602	-58.84	32804	
603	-52.84	32804	
604	-9.84	32804	
605	-63.84	32804	
606	26013	32804	
607	-179.84	32804	
608	-12.84	32804	
609	25682	32804	
610	28885	32804	
611	-1.84	32804	
612	-121.84	32804	
613	-78.84	32804	
614	-127.84	32804	
615	-20.84	32804	
616	27435	32804	
617	25244	32804	
618	26798	32804	
619	-86.84	32804	
620	-65.84	32804	
621	29275	32804	
622	-87.84	32804	
623	-99.84	32804	
624	-3.84	32804	
625	-75.84	32804	
626	23236	32804	
627	-60.84	32804	
628	-63.84	32804	
629	-142.84	32804	
630	-30.84	32804	
631	-162.84	32804	
632	-71.84	32804	
633	-40.84	32804	
634	-72.84	32804	
635	-111.84	32804	
636	-155.84	32804	
637	-86.84	32804	
638	-116.84	32804	
639	-260.84	32804	
640	-22.84	32804	
641	-127.84	32804	
642	-49.84	32804	
643	-51.84	32804	
644	-15.84	32804	
645	-7.84	32804	
646	-142.84	32804	
647	-29.84	32804	
648	-120.84	32804	
649	-248.84	32804	
650	-115.84	32804	
651	26833	32804	
652	-70.84	32804	
653	-58.84	32804	
654	-127.84	32804	
655	-43.84	32804	
656	-89.84	32804	
657	28698	32804	
658	-134.84	32804	
659	28807	32804	
660	25900	32804	
661	-25.84	32804	
662	29590	32804	
663	-47.84	32804	
664	-15.84	32804	
665	-193.84	32804	
666	25125	32804	
667	-2.84	32804	
668	32216	32804	
669	-66.84	32804	
670	-96.84	32804	
671	23431	32804	
672	-92.84	32804	
673	-8.84	32804	
674	25277	32804	
675	-51.84	32804	
676	29197	32804	
677	-109.84	32804	
678	-145.84	32804	
679	28317	32804	
680	-110.84	32804	
681	-51.84	32804	
682	27092	32804	
683	-36.84	32804	
684	-146.84	32804	
685	30224	32804	
686	-68.84	32804	
687	-105.84	32804	
688	26040	32804	
689	24042	32804	
690	28176	32804	
691	-132.84	32804	
692	32216	32804	
693	32030	32804	
694	-65.84	32804	
695	-107.84	32804	
696	-39.84	32804	
697	-107.84	32804	
698	-7.84	32804	
699	-45.84	32804	
700	-117.84	32804	
701	-131.84	32804	
702	-95.84	32804	
703	25939	32804	
704	30773	32804	
705	-68.84	32804	
706	25473	32804	
707	-137.84	32804	
708	-81.84	32804	
709	24285	32804	
710	-12.84	32804	
711	26055	32804	
712	-37.84	32804	
713	26069	32804	
714	24694	32804	
715	-107.84	32804	
716	-101.84	32804	
717	-138.84	32804	
718	-21.84	32804	
719	25062	32804	
720	28510	32804	
721	-7.84	32804	
722	28433	32804	
723	-110.84	32804	
724	27353	32804	
725	-35.84	32804	
726	28724	32804	
727	30110	32804	
728	-186.84	32804	
729	-8.84	32804	
730	-153.84	32804	
731	-4.84	32804	
732	-123.84	32804	
733	-73.84	32804	
734	-145.84	32804	
735	-14.84	32804	
736	-39.84	32804	
737	25439	32804	
738	-49.84	32804	
739	-55.84	32804	
740	-103.84	32804	
741	-67.84	32804	
742	-88.84	32804	
743	25285	32804	
744	-44.84	32804	
745	26105	32804	
746	-43.84	32804	
747	-34.84	32804	
748	29630	32804	
749	-44.84	32804	
750	-120.84	32804	
751	-53.84	32804	
752	-68.84	32804	
753	-114.84	32804	
754	22440	32804	
755	26296	32804	
756	-24.84	32804	
757	-42.84	32804	
758	-139.84	32804	
759	-97.84	32804	
760	-32.84	32804	
761	26961	32804	
762	-13.84	32804	
763	-15.84	32804	
764	-24.84	32804	
765	25370	32804	
766	-69.84	32804	
767	24105	32804	
768	-160.84	32804	
769	-160.84	32804	
770	28404	32804	
771	-112.84	32804	
772	-161.84	32804	
773	-77.84	32804	
774	26500	32804	
775	-39.84	32804	
776	-12.84	32804	
777	27154	32804	
778	-52.84	32804	
779	27642	32804	
780	-58.84	32804	
781	32505	32804	
782	26349	32804	
783	-140.84	32804	
784	26586	32804	
785	28769	32804	
786	-25.84	32804	
787	-164.84	32804	
788	-45.84	32804	
789	26675	32804	
790	27923	32804	
791	-128.84	32804	
792	-126.84	32804	
793	-23.84	32804	
794	-185.84	32804	
795	-4.84	32804	
796	25414	32804	
797	-61.84	32804	
798	-11.84	32804	
799	25227	32804	
800	-134.84	32804	
801	-154.84	32804	
802	-3.84	32804	
803	-36.84	32804	
804	26246	32804	
805	-16.84	32804	
806	27374	32804	
807	-18.84	32804	
808	-63.84	32804	
809	26975	32804	
810	29627	32804	
811	-8.84	32804	
812	-36.84	32804	
813	-9.84	32804	
814	-106.84	32804	
815	-54.84	32804	
816	-45.84	32804	
817	-45.84	32804	
818	-122.84	32804	
819	-3.84	32804	
820	-136.84	32804	
821	-120.84	32804	
822	-104.84	32804	
823	-102.84	32804	
824	-28.84	32804	
825	-75.84	32804	
826	-32.84	32804	
827	31805	32804	
828	27121	32804	
829	-14.84	32804	
830	30818	32804	
831	-115.84	32804	
832	26360	32804	
833	-105.84	32804	
834	-19.84	32804	
835	-46.84	32804	
836	-36.84	32804	
837	-31.84	32804	
838	29172	32804	
839	-94.84	32804	
840	-103.84	32804	
841	27427	32804	
842	27242	32804	
843	-111.84	32804	
844	-49.84	32804	
845	-107.84	32804	
846	-103.84	32804	
847	-35.84	32804	
848	-117.84	32804	
849	29358	32804	
850	26543	32804	
851	-104.84	32804	
852	-25.84	32804	
853	-89.84	32804	
854	-10.84	32804	
855	-70.84	32804	
856	-34.84	32804	
857	-9.84	32804	
858	27354	32804	
859	-35.84	32804	
860	25913	32804	
861	23878	32804	
862	27358	32804	
863	-91.84	32804	
864	-118.84	32804	
865	-92.84	32804	
866	28682	32804	
867	-9.84	32804	
868	27961	32804	
869	31041	32804	
870	25427	32804	
871	-2.84	32804	
872	27962	32804	
873	27446	32804	
874	24998	32804	
875	-128.84	32804	
876	-21.84	32804	
877	25352	32804	
878	-103.84	32804	
879	-82.84	32804	
880	-189.84	32804	
881	-41.84	32804	
882	22284	32804	
883	29725	32804	
884	-65.84	32804	
885	27241	32804	
886	-20.84	32804	
887	27265	32804	
888	-43.84	32804	
889	27742	32804	
890	-67.84	32804	
891	-4.84	32804	
892	-112.84	32804	
893	-122.84	32804	
894	-4.84	32804	
895	-161.84	32804	
896	-30.84	32804	
897	-36.84	32804	
898	-17.84	32804	
899	-89.84	32804	
900	-65.84	32804	
901	-104.84	32804	
902	-64.84	32804	
903	25966	32804	
904	-49.84	32804	
905	-12.84	32804	
906	27142	32804	
907	-40.84	32804	
908	-20.84	32804	
909	-98.84	32804	
910	26196	32804	
911	28999	32804	
912	28719	32804	
913	-85.84	32804	
914	-35.84	32804	
915	-65.84	32804	
916	-165.84	32804	
917	-92.84	32804	
918	31663	32804	
919	-40.84	32804	
920	27666	32804	
921	-158.84	32804	
922	-94.84	32804	
923	29751	32804	
924	-10.84	32804	
925	-41.84	32804	
926	-3.84	32804	
927	-24.84	32804	
928	-63.84	32804	
929	26847	32804	
930	-74.84	32804	
931	-38.84	32804	
932	-0.84	32804	
933	-46.84	32804	
934	-125.84	32804	
935	-62.84	32804	
936	-34.84	32804	
937	27587	32804	
938	24348	32804	
939	25518	32804	
940	-13.84	32804	
941	-19.84	32804	
942	28344	32804	
943	26293	32804	
944	27485	32804	
945	22322	32804	
946	-47.84	32804	
947	-98.84	32804	
948	-53.84	32804	
949	-3.84	32804	
950	27135	32804	
951	-16.84	32804	
952	-81.84	32804	
953	27074	32804	
954	-105.84	32804	
955	-15.84	32804	
956	25068	32804	
957	23165	32804	
958	27890	32804	
959	28719	32804	
960	-14.84	32804	
961	-103.84	32804	
962	-11.84	32804	
963	28644	32804	
964	-53.84	32804	
965	-51.84	32804	
966	-19.84	32804	
967	-140.84	32804	
968	-105.84	32804	
969	-51.84	32804	
970	-45.84	32804	
971	29337	32804	
972	-55.84	32804	
973	-94.84	32804	
974	23515	32804	
975	29875	32804	
976	26384	32804	
977	-121.84	32804	
978	-98.84	32804	
979	-5.84	32804	
980	-22.84	32804	
981	-73.84	32804	
982	-49.84	32804	
983	26897	32804	
984	-151.84	32804	
985	-6.84	32804	
986	27655	32804	
987	-29.84	32804	
988	28203	32804	
989	26899	32804	
990	-83.84	32804	
991	23602	32804	
992	25774	32804	
993	28750	32804	
994	-80.84	32804	
995	-102.84	32804	
996	27778	32804	
997	27648	32804	
998	-186.84	32804	
999	27748	32804	
1000	-52.84	32804	
1001	-86.84	32804	
1002	-54.84	32804	
1003	27284	32804	
1004	28230	32804	
1005	27296	32804	
1006	29245	32804	
1007	-120.84	32804	
1008	25948	32804	
1009	26027	32804	
1010	-22.84	32804	
1011	26341	32804	
1012	-80.84	32804	
1013	-123.84	32804	
1014	-146.84	32804	
1015	-25.84	32804	
1016	-38.84	32804	
1017	-123.84	32804	
1018	-19.84	32804	
1019	-3.84	32804	
1020	-16.84	32804	
1021	27860	32804	
1022	-73.84	32804	
1023	28783	32804	
1024	28766	32804	
1025	-54.84	32804	
1026	-129.84	32804	
1027	29245	32804	
1028	-55.84	32804	
1029	25844	32804	
1030	-19.84	32804	
1031	27138	32804	
1032	32108	32804	
1033	27092	32804	
1034	24989	32804	
1035	-52.84	32804	
1036	26926	32804	
1037	29627	32804	
1038	-25.84	32804	
1039	27931	32804	
1040	-13.84	32804	
1041	25557	32804	
1042	-72.84	32804	
1043	-106.84	32804	
1044	-50.84	32804	
1045	-133.84	32804	
1046	-59.84	32804	
1047	-13.84	32804	
1048	-8.84	32804	
1049	-150.84	32804	
1050	-85.84	32804	
1051	-10.84	32804	
1052	-36.84	32804	
1053	-62.84	32804	
1054	26042	32804	
1055	-69.84	32804	
1056	-101.84	32804	
1057	-227.84	32804	
1058	27341	32804	
1059	-68.84	32804	
1060	-8.84	32804	
1061	27587	32804	
1062	-44.84	32804	
1063	-72.84	32804	
1064	-84.84	32804	
1065	-33.84	32804	
1066	27614	32804	
1067	26770	32804	
1068	-70.84	32804	
1069	-22.84	32804	
1070	23667	32804	
1071	26659	32804	
1072	27397	32804	
1073	28738	32804	
1074	-95.84	32804	
1075	-5.84	32804	
1076	-91.84	32804	
1077	-112.84	32804	
1078	-168.84	32804	
1079	26857	32804	
1080	27555	32804	
1081	29245	32804	
1082	25668	32804	
1083	28253	32804	
1084	26970	32804	
1085	27474	32804	
1086	-10.84	32804	
1087	-29.84	32804	
1088	30386	32804	
1089	-54.84	32804	
1090	25653	32804	
1091	29589	32804	
1092	-36.84	32804	
1093	-3.84	32804	
1094	24761	32804	
1095	-69.84	32804	
1096	-3.84	32804	
1097	-16.84	32804	
1098	26395	32804	
1099	-75.84	32804	
1100	28392	32804	
1101	-14.84	32804	
1102	-90.84	32804	
1103	24815	32804	
1104	-1.84	32804	
1105	26544	32804	
1106	-167.84	32804	
1107	-19.84	32804	
1108	27177	32804	
1109	32987	32987	
1110	-36.84	32987	
1111	29498	32987	
1112	-52.84	32987	
1113	26003	32987	
1114	-90.84	32987	
1115	28818	32987	
1116	-30.84	32987	
1117	24813	32987	
1118	-4.84	32987	
1119	26143	32987	
1120	27771	32987	
1121	23179	32987	
1122	-155.84	32987	
1123	-142.84	32987	
1124	-25.84	32987	
1125	-143.84	32987	
1126	-7.84	32987	
1127	-188.84	32987	
1128	-82.84	32987	
1129	27403	32987	
1130	26855	32987	
1131	-23.84	32987	
1132	26076	32987	
1133	-147.84	32987	
1134	26367	32987	
1135	26313	32987	
1136	-69.84	32987	
1137	28455	32987	
1138	-50.84	32987	
1139	-108.84	32987	
1140	25911	32987	
1141	-34.84	32987	
1142	26270	32987	
1143	28671	32987	
1144	-19.84	32987	
1145	26674	32987	
1146	-4.84	32987	
1147	-49.84	32987	
1148	26042	32987	
1149	-8.84	32987	
1150	-54.84	32987	
1151	-3.84	32987	
1152	-23.84	32987	
1153	-11.84	32987	
1154	-16.84	32987	
1155	-43.84	32987	
1156	25401	32987	
1157	27347	32987	
1158	-31.84	32987	
1159	24428	32987	
1160	27368	32987	
1161	-5.84	32987	
1162	-73.84	32987	
1163	25898	32987	
1164	24959	32987	
1165	26504	32987	
1166	-16.84	32987	
1167	-54.84	32987	
1168	-76.84	32987	
1169	27557	32987	
1170	23343	32987	
1171	25323	32987	
1172	27849	32987	
1173	30386	32987	
1174	-13.84	32987	
1175	25688	32987	
1176	27347	32987	
1177	22600	32987	
1178	29267	32987	
1179	25911	32987	
1180	25490	32987	
1181	-34.84	32987	
1182	28926	32987	
1183	26574	32987	
1184	-89.84	32987	
1185	25690	32987	
1186	28038	32987	
1187	25429	32987	
1188	28516	32987	
1189	27191	32987	
1190	24682	32987	
1191	28013	32987	
1192	26476	32987	
1193	24225	32987	
1194	-68.84	32987	
1195	-24.84	32987	
1196	-23.84	32987	
1197	29066	32987	
1198	-102.84	32987	
1199	-72.84	32987	
1200	-39.84	32987	
1201	23142	32987	
1202	-61.84	32987	
1203	27496	32987	
1204	-9.84	32987	
1205	27628	32987	
1206	-7.84	32987	
1207	26397	32987	
1208	-39.84	32987	
1209	-25.84	32987	
1210	-87.84	32987	
1211	26448	32987	
1212	-39.84	32987	
1213	23958	32987	
1214	25774	32987	
1215	-3.84	32987	
1216	28555	32987	
1217	-25.84	32987	
1218	-4.84	32987	
1219	-5.84	32987	
1220	-17.84	32987	
