jeu_100_75_2.txt_3_bestGAPerIt	jeu_100_75_2.txt_3_popMeanGA	jeu_100_75_2.txt_3_offMeanGA	
75	51433	33611.8	29563.9	
76	51741	29563.9	34428.7	
77	51905	34428.7	40202.9	
78	51905	40202.9	38327.4	
79	51905	38327.4	35121.1	
80	51905	35121.1	41128.1	
81	52744	41128.1	32040	
82	52744	32040	35501.8	
83	52744	35501.8	36388.7	
84	52744	36388.7	36273.5	
85	52744	37153.3	39742.6	
86	52744	40622.3	38155.2	
87	52744	38155.3	41565.9	
88	52769	41565.9	37566.5	
89	52873	37566.5	39417.5	
90	52873	39417.5	44615.2	
91	52873	44615.2	42085	
92	53087	42085	38845.5	
93	53087	38845.5	31979.8	
94	53087	31979.8	30320.5	
95	53687	30320.5	40648.5	
96	53687	41544	41683.7	
97	53687	41683.7	38399.5	
98	53687	38399.5	42041.1	
99	53687	42041.1	43889.7	
100	53687	43889.7	38691.8	
101	53687	38691.8	42182.6	
102	53687	42182.6	46080.8	
103	53687	46080.8	44345.3	
104	53687	44345.3	46353.2	
105	53687	46353.2	47333.5	
106	53687	47333.5	45487	
107	53687	45487	43712	
108	53687	43712	44593.1	
109	53687	44593.1	47220.5	
110	53687	47220.5	45566.8	
111	53687	45566.8	45589.8	
112	53687	45589.8	45507.1	
113	53687	45507.1	45562.1	
114	53687	45562.1	50903.1	
115	53687	50903.1	48199.5	
116	53687	48199.5	46440	
117	53687	46440	46497.9	
118	53687	46497.9	42881.7	
119	53687	42881.7	40183.3	
120	53687	40183.3	41029.8	
121	53687	41029.8	45376.2	
122	53687	45376.2	45494.2	
123	53687	45494.2	45606.8	
124	53687	45606.8	48255	
125	53687	48255	46428.7	
126	53687	46428.7	42866.1	
127	53687	42866.1	45568.5	
128	53687	45568.5	50024.1	
129	53687	50024.1	46452.5	
130	53687	46452.5	44713.2	
131	53687	44713.2	46431.7	
132	53687	46431.7	41999.6	
133	53687	41999.6	44633.2	
134	53687	44633.2	39280.1	
135	53687	39280.1	48235.9	
136	53687	48235.9	45545.3	
137	53687	45545.3	43821	
138	53687	43821	48305.9	
139	53687	48305.9	48288.4	
140	53687	48288.4	43832.3	
141	53687	43832.3	49156.6	
142	53687	49156.6	47321.1	
143	53687	47321.1	48236.4	
144	53687	48236.4	48214.9	
145	53687	48214.9	44672.4	
146	53687	44672.4	43752.5	
147	53687	43752.5	43839	
148	53687	43839	43774.5	
149	53687	43774.5	44659.4	
150	53687	44659.4	49146.6	
151	53687	49146.6	45529.7	
152	53687	45529.7	45547	
153	53687	45547	47363.9	
154	53687	47363.9	46490.2	
155	53687	46490.2	47400.9	
156	53687	47400.9	47361.8	
157	53687	47361.8	44687.8	
158	53687	44687.8	49135.2	
159	53687	49135.2	45521.6	
160	53687	45521.6	45522.5	
161	53687	45522.5	45514.6	
162	53687	45514.6	47306.3	
163	53687	47306.3	42926	
164	53687	42926	48203.5	
165	53687	48203.5	47373.7	
166	53687	47373.7	47334.5	
167	53687	47334.5	42869.2	
168	53687	42869.2	49981.3	
169	53687	49981.3	44697.6	
170	53687	44697.6	47401.7	
171	53687	47401.7	46427.2	
172	53687	46427.2	45505.2	
173	53687	45505.2	47332	
174	53687	47332	46407.5	
175	53687	46407.5	47309.3	
176	53687	47309.3	48189	
177	53687	48189	46463.3	
178	53687	46463.3	44642.1	
179	53687	44642.1	42788.6	
180	53687	42788.6	48145.7	
181	53687	48145.7	46445.8	
182	53687	46445.8	47387.2	
183	53687	47387.2	48245.2	
184	53687	48245.2	46459.7	
185	53687	46459.7	45525.2	
186	53687	45525.2	49987.1	
187	53687	49987.1	46483.1	
188	53687	46483.1	49130.7	
189	53687	49130.7	43717	
190	53687	43717	48208.6	
191	53687	48208.6	47288.1	
192	53687	47288.1	45532.1	
193	53687	45532.1	44614.8	
194	53687	44614.8	44734.1	
195	53687	44734.1	46377.4	
196	53687	46377.4	45561.8	
197	53687	45561.8	44635.9	
198	53687	44635.9	48167.1	
199	53687	48167.1	46392.1	
200	53687	46392.1	42902.9	
201	53687	42902.9	44701.5	
202	53687	44701.5	46482.4	
203	53687	46482.4	45592.5	
204	53687	45592.5	46507	
205	53687	46507	47365.6	
206	53687	47365.6	42905.8	
207	53687	42905.8	46483.3	
208	53687	46483.3	47345.5	
209	53687	47345.5	46440.1	
210	53687	46440.1	49117.8	
211	53687	49117.8	47288.2	
212	53687	47288.2	46510.6	
213	53687	46510.6	49142	
214	53687	49142	43775.9	
215	53687	43775.9	46454.9	
216	53687	46454.9	46389.4	
217	53687	46389.4	47352	
218	53687	47352	42908.1	
219	53687	42908.1	45550.3	
220	53687	45550.3	48177.2	
221	53687	48177.2	49102	
222	53687	49102	50899.1	
223	53687	50899.1	47354.3	
224	53687	47354.3	46457	
225	53687	46457	46436.3	
226	53687	46436.3	44709	
227	53687	44709	47413	
228	53687	47413	47355.6	
229	53687	47355.6	46435.1	
230	53687	46435.1	49092.2	
231	53687	49092.2	40142.9	
232	53687	40142.9	42835.3	
233	53687	42835.3	42922.5	
234	53687	42922.5	50089.3	
235	53687	50089.3	48277.3	
236	53687	48277.3	51751.9	
237	53687	51751.9	51715.3	
238	53687	51715.3	47341.4	
239	53687	47341.4	47359.2	
240	53687	47359.2	46460	
241	53687	46460	45542.9	
242	53687	45542.9	45539.7	
243	53687	45539.7	48276.5	
244	53687	48276.5	48252.6	
245	53687	48252.6	46499.1	
246	53687	46499.1	44643.1	
247	53687	44643.1	43758.7	
248	53687	43758.7	45566.4	
249	53687	45566.4	47379.3	
250	53687	47379.3	44644.5	
251	53687	44644.5	43775.3	
252	53687	43775.3	40218.1	
253	53687	40218.1	45539.8	
254	53687	45539.8	40133.5	
255	53687	40133.5	47242.5	
256	53687	47242.5	47308.7	
257	53687	47308.7	45553.4	
258	53687	45553.4	47401.5	
259	53687	47401.5	49099.8	
260	53687	49099.8	44676.8	
261	53687	44676.8	47401.2	
262	53687	47401.2	43764.8	
263	53687	43764.8	47353.2	
264	53687	47353.2	46417	
265	53687	46417	46415.8	
266	53687	46415.8	47247.5	
267	53687	47247.5	44680.4	
268	53687	44680.4	49150.5	
269	53687	49150.5	45515.1	
270	53687	45515.1	46430.4	
271	53687	46430.4	49969.2	
272	53687	49969.2	47359.1	
273	53687	47359.1	47339.4	
274	53687	47339.4	46480.5	
275	53687	46480.5	42871	
276	53687	42871	45536.4	
277	53687	45536.4	45583.1	
278	53687	45583.1	50049.3	
279	53687	50049.3	44657.9	
280	53687	44657.9	46453.9	
281	53687	46453.9	44675.9	
282	53687	44675.9	46382.4	
283	53687	46382.4	45556.6	
284	53687	45556.6	46465.6	
285	53687	46465.6	46465.1	
286	53687	46465.1	48214.4	
287	53687	48214.4	47351.3	
288	53687	47351.3	45563.7	
289	53687	45563.7	49961.1	
290	53687	49961.1	45503.3	
291	53687	45503.3	43695.1	
292	53687	43695.1	45479.1	
293	53687	45479.1	45550.4	
294	53687	45550.4	40168	
295	53687	40168	45536.4	
296	53687	45536.4	49120.3	
297	53687	49120.3	47270.9	
298	53687	47270.9	47379.8	
299	53687	47379.8	46434.3	
300	53687	46434.3	47324.8	
301	53687	47324.8	46386.9	
302	53687	46386.9	43755.3	
303	53687	43755.3	45553.2	
304	53687	45553.2	47331.4	
305	53687	47331.4	49075.7	
306	53687	49075.7	45543.6	
307	53687	45543.6	45596.3	
308	53687	45596.3	47374.8	
309	53687	47374.8	46380.8	
310	53687	46380.8	48230.3	
311	53687	48230.3	45562.8	
312	53687	45562.8	49169.5	
313	53687	49169.5	43745	
314	53687	43745	46403.9	
315	53687	46403.9	49186.7	
316	53687	49186.7	45578.6	
317	53687	45578.6	44632.8	
318	53687	44632.8	44540.5	
319	53687	44540.5	47197.4	
320	53687	47197.4	49969.7	
321	53687	49969.7	47252.9	
322	53687	47252.9	50054.4	
323	53687	50054.4	45553.3	
324	53687	45553.3	44590.8	
325	53687	44590.8	47220.2	
326	53687	47220.2	45522.3	
327	53687	45522.3	49066.8	
328	53687	49066.8	46487.2	
329	53687	46487.2	46427.6	
330	53687	46427.6	49987.8	
331	53687	49987.8	48194.8	
332	53687	48194.8	44676.2	
333	53687	44676.2	44637.8	
334	53687	44637.8	46398.7	
335	53687	46398.7	48193.3	
336	53687	48193.3	42900.4	
337	53687	42900.4	44664	
338	53687	44664	46391.1	
339	53687	46391.1	49013.3	
340	53687	49013.3	47342.1	
341	53687	47342.1	45530.1	
342	53687	45530.1	44598.5	
343	53687	44598.5	46406.8	
344	53687	46406.8	47328.5	
345	53687	47328.5	47421.7	
346	53687	47421.7	46485.7	
347	53687	46485.7	42859.6	
348	53687	42859.6	45539.4	
349	53687	45539.4	46436.8	
350	53687	46436.8	46399.6	
351	53687	46399.6	45549.7	
352	53687	45549.7	49153.5	
353	53687	49153.5	45556.7	
354	53687	45556.7	45610.5	
355	53687	45610.5	47343.2	
356	53687	47343.2	49986.2	
357	53687	49986.2	47320.8	
358	53687	47320.8	46376	
359	53687	46376	42878.3	
360	53687	42878.3	48147.2	
361	53687	48147.2	47348.9	
362	53687	47348.9	45529.1	
363	53687	45529.1	45556.6	
364	53687	45556.6	44594.4	
365	53687	44594.4	44668.6	
366	53687	44668.6	47396.5	
367	53687	47396.5	50009.8	
368	53687	50009.8	50036.2	
369	53687	50036.2	49161	
370	53687	49161	49107	
371	53687	49107	47361.8	
372	53687	47361.8	48184.6	
373	53687	48184.6	50022.4	
374	53687	50022.4	38398.4	
375	53687	38398.4	44666	
376	53687	44666	48247.4	
377	53687	48247.4	48224.6	
378	53687	48224.6	44714.1	
379	53687	44714.1	42908.3	
380	53687	42908.3	45583.6	
381	53687	45583.6	48248.3	
382	53687	48248.3	44688	
383	53687	44688	43776.5	
384	53687	43776.5	42886	
385	53687	42886	47319.9	
386	53687	47319.9	50961.5	
387	53687	50961.5	44648.6	
388	53687	44648.6	46405.4	
389	53687	46405.4	44647	
390	53687	44647	50038.1	
391	53687	50038.1	45563.5	
392	53687	45563.5	48226.8	
393	53687	48226.8	46447.1	
394	53687	46447.1	41007.1	
395	53687	41007.1	43772.1	
396	53687	43772.1	49960.6	
397	53687	49960.6	46483.5	
398	53687	46483.5	43805.8	
399	53687	43805.8	43818.5	
400	53687	43818.5	45547.4	
401	53687	45547.4	41106.9	
402	53687	41106.9	43756.8	
403	53687	43756.8	45569.7	
404	53687	45569.7	49101.8	
405	53687	49101.8	48276.5	
406	53687	48276.5	47336.6	
407	53687	47336.6	45508.4	
408	53687	45508.4	46454.8	
409	53687	46454.8	48245.6	
410	53687	48245.6	47368.8	
411	53687	47368.8	47278.2	
412	53687	47278.2	44615	
413	53687	44615	49997.1	
414	53687	49997.1	47357.3	
415	53687	47357.3	49110.6	
416	53687	49110.6	45504	
417	53687	45504	44615.2	
418	53687	44615.2	46423.5	
419	53687	46423.5	45591.5	
420	53687	45591.5	44719.5	
421	53687	44719.5	46439.7	
422	53687	46439.7	47320.9	
423	53687	47320.9	46503	
424	53687	46503	47361.4	
425	53687	47361.4	49139.6	
426	53687	49139.6	46450.8	
427	53687	46450.8	43759.9	
428	53687	43759.9	45538.9	
429	53687	45538.9	46417.2	
430	53687	46417.2	51816.5	
431	53687	51816.5	49994.8	
432	53687	49994.8	49128.3	
433	53687	49128.3	47338.4	
434	53687	47338.4	43762.9	
435	53687	43762.9	43805.2	
436	53687	43805.2	49147.1	
437	53687	49147.1	50944.7	
438	53687	50944.7	46421.6	
439	53687	46421.6	46393.4	
440	53687	46393.4	48205	
441	53687	48205	46418.2	
442	53687	46418.2	47299.7	
443	53687	47299.7	47234.7	
444	53687	47234.7	47328.1	
445	53687	47328.1	48277.2	
446	53687	48277.2	45591.3	
447	53687	45591.3	47334.1	
448	53687	47334.1	45583	
449	53687	45583	46430	
450	53687	46430	49152.2	
451	53687	49152.2	42013.2	
452	53687	42013.2	47272.3	
453	53687	47272.3	44548.5	
454	53687	44548.5	45485.5	
455	53687	45485.5	45532	
456	53687	45532	47353.2	
457	53687	47353.2	46464.9	
458	53687	46464.9	45611.9	
459	53687	45611.9	44603.3	
460	53687	44603.3	42807.8	
461	53687	42807.8	47241	
462	53687	47241	44640	
463	53687	44640	47299.2	
464	53687	47299.2	48298.8	
465	53687	48298.8	46474.6	
466	53687	46474.6	43813.9	
467	53687	43813.9	45506.1	
468	53687	45506.1	46396.8	
469	53687	46396.8	45534.3	
470	53687	45534.3	49068.1	
471	53687	49068.1	48294.2	
472	53687	48294.2	47305.8	
473	53687	47305.8	48162.3	
474	53687	48162.3	45544.8	
475	53687	45544.8	47293	
476	53687	47293	49079	
477	53687	49079	43773.1	
478	53687	43773.1	47376.9	
479	53687	47376.9	43794.2	
480	53687	43794.2	45578.1	
481	53687	45578.1	50105.6	
482	53687	50105.6	45594	
483	53687	45594	51877.8	
484	53687	51877.8	46438.3	
485	53687	46438.3	44711.3	
486	53687	44711.3	42843.3	
487	53687	42843.3	44679.4	
488	53687	44679.4	45582.7	
489	53687	45582.7	48212.3	
490	53687	48212.3	43711.1	
491	53687	43711.1	42831.2	
492	53687	42831.2	43778.5	
493	53687	43778.5	45558.4	
494	53687	45558.4	46498.7	
495	53687	46498.7	49144.5	
496	53687	49144.5	45500.1	
497	53687	45500.1	46411.5	
498	53687	46411.5	38374.9	
499	53687	38374.9	46445.9	
500	53687	46445.9	49043.1	
501	53687	49043.1	42754.6	
502	53687	42754.6	43661.9	
503	53687	43661.9	45441.5	
504	53687	45441.5	44617.1	
505	53687	44617.1	46389.7	
506	53687	46389.7	49120.7	
507	53687	49120.7	46456.2	
508	53687	46456.2	45569.8	
509	53687	45569.8	49993.7	
510	53687	49993.7	51811.2	
511	53687	51811.2	48278.2	
512	53687	48278.2	48290.1	
513	53687	48290.1	43791.3	
514	53687	43791.3	48241.6	
515	53687	48241.6	50948.9	
516	53687	50948.9	44701.7	
517	53687	44701.7	39257.4	
518	53687	39257.4	43705	
519	53687	43705	45458.9	
520	53687	45458.9	47309.7	
521	53687	47309.7	46434.4	
522	53687	46434.4	47386.6	
523	53687	47386.6	44641.9	
524	53687	44641.9	44673	
525	53687	44673	42008	
526	53687	42008	39315.2	
527	53687	39315.2	44648.1	
528	53687	44648.1	47320.9	
529	53687	47320.9	44698.9	
530	53687	44698.9	50932.9	
531	53687	50932.9	50025.6	
532	53687	50025.6	47321.6	
533	53687	47321.6	49146.7	
534	53687	49146.7	44537	
535	53687	44537	47310.3	
536	53687	47310.3	46434.2	
537	53687	46434.2	44703.6	
538	53687	44703.6	44600.9	
539	53687	44600.9	47346.8	
540	53687	47346.8	49172.3	
541	53687	49172.3	47394.2	
542	53687	47394.2	44647.2	
543	53687	44647.2	46440.7	
544	53687	46440.7	49133.7	
545	53687	49133.7	45569.3	
546	53687	45569.3	50014.4	
547	53687	50014.4	41934.5	
548	53687	41934.5	48229.9	
549	53687	48229.9	46403.4	
550	53687	46403.4	46425.1	
551	53687	46425.1	42910.4	
552	53687	42910.4	46463.3	
553	53687	46463.3	47323.4	
554	53687	47323.4	45580.8	
555	53687	45580.8	47403.3	
556	53687	47403.3	43812.2	
557	53687	43812.2	47352.9	
558	53687	47352.9	46461.6	
559	53687	46461.6	48274.7	
560	53687	48274.7	44714.4	
561	53687	44714.4	47377.3	
562	53687	47377.3	44696	
563	53687	44696	44647.6	
564	53687	44647.6	48239.1	
565	53687	48239.1	45594.9	
566	53687	45594.9	45510.2	
567	53687	45510.2	48211.9	
568	53687	48211.9	45533.4	
569	53687	45533.4	47349.5	
570	53687	47349.5	44686.6	
571	53687	44686.6	44658.8	
572	53687	44658.8	47377.8	
573	53687	47377.8	46471.9	
574	53687	46471.9	46428.9	
575	53687	46428.9	47340.7	
576	53687	47340.7	47301.2	
577	53687	47301.2	43721.8	
578	53687	43721.8	42921	
579	53687	42921	42812.5	
580	53687	42812.5	45504.9	
581	53687	45504.9	47356.1	
582	53687	47356.1	46462	
583	53687	46462	47392.2	
584	53687	47392.2	43762.6	
585	53687	43762.6	47283.2	
586	53687	47283.2	50901.8	
587	53687	50901.8	42846.6	
588	53687	42846.6	44549	
589	53687	44549	46410.3	
590	53687	46410.3	44679.1	
591	53835	44679.1	49145.2	
592	53835	49145.2	49177.7	
593	53835	49177.7	44629.5	
594	53835	44629.5	49127.4	
595	53835	49127.4	48230.3	
596	53835	48230.3	50009	
597	53835	50009	44591.8	
598	53835	44591.8	40091.6	
599	53835	40091.6	48082.5	
600	53835	48082.5	48119.9	
601	53835	49017.9	49069.8	
602	53835	49069.8	46404.1	
603	53835	47302.1	49073.5	
604	53835	49971.3	46435.4	
605	53835	47333.4	46400.5	
606	53835	46400.5	49041.2	
607	53835	49939	46412.3	
608	53835	46412.3	45601.9	
609	53835	45601.9	42869.2	
610	53835	42869.2	48176.8	
611	53835	48176.8	44640.3	
612	53864	44640.3	42007.4	
613	53864	42007.4	42011.8	
614	53864	42011.8	46457.9	
615	53864	46457.9	44595.4	
616	53864	44595.4	37533.5	
617	53864	37533.5	41021.3	
618	53864	41021.3	43783.4	
619	53864	43783.4	39319	
620	53864	39319	44703.7	
621	53864	44703.7	44668.9	
622	53864	44668.9	43811.3	
623	53864	43811.3	39356.5	
624	53864	39356.5	42056.5	
625	53864	42056.5	37544.8	
626	53864	37544.8	37525.5	
627	53864	37525.5	41976.8	
628	53864	41976.8	41959.9	
629	53864	41959.9	36630	
630	53864	36630	42811.8	
631	53864	42811.8	44762.5	
632	53864	44762.5	44839	
633	53864	44839	47484.4	
634	53864	47484.4	42946.7	
635	53864	42946.7	46587.6	
636	53864	46587.6	45740.7	
637	53864	45740.7	46606.8	
638	53864	46606.8	50250.9	
639	53864	50250.9	44845.3	
640	53864	44845.3	43010.3	
641	53864	43010.3	41169.6	
642	53864	41169.6	48330.6	
643	53864	48330.6	46599	
644	53864	46599	50229.4	
645	53864	50229.4	48423	
646	53864	48423	45669.3	
647	53864	45669.3	44799.9	
648	53864	44799.9	47372.4	
649	53864	47372.4	42114.3	
650	53864	42114.3	44698.7	
651	53864	44698.7	50972	
652	53864	50972	46508.9	
653	53864	46508.9	47512	
654	53864	47512	50208.6	
655	53864	50208.6	41274.8	
656	53864	41274.8	46643.2	
657	53864	46643.2	48365.7	
658	53864	48365.7	45670.6	
659	53864	45670.6	43022	
660	53864	43022	41182.7	
661	53864	41182.7	42106.6	
662	53864	42106.6	41246.4	
663	53864	41246.4	43902.5	
664	53864	43902.5	43004.4	
665	53864	43004.4	48306.8	
666	53864	48306.8	50115.9	
667	53864	50115.9	48371.8	
668	53864	48371.8	46570.2	
669	53864	46570.2	47515.9	
670	53864	47515.9	47511.1	
671	53864	47511.1	45687.8	
672	54027	45687.8	46580.5	
673	54027	46580.5	45624.4	
674	54027	46525.7	47424.9	
675	54027	47424.9	47421	
676	54027	47421	47414.7	
677	54027	47414.7	45747	
678	54027	45747	45754.4	
679	54027	45754.4	42113.5	
680	54027	42113.5	43734.5	
681	54027	43734.5	42848.2	
682	54027	42848.2	40215.5	
683	54027	40215.5	43820.2	
684	54027	43820.2	38483.8	
685	54027	38483.8	39350.9	
686	54027	39350.9	40235.3	
687	54027	40235.3	44753.2	
688	54027	44753.2	42080.2	
689	54027	42080.2	44858.1	
690	54027	44858.1	46684.8	
691	54027	46684.8	48476.9	
692	54027	48476.9	45779.7	
693	54027	45779.7	52027.5	
694	54027	52027.5	49422.4	
695	54027	49422.4	49443.9	
696	54027	49443.9	45878.7	
697	54057	45878.7	41306.8	
698	54057	41306.8	45841.9	
699	54057	45841.9	50366.2	
700	54057	50366.2	47692.2	
701	54057	47692.2	44975.6	
702	54057	44975.6	45878.5	
703	54057	45878.5	47619.3	
704	54057	47619.3	48454.8	
705	54057	48454.8	44972.2	
706	54057	44972.2	47663.6	
707	54057	47663.6	44969.3	
708	54057	44969.3	50319.8	
709	54057	50319.8	44928.5	
710	54057	44928.5	49481.3	
711	54057	49481.3	51294.5	
712	54057	51294.5	45875.5	
713	54057	45875.5	42259.3	
714	54057	42259.3	44114.9	
715	54273	44114.9	40511.5	
716	54273	40511.6	47620.2	
717	54273	47620.2	45778.9	
718	54273	45778.9	45872.6	
719	54273	45872.6	45873.7	
720	54273	46778.8	46745.3	
721	54273	46745.3	46743.2	
722	54273	46743.2	46789.9	
723	54273	47695.5	44080.5	
724	54273	44080.5	45845.5	
725	54273	45845.5	46778.7	
726	54945	46778.7	42278.9	
727	54945	42278.9	39599.9	
728	54945	39599.9	44153.9	
729	54945	44153.9	46859.3	
730	54945	46859.3	45136.9	
731	54945	45136.9	46007.8	
732	54945	46007.8	43471.9	
733	55161	43471.9	42603.7	
734	55161	42603.7	40888.4	
735	55161	41808.5	43581.8	
736	55161	44502	45523.8	
737	55161	46443.8	43740.5	
738	55161	43740.5	45644.8	
739	55161	45644.8	38347.8	
740	55161	38347.8	43752.5	
741	55161	43752.5	44717.6	
742	55161	44717.6	41955.8	
743	55161	41955.8	45488.3	
744	55161	45488.3	46421.7	
745	55161	46421.7	41900.9	
746	55161	41900.9	50207.4	
747	55161	50207.4	45793.3	
748	55161	45793.3	41243.1	
749	55161	41243.1	48607.1	
750	55161	48607.1	45905.3	
751	55161	45905.3	50541.8	
752	55161	50541.8	46874.3	
753	55161	46874.3	45883.3	
754	55161	45883.3	48631.3	
755	55161	48631.3	46715.3	
756	55161	46715.3	49449.2	
757	55161	49449.2	47749.2	
758	55161	47749.2	52318	
759	55161	52318	46819.5	
760	55161	46819.5	49532	
761	55161	49532	44917.1	
762	55161	44917.1	50457.9	
763	55161	50457.9	50492.2	
764	55161	50492.2	49554.6	
765	55161	49554.6	44012.8	
766	55161	44012.8	44021.4	
767	55161	44021.4	49463.3	
768	55161	49463.3	48692.9	
769	55161	48692.9	44995.7	
770	55161	44995.7	44985.2	
771	55161	44985.2	41258.4	
772	55161	41258.4	44871.1	
773	55161	44871.1	48659.5	
774	55161	48659.5	46860.6	
775	55161	46860.6	48655.7	
776	55161	48655.7	48690.9	
777	55161	48690.9	51378.4	
778	55161	51378.4	47777.6	
779	55161	47777.6	49569.4	
780	55161	49569.4	48615.2	
781	55161	48615.2	46764.5	
782	55161	46764.5	46847.5	
783	55161	46847.5	49542.8	
784	55161	49542.8	44852.6	
785	55161	44852.6	48533.9	
786	55161	48533.9	49584.8	
787	55161	49584.8	49640.4	
788	55161	49640.4	51450	
789	55161	51450	45896.8	
790	55161	45896.8	45887.2	
791	55161	45887.2	48613.9	
792	55161	48613.9	49562.5	
793	55161	49562.5	47731	
794	55161	47731	44922	
795	55161	44922	44952.6	
796	55161	44952.6	50488.5	
797	55161	50488.5	46826.4	
798	55161	46826.4	48582.2	
799	55161	48582.2	49562.4	
800	55161	49562.4	48566.4	
801	55161	48566.4	48602	
802	55161	48602	51320.8	
803	55161	51320.8	46729.4	
804	55161	46729.4	48591.8	
805	55161	48591.8	49576.4	
806	55161	49576.4	50510.6	
807	55161	50510.6	50558.5	
808	55161	50558.5	47758.2	
809	55161	47758.2	53293.4	
810	55161	53293.4	50472.3	
811	55161	50472.3	47658.4	
812	55161	47658.4	45891.6	
813	55161	45891.6	44983.6	
814	55161	44983.6	50447.1	
815	55161	50447.1	50419.9	
816	55161	50419.9	47725.5	
817	55161	47725.5	53199.9	
818	55161	53199.9	52332.4	
819	55161	52332.4	48646.5	
820	55161	48646.5	50474.3	
821	55161	50474.3	47717.3	
822	55161	47717.3	53221	
823	55161	53221	50450.3	
824	55161	50450.3	44995.7	
825	55161	44995.7	50394.4	
826	55161	50394.4	49582.1	
827	55161	49582.1	46868.5	
828	55161	46868.5	45020.3	
829	55161	45020.3	51460.6	
830	55161	51460.6	46866.1	
831	55161	46866.1	43109	
832	55161	43109	44946.5	
833	55161	44946.5	44014.5	
834	55161	44014.5	45897.5	
835	55161	45897.5	47725	
836	55161	47725	46768.2	
837	55161	46768.2	49532.9	
838	55161	49532.9	44992	
839	55161	44992	42239.8	
840	55161	42239.8	49539.2	
841	55161	49539.2	51360.8	
842	55161	51360.8	46839.3	
843	55161	46839.3	48597.5	
844	55161	48597.5	51336.5	
845	55161	51336.5	46828.2	
846	55161	46828.2	44919.1	
847	55161	44919.1	46844.6	
848	55161	46844.6	46785.9	
849	55161	46785.9	47713.2	
850	55161	47713.2	50405.9	
851	55161	50405.9	49516.5	
852	55161	49516.5	46834.7	
853	55161	46834.7	43152	
854	55161	43152	45904.1	
855	55161	45904.1	47733.6	
856	55161	47733.6	49586.9	
857	55161	49586.9	52269.6	
858	55161	52269.6	49556.7	
859	55161	49556.7	50521.4	
860	55161	50521.4	48688.4	
861	55161	48688.4	49546.8	
862	55161	49546.8	47750.1	
863	55161	47750.1	48671.4	
864	55161	48671.4	46759.6	
865	55161	46759.6	48657.8	
866	55161	48657.8	51367.5	
867	55161	51367.5	48673.5	
868	55161	48673.5	47705.2	
869	55161	47705.2	44956.8	
870	55161	44956.8	51335.9	
871	55161	51335.9	49583	
872	55161	49583	45849.8	
873	55161	45849.8	47752.3	
874	55161	47752.3	46797.3	
875	55161	46797.3	48681	
876	55161	48681	48682.8	
877	55161	48682.8	48523.5	
878	55161	48523.5	50465.6	
879	55161	50465.6	49499.8	
880	55161	49499.8	49570.1	
881	55161	49570.1	48594.9	
882	55161	48594.9	48678.8	
883	55161	48678.8	47720.4	
884	55161	47720.4	48674.6	
885	55161	48674.6	48600.2	
