jeu_200_25_8.txt_5_bestGAPerIt	jeu_200_25_8.txt_5_popMeanGA	jeu_200_25_8.txt_5_offMeanGA	
86	41806	30217.1	29054.5	
87	41806	29752.8	31140.1	
88	41806	31837.7	30070	
89	41806	30070	28226	
90	42725	28226	26159.7	
91	42725	26872.7	26174.5	
92	42725	26887.5	28947.2	
93	42725	29660	32365	
94	42725	33078.4	32582.3	
95	42725	33295.7	33375.2	
96	42725	34088.1	27994.9	
97	42725	27994.9	28810.7	
98	42725	28810.7	29587.2	
99	42814	29587.2	31117.2	
100	42836	31117.2	32401	
101	43689	32401	30486.1	
102	43689	30486.1	36285.4	
103	43689	36285.4	31618.1	
104	43689	31618.1	30414.5	
105	44180	30414.5	28452.4	
106	44180	28452.4	30600.2	
107	44235	30600.2	34978.5	
108	44421	34978.5	35094.9	
109	44421	35835.8	36691	
110	44421	37431.7	36250.7	
111	44446	36250.7	38604.9	
112	44880	38604.9	33604.5	
113	44880	33604.5	38120.9	
114	44902	38120.9	36175.4	
115	45280	36175.4	31815.5	
116	45280	31815.5	39361.7	
117	45793	39361.7	39468.7	
118	45793	40232.8	36649.4	
119	45793	37413.3	39748.5	
120	45793	39748.5	34626.4	
121	45851	34626.4	36239.8	
122	46218	36239.8	33313.1	
123	46253	33313.1	31868.7	
124	46636	31868.7	30300.5	
125	46636	31078.8	30447.3	
126	47003	30447.3	27408.4	
127	47003	28192.8	26004.4	
128	47003	26788.7	29771	
129	47003	30555.2	35931.7	
130	47003	35931.7	37633.8	
131	47003	38417.8	33915.6	
132	47112	33915.6	33119.7	
133	47112	33905.7	33144.9	
134	47112	33930.7	37880	
135	47137	37880	39447.4	
136	47137	39447.4	35629.1	
137	47137	36415.5	34123.5	
138	47771	34123.5	35780.9	
139	47880	35780.9	30379.6	
140	47880	30379.6	36685.8	
141	47880	36685.8	36769.6	
142	47880	36769.6	39198.1	
143	47880	39198.1	42505.8	
144	47880	42505.8	37974.4	
145	47880	37974.4	41220.1	
146	47880	41220.1	37350.8	
147	47880	37350.8	38209.4	
148	47880	38209.4	41420.8	
149	47880	41420.8	43026.4	
150	47880	43026.4	41447.2	
151	47880	41447.2	40676.9	
152	47880	40676.9	39070.7	
153	48357	39070.7	40683.9	
154	48357	40683.9	39153.9	
155	48357	39153.9	39227.8	
156	48357	39227.8	40849.4	
157	48357	40849.4	40166.4	
158	48357	40166.4	42642.5	
159	48357	42642.5	37839.2	
160	48357	37839.2	40259.4	
161	48359	40259.4	39449.5	
162	48435	39449.5	41862.3	
163	48435	41862.3	44314.7	
164	48460	44314.7	39471.8	
165	48460	40280.1	41119.1	
166	48460	41119.1	41121.9	
167	48515	41121.9	37078.8	
168	48515	37078.8	37913.5	
169	48515	37913.5	33877.9	
170	48662	33877.9	37104.6	
171	48662	37104.6	36299.9	
172	48662	36299.9	37116.8	
173	48662	37116.8	36261.1	
174	48741	36261.1	35451.7	
175	48741	35451.7	33034.8	
176	48741	33034.8	37072.8	
177	48741	37886	40331.5	
178	48777	40331.5	38740.1	
179	48781	38740.1	40372.7	
180	48781	40372.7	38742.8	
181	48781	39556.7	36372.1	
182	48781	36372.1	38787.4	
183	48781	38787.4	32357.2	
184	48781	32357.2	36457.9	
185	48781	36457.9	36495.6	
186	48781	36495.6	42173.3	
187	48781	42173.3	42194.3	
188	48781	42194.3	41428.4	
189	48781	41428.4	38177.8	
190	48781	38177.8	41398.4	
191	48781	41398.4	43833.9	
192	48781	43833.9	39813.9	
193	48781	39813.9	38198.1	
194	48781	38198.1	35752.8	
195	48781	35752.8	39010.3	
196	48781	39010.3	41453.1	
197	48781	41453.1	43899.9	
198	48781	43899.9	41421.3	
199	48781	41421.3	40621	
200	48887	40621	42220.8	
201	48887	42220.8	43059.9	
202	48887	43059.9	41459.7	
203	48887	41459.7	43064.4	
204	48887	43064.4	39007.5	
205	48887	39007.5	42245.5	
206	48897	42245.5	43083.2	
207	48897	43083.2	45498.5	
208	48897	45498.5	45518.8	
209	48897	45518.8	40667.5	
210	48897	40667.5	39861.9	
211	48897	39861.9	42335	
212	48897	42335	39098	
213	48952	39098	39920.3	
214	48952	39920.3	40711.6	
215	48952	40711.6	40716.5	
216	48952	40716.5	42340.9	
217	48952	42340.9	41520.3	
218	49075	41520.3	44002.3	
219	49075	44002.3	41559.3	
220	49075	41559.3	42384.8	
221	49081	42384.8	41580.5	
222	49081	41580.5	35884.8	
223	49081	36703.5	35873.3	
224	49081	35873.3	37516.3	
225	49081	37516.3	31804	
226	49081	31804	33447.9	
227	49081	33447.9	35051.7	
228	49081	35051.7	32558	
229	49081	32558	37450	
230	49081	37450	44044.4	
231	49200	44044.4	42462.7	
232	49200	42462.7	38401.2	
233	49200	38401.2	44947.8	
234	49206	44947.8	44152	
235	49206	44152	43319	
236	49206	43319	44129.8	
237	49206	44129.8	42513.5	
238	49206	42513.5	44937.4	
239	49206	44937.4	42539.7	
240	49206	42539.7	35159.2	
241	49206	35159.2	40050	
242	49206	40050	45813.5	
243	49206	45813.5	40127.2	
244	49206	40127.2	40969.3	
245	49206	40969.3	44185	
246	49206	44185	37695.3	
247	49206	37695.3	43408.4	
248	49206	43408.4	40161.5	
249	49206	40161.5	40178	
250	49382	40178	41789.3	
251	49382	41789.3	39342.4	
252	49382	39342.4	41804	
253	49382	41804	41802.4	
254	49382	41802.4	41785	
255	49382	41785	41016.4	
256	49382	41016.4	41859.7	
257	49382	41859.7	40202.9	
258	49382	40202.9	36937.5	
259	49382	36937.5	39395.6	
260	49382	39395.6	41878.4	
261	49382	41878.4	43531.4	
262	49382	43531.4	42737	
263	49382	42737	43591.4	
264	49382	43591.4	43598	
265	49382	43598	41126.4	
266	49382	41126.4	36165	
267	49382	36165	44381	
268	49382	44381	43578.2	
269	49382	43578.2	44421.2	
270	49382	44421.2	41109.3	
271	49382	41109.3	46042.2	
272	49382	46042.2	41962.9	
273	49456	41962.9	38662	
274	49456	38662	41923.3	
275	49456	41923.3	40248	
276	49456	40248	40308.7	
277	49456	40308.7	43602.5	
278	49456	43602.5	39502.6	
279	49456	39502.6	39497.7	
280	49456	39497.7	42793.3	
281	49456	42793.3	41994.9	
282	49456	41994.9	42834.1	
283	49456	42834.1	39534.2	
284	49502	39534.2	38687.2	
285	49502	38687.2	36218.7	
286	49502	36218.7	41138.8	
287	49502	41965	41162.5	
288	49502	41162.5	37868.1	
289	49582	37868.1	40347.6	
290	49582	40347.6	39511.5	
291	49582	39511.5	42808.8	
292	49582	42808.8	42844.3	
293	49582	42844.3	42853.3	
294	49582	42853.3	45337	
295	49582	45337	44543.5	
296	49582	44543.5	40439.8	
297	49582	40439.8	40385.7	
298	49582	40385.7	42098.2	
299	49582	42098.2	44569.9	
300	49582	44569.9	40441	
301	49653	40441	45408.9	
302	49653	45408.9	38795.2	
303	49653	38795.2	42096.2	
304	49701	42096.2	44548.2	
305	49701	44548.2	43761.8	
306	49701	43761.8	41328.7	
307	49701	41328.7	41342	
308	49701	41342	41325.3	
309	50042	41325.3	43025.2	
310	50042	43025.2	45489.5	
311	50042	45489.5	43875.1	
312	50042	43875.1	42254.6	
313	50042	42254.6	42283.7	
314	50042	42283.7	39820.7	
315	50042	39820.7	44038.8	
316	50042	44038.8	43234.7	
317	50042	43234.7	39128.8	
318	50042	39128.8	37464.5	
319	50042	37464.5	40826	
320	50042	40826	44138.9	
321	50042	44138.9	45821.4	
322	50042	45821.4	42478.9	
323	50042	42478.9	41670.6	
324	50042	41670.6	38350.8	
325	50042	38350.8	42527.2	
326	50042	42527.2	42474.7	
327	50042	42474.7	40826.4	
328	50052	40826.4	38295.7	
329	50052	38295.7	39947.9	
330	50052	39947.9	39971.2	
331	50052	39971.2	42517	
332	50052	42517	45845.5	
333	50052	45845.5	39991.3	
334	50052	39991.3	42481.2	
335	50052	42481.2	39947.3	
336	50052	39947.3	40808.8	
337	50052	40808.8	46651.8	
338	50052	46651.8	37508	
339	50052	37508	39146.1	
340	50052	39146.1	43300.6	
341	50052	43300.6	45826.4	
342	50052	45826.4	45838.9	
343	50052	45838.9	44183.7	
344	50052	44183.7	40835	
345	50052	40835	40006.9	
346	50052	40006.9	46667.7	
347	50052	46667.7	44183.2	
348	50052	44183.2	39151.8	
349	50052	39151.8	43327	
350	50092	43327	45041.6	
351	50092	45041.6	43368.4	
352	50092	43368.4	39199.5	
353	50092	39199.5	38344.5	
354	50092	38344.5	41672.3	
355	50092	41672.3	43353.5	
356	50092	43353.5	44170.1	
357	50092	44170.1	41639.2	
358	50092	41639.2	41653.5	
359	50092	41653.5	44160.7	
360	50092	44160.7	38333.6	
361	50092	38333.6	38359.6	
362	50092	38359.6	36692.3	
363	50092	36692.3	37524.9	
364	50092	37524.9	39147.6	
365	50092	39147.6	42490.6	
366	50092	42490.6	41682.8	
367	50092	41682.8	37531.5	
368	50092	37531.5	33356.6	
369	50092	33356.6	34188.3	
370	50092	34188.3	35032.9	
371	50092	35032.9	39204.5	
372	50092	39204.5	41660.9	
373	50092	41660.9	40851.4	
374	50092	40851.4	40884.6	
375	50092	40884.6	36712.7	
376	50092	36712.7	40847.8	
377	50092	40847.8	45032.7	
378	50092	45032.7	39216.5	
379	50092	39216.5	35880.2	
380	50092	35880.2	37523.1	
381	50092	37523.1	35845.9	
382	50092	35845.9	40014.6	
383	50092	40014.6	45034.5	
384	50092	45034.5	39156.2	
385	50092	39156.2	37536.7	
386	50092	37536.7	35000.4	
387	50092	35000.4	43305.2	
388	50092	43305.2	41678.2	
389	50092	41678.2	42498.3	
390	50092	42498.3	40032.1	
391	50092	40032.1	40863.4	
392	50092	40863.4	36694.6	
393	50092	36694.6	38369.7	
394	50092	38369.7	37502.9	
395	50092	37502.9	41689.1	
396	50266	41689.1	43382.3	
397	50266	43382.3	41756.3	
398	50266	41756.3	39227.5	
399	50266	39227.5	43422.1	
400	50409	43422.1	41780.5	
401	50409	41780.5	41784.4	
402	50409	41784.4	41792.3	
403	50409	41792.3	41806.8	
404	50409	41806.8	41001.5	
405	50409	41001.5	45197.5	
406	50409	45197.5	39372.5	
407	50409	39372.5	40199.4	
408	50409	40199.4	43593.8	
409	50409	43593.8	39444.1	
410	50409	39444.1	42800.9	
411	50409	42800.9	41100.6	
412	50409	41100.6	37759.4	
413	50409	37759.4	41095.3	
414	50409	41095.3	46179.5	
415	50409	46179.5	43682.9	
416	50409	43682.9	42811.7	
417	50409	42811.7	39462.2	
418	50409	39462.2	39461.2	
419	50409	39461.2	41951.1	
420	50409	41951.1	46140.2	
421	50409	46140.2	42780.8	
422	50409	42780.8	42802.5	
423	50409	42802.5	39466.4	
424	50409	39466.4	43640.3	
425	50409	43640.3	41980.4	
426	50409	41980.4	46176.1	
427	50409	46176.1	45331.1	
428	50409	45331.1	42818.5	
429	50409	42818.5	43664	
430	50409	43664	46183.4	
431	50505	46183.4	43688.2	
432	50505	43688.2	41172.1	
433	50505	41172.1	39485.9	
434	50505	39485.9	42839.4	
435	50505	42839.4	45361.6	
436	50505	45361.6	41190.2	
437	50505	41190.2	41160.3	
438	50505	41160.3	40317.9	
439	50505	40317.9	42808.1	
440	50505	42808.1	41158.1	
441	50505	41158.1	42868.3	
442	50678	42868.3	41190.6	
443	50678	41190.6	42045.7	
444	50678	42045.7	43731.9	
445	50678	43731.9	42908.1	
446	50678	42908.1	44612.8	
447	50678	44612.8	40437.8	
448	50678	40437.8	37086.1	
449	50678	37086.1	39609.5	
450	50678	39609.5	44682.8	
451	50728	44682.8	42204.7	
452	50728	43050.9	43044.6	
453	50728	43044.6	38831.8	
454	50728	39678.1	43898.7	
455	50891	43898.7	44749	
456	50891	44749	46431.3	
457	50891	46431.3	43898.9	
458	50891	43898.9	44750.6	
459	50891	44750.6	39748.3	
460	50891	39748.3	42313.4	
461	50891	42313.4	43154.3	
462	50891	43154.3	42335	
463	50891	42335	43187	
464	50891	43187	44885.4	
465	50995	44885.4	38981.2	
466	51192	38981.2	44101.1	
467	51192	44101.1	39016	
468	51192	39016	39873.4	
469	51192	39873.4	44972.2	
470	51192	44972.2	41621.1	
471	51352	41621.1	42485.8	
472	51352	43342.4	35694.4	
473	51352	36551.1	41713.4	
474	51352	41713.4	41764.2	
475	51352	41764.2	41826.5	
476	51352	41826.5	42693.6	
477	51352	42693.6	40138.3	
478	51352	40138.3	41816.4	
479	51352	41816.4	40140.4	
480	51352	40140.4	42759.2	
481	51352	42759.2	42765.2	
482	51352	42765.2	41899.4	
483	51352	41899.4	48745.8	
484	51451	48745.8	47017.9	
485	51451	47017.9	43605.3	
486	51451	43605.3	41868.9	
487	51451	42727.1	40149.5	
488	51451	40149.5	43582.3	
489	51451	43582.3	45326.9	
490	51451	45326.9	42746.1	
491	51451	42746.1	40187.7	
492	51451	40187.7	40222	
493	51451	40222	38508.2	
494	51451	38508.2	41940.2	
495	51451	41940.2	41925.8	
496	51451	41925.8	42841.1	
497	51451	42841.1	44547.1	
498	51451	44547.1	44553.9	
499	51451	44553.9	40286.7	
500	51451	40286.7	41989.5	
501	51451	41989.5	40273	
502	51451	40273	44544.6	
503	51451	44544.6	37659.3	
504	51451	37659.3	42844.7	
505	51451	42844.7	37687.8	
506	51451	37687.8	42825.8	
507	51451	42825.8	45394	
508	51451	45394	42797.7	
509	51451	42797.7	46281.1	
510	51451	46281.1	43716.9	
511	51451	43716.9	38564.3	
512	51451	38564.3	44534.5	
513	51451	44534.5	42855	
514	51451	42855	41109.5	
515	51451	41109.5	43691.6	
516	51451	43691.6	39392.9	
517	51451	39392.9	44516.1	
518	51451	44516.1	45388.6	
519	51451	45388.6	48864.7	
520	51451	48864.7	42847.3	
521	51451	42847.3	43681	
522	51451	43681	46287.8	
523	51587	46287.8	44556.9	
524	51587	44556.9	39394.6	
525	51587	40255	44556.1	
526	51587	45416.6	39407.5	
527	51587	40268	43675	
528	51587	43675	42845	
529	51587	43705.5	41990	
530	51587	41990	44562.6	
531	51587	44562.6	41968.8	
532	51587	41968.8	44533.7	
533	51587	44533.7	42825.9	
534	51587	42825.9	39404.7	
535	51587	40265.3	44560.1	
536	51587	44560.1	42001.1	
537	51587	42001.1	40274.3	
538	51587	40274.3	37710.1	
539	51587	37710.1	41139.5	
540	51587	41139.5	38544.4	
541	51587	38544.4	42833.6	
542	51587	42833.6	39388.6	
543	51587	39388.6	39380.7	
544	51587	39380.7	40238.2	
545	51587	40238.2	36831.9	
546	51587	36831.9	42825	
547	51587	42825	36826.3	
548	51587	36826.3	38542.1	
549	51587	38542.1	43701.7	
550	51587	43701.7	43670.3	
551	51587	44530.8	41131.9	
552	51587	41992.5	36864.3	
553	51587	36864.3	37706.5	
554	51729	37706.5	33349.1	
555	51729	33349.1	41895.9	
556	51729	41895.9	38506.3	
557	51729	39369.1	43671.8	
558	51729	43671.8	44525.8	
559	51729	44525.8	45361.3	
560	51729	46224.2	42818.7	
561	51729	42818.7	43699.5	
562	51729	43699.5	38543	
563	51729	38543	38574.4	
564	51729	38574.4	40242	
565	51729	40242	41120	
566	51729	41120	39418.4	
567	51729	39418.4	41996.7	
568	51729	41996.7	41159.4	
569	51729	41159.4	39475.9	
570	51729	39475.9	39434.1	
571	51729	39434.1	39508.3	
572	51729	39508.3	39540.4	
573	51729	39540.4	47293	
574	51729	47293	45586.3	
575	51729	45586.3	46530.5	
576	51756	46530.5	44796.4	
577	51756	44796.4	42223.1	
578	51756	42223.1	43941.2	
579	51756	43941.2	41333.7	
580	51756	41333.7	41340.4	
581	51802	41340.4	42217	
582	51802	43080.9	44790.3	
583	51802	44790.3	46530.6	
584	51827	46530.6	46529.4	
585	51981	46529.4	43967.4	
586	51981	43967.4	46563.6	
587	51981	46563.6	43979.9	
588	51981	43979.9	44851.4	
589	52008	44851.4	43168	
590	52008	43168	44043.9	
591	52008	44043.9	40603.5	
592	52079	40603.5	37149.1	
593	52079	37149.1	42325.3	
594	52079	42325.3	45788.7	
595	52079	45788.7	44931.6	
596	52079	44931.6	43204.1	
597	52079	43204.1	42411.8	
598	52079	42411.8	48484.2	
599	52079	48484.2	45921.2	
600	52079	45921.2	43314.5	
601	52079	43314.5	39878.4	
602	52079	39878.4	38133.2	
603	52079	38133.2	37274.6	
604	52079	37274.6	38975.7	
605	52079	38975.7	40734.2	
606	52079	40734.2	45052.2	
607	52079	45052.2	41604.7	
608	52203	41604.7	43335.2	
609	52203	43335.2	35565.1	
610	52203	35565.1	37325.3	
611	52203	37325.3	44264.8	
612	52386	44264.8	46033.1	
613	52510	46033.1	43421.7	
614	52510	43421.7	46041.1	
615	52510	46041.1	45214.9	
616	52510	45214.9	46954.2	
617	52510	46954.2	45281.6	
618	52510	45281.6	44504.9	
619	52510	44504.9	43676.3	
620	52510	43676.3	41971.5	
621	52510	41971.5	42789.2	
622	52510	42789.2	41941.4	
623	52510	41941.4	46366.2	
624	52510	46366.2	48999.4	
625	52510	48999.4	45495.2	
626	52510	45495.2	46372.4	
627	52810	46372.4	45497.1	
628	52810	45497.1	47266	
629	52810	47266	43785.2	
630	52810	43785.2	40357.7	
631	52810	40357.7	44780	
632	52810	44780	43911.4	
633	52810	43911.4	42189.2	
634	53095	42189.2	44873.8	
635	53426	44873.8	43145.7	
636	53426	43145.7	45799.6	
637	53426	45799.6	48484.2	
638	53426	48484.2	49413.5	
639	53426	49413.5	47848.8	
640	53426	47848.8	45298.2	
641	53438	45298.2	46234.7	
642	53438	46234.7	48049	
643	53438	48049	44493.9	
644	53438	44493.9	45356.4	
645	53438	45356.4	42704.2	
646	53487	42704.2	44484.6	
647	53487	44484.6	46251	
648	53487	46251	44470.5	
649	53487	44470.5	44492.9	
650	53487	44492.9	45370.5	
651	53487	45370.5	47168.7	
652	53487	47168.7	43600.8	
653	53487	43600.8	41855	
654	53487	41855	41843.9	
655	53487	41843.9	40949	
656	53487	40949	43600	
657	53487	43600	40968.1	
658	53487	40968.1	45434.3	
659	53487	45434.3	42758.5	
660	53487	42758.5	47214.2	
661	53487	47214.2	42752.2	
662	53487	42752.2	40106.8	
663	53487	40106.8	48115.2	
664	53487	48115.2	42775.3	
665	53487	42775.3	43630.5	
666	53487	43630.5	43626.6	
667	53487	43626.6	45401.1	
668	53487	45401.1	46318.1	
669	53487	46318.1	43668.4	
670	53487	43668.4	44526.1	
671	53487	44526.1	47217.8	
672	53487	47217.8	47226.6	
673	53487	47226.6	45441.7	
674	53487	45441.7	43654.7	
675	53487	43654.7	45431	
676	53487	45431	45425.3	
677	53487	45425.3	42755.5	
678	53487	42755.5	44545	
679	53487	44545	43670.3	
680	53487	43670.3	44561.4	
681	53487	44561.4	40990.5	
682	53487	40990.5	44552.1	
683	53487	44552.1	44558.6	
684	53487	44558.6	50796.3	
685	53487	50796.3	44563.8	
686	53487	44563.8	43661.3	
687	53487	43661.3	42765	
688	53487	42765	46296.8	
689	53487	46296.8	46267	
690	53487	46267	45412.7	
691	53493	45412.7	43660.6	
692	53493	43660.6	45408.9	
693	53493	45408.9	47200.3	
694	53493	47200.3	45435.6	
695	53493	45435.6	43665.1	
696	53493	43665.1	42766	
697	53493	42766	39177.4	
698	53493	39177.4	46297.8	
699	53493	46297.8	48979.8	
700	53493	48979.8	48102.6	
701	53493	48102.6	40965.2	
702	53543	40965.2	40978.5	
703	53543	41871.6	41870.7	
704	53543	41870.7	43648.4	
705	53543	43648.4	39191.7	
706	53543	39191.7	40116.6	
707	53543	40116.6	43674.1	
708	53709	43674.1	43653.1	
709	53709	43653.1	42795.6	
710	53709	42795.6	43682.1	
711	53709	43682.1	46375.8	
712	53709	46375.8	43724.6	
713	53709	43724.6	39244	
714	53709	39244	39215.5	
715	53709	39215.5	42770.6	
716	53709	42770.6	43647.5	
717	53709	43647.5	43665.7	
718	53709	43665.7	43685.7	
719	53709	43685.7	42801.5	
720	53709	42801.5	42784.9	
721	53709	42784.9	46347.9	
722	53709	46347.9	46393.7	
723	53709	46393.7	38362.4	
724	53709	38362.4	33849.1	
725	53709	33849.1	40101.5	
726	53709	40101.5	44599.4	
727	53709	44599.4	41011.6	
728	53709	41011.6	40108.7	
729	53709	40108.7	41031.8	
730	53709	41031.8	41015.3	
731	53709	41015.3	41038.2	
732	53709	41038.2	42853.3	
733	53709	42853.3	36611.8	
734	53709	36611.8	41957.5	
735	53709	41957.5	44631.5	
736	53709	44631.5	47359.1	
737	53709	47359.1	45608.8	
738	53709	45608.8	42905.7	
739	53709	42905.7	39364.4	
740	53709	39364.4	45588.5	
741	53709	45588.5	43822.9	
742	53709	43822.9	44736	
743	53709	44736	46504.7	
744	53709	46504.7	47412.5	
745	53709	47412.5	48281.6	
746	53709	48281.6	50108.6	
747	53709	50108.6	50087.3	
748	53709	50087.3	47401.7	
749	53709	47401.7	44752.3	
750	53709	44752.3	45621.7	
751	53709	45621.7	42918.5	
752	53709	42918.5	46492.6	
753	53796	46492.6	42933.4	
754	53796	42933.4	41143.6	
755	53796	41143.6	38456.1	
756	53796	38456.1	42907.5	
757	53796	42907.5	44709.8	
758	53796	44709.8	45644.7	
759	53796	45644.7	45666.8	
760	53796	45666.8	47429.1	
761	53796	47429.1	43871.1	
762	53796	43871.1	44751	
763	53796	44751	46559.2	
764	53796	46559.2	48378.1	
765	53796	48378.1	44795.9	
766	53796	44795.9	48408.4	
767	53909	48408.4	43883.5	
768	53909	44782.7	46547	
769	53909	46547	43915	
770	53909	43915	43903.5	
771	53909	43903.5	47466.1	
772	53909	47466.1	45733.9	
773	53909	45733.9	45702.4	
774	53909	45702.4	43924.1	
775	53909	43924.1	46626.6	
776	53909	46626.6	44836.5	
777	53909	44836.5	44862.9	
778	53909	44862.9	47549.8	
779	53909	47549.8	47544.2	
780	53909	47544.2	43972.4	
781	53909	43972.4	46689.2	
782	53909	46689.2	45761	
783	53909	45761	44889.6	
784	53909	44889.6	44006.4	
785	53909	44006.4	46686.2	
786	53909	46686.2	48490.6	
787	53909	48490.6	43049.3	
788	53909	43049.3	47515.4	
789	53909	47515.4	43094.2	
790	53909	43094.2	42181.4	
791	53909	42181.4	47596.9	
792	53909	47596.9	40386.9	
793	53909	40386.9	39457.8	
794	53909	39457.8	44880.1	
795	53909	44880.1	47588.4	
796	53909	47588.4	44016.6	
797	53909	44016.6	41306.4	
798	53909	41306.4	42209.7	
799	53909	42209.7	42212	
800	53909	42212	45763.8	
801	53909	45763.8	43079.6	
802	53909	43079.6	45777.5	
803	53909	45777.5	41276.6	
804	53909	41276.6	43088.5	
805	53971	43088.5	43086.3	
806	53971	43086.3	47595	
807	53971	47595	43056.6	
808	53971	43956.9	43980.3	
809	53971	43980.3	42221.7	
810	53971	42221.7	42221.4	
811	53971	42221.4	38627.7	
812	53971	38627.7	43966.8	
813	53971	43966.8	44905.2	
814	54117	44905.2	45829.7	
815	54117	45829.7	47652.4	
816	54117	47652.4	46753.9	
817	54117	47656.7	39576.5	
818	54117	39576.5	43178.4	
819	54117	43178.4	36854.3	
820	54117	36854.3	37765.9	
821	54117	37765.9	37752.6	
822	54117	37752.6	38652.1	
823	54117	38652.1	41385.5	
824	54117	41385.5	35085.6	
825	54117	35085.6	37769.2	
826	54117	37769.2	39590.9	
827	54117	39590.9	40532.2	
828	54340	40532.2	41427.4	
829	54340	41427.4	43239.6	
830	54340	43239.6	40582.5	
831	54340	40582.5	42378.1	
832	54340	42378.1	40612.1	
833	54340	40612.1	47823.5	
834	54340	47823.5	46040.9	
835	54340	46040.9	46115.4	
836	54340	46115.4	42525.7	
837	54340	42525.7	48825.8	
838	54340	48825.8	47943.8	
839	54340	47943.8	47053.8	
840	54340	47053.8	40702.9	
841	54340	40702.9	46118.1	
842	54340	46118.1	40699	
843	54340	40699	48816.6	
844	54340	48816.6	47957.9	
845	54340	47957.9	46999.9	
846	54340	46999.9	48820.8	
847	54340	48820.8	47927.9	
848	54340	47927.9	48860.8	
849	54340	48860.8	47957.7	
850	54340	47957.7	46159.3	
851	54340	46159.3	48871.5	
852	54340	48871.5	48843.8	
853	54340	48843.8	40714.6	
854	54340	40714.6	45230.3	
855	54340	45230.3	47051.4	
856	54340	47051.4	44340	
857	54340	44340	46166.3	
858	54340	46166.3	45241.7	
859	54340	45241.7	45262.3	
860	54340	45262.3	46152.5	
861	54563	46152.5	47987.3	
862	54563	47987.3	42577.2	
863	54563	42577.2	43523.5	
864	54563	43523.5	43561.1	
865	54563	43561.1	46293.5	
866	54563	46293.5	42670.2	
867	54563	42670.2	48149.9	
868	54563	48149.9	46353.4	
869	54563	46353.4	46343.8	
870	54563	46343.8	44538.8	
871	54563	44538.8	46349.2	
872	54563	46349.2	49080.4	
873	54563	49080.4	43608.5	
874	54563	43608.5	41808.1	
875	54563	41808.1	44537.1	
876	54563	44537.1	42716.8	
877	54563	42716.8	43618.5	
878	54563	43618.5	44529.9	
879	54563	44529.9	44496.8	
880	54563	44496.8	48134.5	
881	54563	48134.5	45437.7	
882	54563	45437.7	43600.7	
883	54563	43600.7	45391.1	
884	54563	45391.1	52638.2	
885	54563	52638.2	49093.6	
