jeu_200_25_8.txt_3_bestGAPerIt	jeu_200_25_8.txt_3_popMeanGA	jeu_200_25_8.txt_3_offMeanGA	
61	68883	46021.1	43744.8	
62	68883	44894.3	49252.1	
63	68883	49252.1	42737.8	
64	68883	42737.8	51543.9	
65	68883	52693.8	51053.8	
66	68883	52203.6	51492.7	
67	68883	52641.9	42836.9	
68	68883	42836.9	44902.9	
69	69006	44902.9	44699.8	
70	69006	45851.3	49271.2	
71	69006	49271.2	51606.2	
72	69149	51606.2	44184.5	
73	69348	44184.5	47542	
74	69348	48698.8	46981.1	
75	70748	46981.1	44633.2	
76	70748	45813.7	44836.9	
77	70748	46017.7	42749.1	
78	71366	42749.1	44951.4	
79	71366	46142	51000.1	
80	71366	51000.1	46610.5	
81	71366	47800.7	50419.3	
82	71366	51609.8	43668.2	
83	71700	43668.2	44796.3	
84	71700	45992.6	55321.4	
85	72073	55321.4	53134.9	
86	72073	54337.2	54623.7	
87	72073	55825.5	60610.7	
88	72073	61812.9	55878.7	
89	72073	57081	56262.9	
90	73005	56262.9	62268.4	
91	73005	62268.4	47116.1	
92	73005	47116.1	48268.2	
93	73062	48268.2	51733.7	
94	73062	52952.3	49431.5	
95	73062	50650.1	54262.8	
96	73062	55481.2	45024.1	
97	73062	46242.4	44983.7	
98	73062	44983.7	50721.8	
99	73062	51940.4	54296.8	
100	73062	55515.2	60285.3	
101	73062	61503.3	58201.6	
102	73062	59420	62994.7	
103	73062	64213.8	58395.4	
104	73062	59613.9	53752.6	
105	73500	53752.6	49096.9	
106	73500	50322.6	50325.5	
107	73500	51551.9	58897.3	
108	73500	58897.3	61560.9	
109	73554	61560.9	51989.8	
110	73554	53216.8	61775.4	
111	73914	61775.4	55853.6	
112	73914	55853.6	47420	
113	74090	47420	55887.3	
114	74131	55887.3	60802	
115	74131	62038.8	63363.2	
116	74208	63363.2	60971.2	
117	74208	62208.7	57459.4	
118	74208	57459.4	62369.3	
119	74564	62369.3	67452.5	
120	75005	67452.5	65223.8	
121	75065	65223.8	66547.4	
122	75065	67799	64153	
123	75083	64153	66866.8	
124	75302	66866.8	70616.8	
125	75602	70616.8	62157.6	
126	75730	62157.6	67354.9	
127	76477	67354.9	66273.8	
128	76477	67548.9	62529.2	
129	76477	62529.2	63914.2	
130	76477	63914.2	66536	
131	76477	66536	65299.2	
132	76477	65299.2	57851	
133	76477	57851	61632.1	
134	76477	61632.1	71941.4	
135	76477	71941.4	65849.1	
136	76635	65849.1	69753.2	
137	77108	69753.2	64873.9	
138	77108	64873.9	67437.7	
139	77108	67437.7	68755.2	
140	77108	68755.2	67487.4	
141	77171	67487.4	70062.3	
142	77176	70062.3	62547.3	
143	77515	62547.3	69000.1	
144	77515	69000.1	67742.2	
145	77515	67742.2	71696	
146	77515	71696	60231.5	
147	77515	60231.5	65432	
148	77747	65432	62916.1	
149	77747	62916.1	69333.5	
150	77747	69333.5	71986.7	
151	77747	71986.7	70664.7	
152	78049	70664.7	66863.2	
153	78049	68164.8	65654.4	
154	78049	65654.4	66929.4	
155	78049	66929.4	69673.7	
156	78141	69673.7	68518.9	
157	78187	68518.9	71134.6	
158	78187	71134.6	68751.6	
159	78308	68751.6	66188.5	
160	78521	66188.5	71429.9	
161	79206	71429.9	64954.6	
162	79206	64954.6	62461.6	
163	79206	62461.6	59949.8	
164	79206	59949.8	65269.5	
165	79206	65269.5	71929.8	
166	79206	71929.8	69495.6	
167	79206	69495.6	70901.6	
168	79327	70901.6	69676.6	
169	79327	70999.5	67041.4	
170	79327	67041.4	69819.2	
171	79327	69819.2	64566	
172	79327	65888.7	63229.2	
173	79327	64552.5	60558.8	
174	79412	60558.8	65831.8	
175	79412	65831.8	60673.7	
176	79412	61998	63311.4	
177	79508	63311.4	71241.3	
178	79508	71241.3	67337.1	
179	79508	67337.1	67357.7	
180	79561	67357.7	66113	
181	79561	66113	67426.8	
182	79561	67426.8	70063.5	
183	79561	70063.5	63434.7	
184	79588	63434.7	70010.7	
185	79588	70010.7	68811.4	
186	79588	70138.4	74100.6	
187	79588	74100.6	71544.3	
188	79588	71544.3	72861.8	
189	79588	72861.8	70231.9	
190	79588	70231.9	67550.8	
191	79588	67550.8	68890.7	
192	79588	68890.7	64917.6	
193	79588	64917.6	63580.3	
194	79588	63580.3	67514	
195	79588	67514	72882.1	
196	79588	72882.1	72906	
197	79654	72906	72930	
198	79654	74258.2	71543.9	
199	79654	71543.9	67582	
200	79654	67582	72844	
201	79654	72844	71573.6	
202	79654	71573.6	70239.9	
203	79654	70239.9	72919.4	
204	79752	72919.4	68937.2	
205	79752	68937.2	72952.4	
206	79752	72952.4	67646	
207	79752	67646	74268.8	
208	79752	74268.8	72963.6	
209	80220	72963.6	71628.3	
210	80220	71628.3	74300.3	
211	80220	74300.3	71760.4	
212	80318	71760.4	63831.3	
213	80318	63831.3	71749.3	
214	80574	71749.3	67898.1	
215	80574	69241.7	71969.8	
216	80574	71969.8	73326	
217	80574	73326	72124.2	
218	80574	72124.2	72273.6	
219	80574	72273.6	73600.1	
220	80574	73600.1	71016.3	
221	80574	71016.3	71079.7	
222	80574	71079.7	73688.4	
223	81006	73688.4	71033.3	
224	81006	71033.3	73761.8	
225	81006	73761.8	65724.2	
226	81006	65724.2	68409.5	
227	81006	68409.5	69787.8	
228	81006	69787.8	65800.5	
229	81006	65800.5	67151.8	
230	81006	67151.8	77871.8	
231	81006	77871.8	72577	
232	81006	72577	68474.4	
233	81006	68474.4	72516.8	
234	81078	72516.8	75260.7	
235	81078	75260.7	68632.5	
236	81078	68632.5	74157.3	
237	81104	74157.3	68825.4	
238	81104	68825.4	71560.2	
239	81104	71560.2	76950.9	
240	81104	76950.9	66101	
241	81151	66101	71531.6	
242	81151	71531.6	75622.2	
243	81151	75622.2	70219.8	
244	81151	70219.8	70216.4	
245	81273	70216.4	67518.8	
246	81299	67518.8	56705.9	
247	81299	56705.9	68864.5	
248	81305	68864.5	64863.7	
249	81305	64863.7	66230	
250	81428	66230	66188.5	
251	81428	66188.5	66263.2	
252	81428	66263.2	73050	
253	81500	73050	71708.3	
254	81500	71708.3	70388.1	
255	81528	70388.1	71825.6	
256	81528	71825.6	73280	
257	81528	73280	75906.7	
258	81528	77266.2	71960	
259	81528	71960	71935.1	
260	81528	71935.1	77321.4	
261	81528	77321.4	77369.9	
262	81528	77369.9	70570.5	
263	81528	70570.5	73351	
264	81635	73351	71974.8	
265	81635	73336.1	73297	
266	81635	74658.3	65135.1	
267	81635	65135.1	73280.7	
268	81635	73280.7	77355.5	
269	81635	77355.5	74664.2	
270	81635	74664.2	65204.1	
271	81635	65204.1	73310.2	
272	81635	73310.2	74658.6	
273	81635	74658.6	69243.3	
274	81635	69243.3	69212.7	
275	81635	69212.7	70603.3	
276	81635	70603.3	73339.2	
277	81635	73339.2	73404.7	
278	81635	73404.7	70647.7	
279	81635	70647.7	73396.2	
280	81635	73396.2	76112.3	
281	81635	76112.3	74781.3	
282	81635	74781.3	73426.8	
283	81858	73426.8	65278	
284	81858	66642.9	67987	
285	81858	67987	70680.3	
286	81858	70680.3	76107.3	
287	81858	76107.3	72070.9	
288	81858	72070.9	68012.6	
289	81858	68012.6	70721.2	
290	81858	70721.2	66589.3	
291	81858	66589.3	70804.6	
292	81858	70804.6	72213	
293	81891	72213	73579.6	
294	81891	73579.6	76356.9	
295	81891	76356.9	76360.2	
296	81891	76360.2	73624.6	
297	82015	73624.6	64047.9	
298	82015	64047.9	73629.6	
299	82015	73629.6	74941.8	
300	82015	76309.5	68144.1	
301	82015	68144.1	70928.1	
302	82015	70928.1	62671	
303	82015	62671	70887.2	
304	82015	70887.2	69558.8	
305	82015	69558.8	74988.5	
306	82194	74988.5	76423.8	
307	82194	76423.8	70994.5	
308	82194	72365.2	75115.6	
309	82194	76486.1	73723.3	
310	82194	73723.3	76480.9	
311	82194	76480.9	72437.9	
312	82601	72437.9	75150.7	
313	82601	75150.7	69724.6	
314	82601	71102.1	71090.3	
315	82601	71090.3	72545.2	
316	82601	72545.2	67088.5	
317	82601	67088.5	69784.3	
318	82601	69784.3	68411.3	
319	82601	68411.3	71161.4	
320	82601	71161.4	68411.8	
321	82601	68411.8	73943.1	
322	82601	73943.1	68527.3	
323	82601	68527.3	69894.3	
324	82601	69894.3	68605	
325	82601	68605	74179.5	
326	82601	74179.5	74245.5	
327	82601	74245.5	71503.6	
328	82601	71503.6	71455.3	
329	82601	71455.3	72731.9	
330	82601	72731.9	78352.5	
331	82601	78352.5	71574.1	
332	82601	71574.1	78409.3	
333	82601	78409.3	64624.7	
334	82601	64624.7	63262.7	
335	82601	63262.7	60509.8	
336	82601	60509.8	60483.7	
337	82601	60483.7	72929.9	
338	82601	72929.9	70158.3	
339	82601	70158.3	64690.4	
340	82601	64690.4	67438.6	
341	82601	67438.6	71534.1	
342	82601	71534.1	74245.7	
343	82601	74245.7	77022.7	
344	82601	77022.7	74231.4	
345	82601	74231.4	71561.6	
346	82601	71561.6	71519.6	
347	82601	71519.6	70147.9	
348	82601	70147.9	68749	
349	82601	68749	68766.3	
350	82601	68766.3	72961.9	
351	82601	72961.9	67435.7	
352	82601	67435.7	70155.5	
353	82601	70155.5	70083.7	
354	82601	70083.7	74279.4	
355	82601	74279.4	77049.7	
356	82601	77049.7	78372	
357	82601	78372	70119	
358	82601	70119	71445.8	
359	82601	71445.8	75596.7	
360	82601	75596.7	65962.3	
361	82601	65962.3	75643.5	
362	82601	75643.5	75660.9	
363	82601	75660.9	72914.2	
364	82636	72914.2	75592.5	
365	82636	75592.5	75638.1	
366	82636	75638.1	72912.4	
367	82636	72912.4	68784	
368	82636	68784	66007	
369	82636	66007	70143.1	
370	82636	70143.1	70169.6	
371	82636	70169.6	68776.1	
372	82636	68776.1	72877.6	
373	82636	72877.6	74288.5	
374	82636	74288.5	77100.7	
375	82636	77100.7	72978.4	
376	82636	72978.4	71531.9	
377	82636	71531.9	77050.9	
378	82636	77050.9	67431.8	
379	82636	67431.8	59183.5	
380	82636	59183.5	66035.8	
381	82636	66035.8	67337.7	
382	82687	67337.7	74216.9	
383	82687	74216.9	76988.4	
384	82687	76988.4	72876.9	
385	82687	74255.7	64561.4	
386	82687	64561.4	59042.5	
387	82687	59042.5	61740.9	
388	82687	61740.9	69984.5	
389	82687	69984.5	68830.9	
390	82687	68830.9	67441.5	
391	82687	67441.5	64673.5	
392	82687	64673.5	64661.4	
393	82687	64661.4	65998.7	
394	82687	67377.6	64636.5	
395	82687	64636.5	60498.2	
396	82687	60498.2	69981.2	
397	82687	69981.2	71419.9	
398	82687	72798.6	68708.9	
399	82687	68708.9	70120	
400	82687	70120	74209.4	
401	82687	74209.4	64645.5	
402	82687	64645.5	67353.7	
403	82687	67353.7	65983	
404	82687	65983	64598.2	
405	82687	64598.2	76992.6	
406	82687	76992.6	64632.7	
407	82687	64632.7	64625	
408	82687	66003.9	72926.1	
409	82687	72926.1	71571.8	
410	82687	71571.8	74235.3	
411	82687	74235.3	72902.1	
412	82687	72902.1	66010.3	
413	82687	66010.3	71515.1	
414	82741	71515.1	71562.3	
415	82741	71562.3	74285.1	
416	82741	74285.1	67390	
417	82741	67390	64594	
418	82741	65973.8	68729	
419	82741	68729	68731.5	
420	82741	68731.5	64621.8	
421	82741	66001.5	67287.3	
422	82741	67287.3	56332.5	
423	82741	56332.5	63190.5	
424	82741	63190.5	68739.2	
425	82741	70118.9	67373.1	
426	82741	67373.1	74214.7	
427	82741	74214.7	65966.1	
428	82741	67345.9	64572.6	
429	82741	64572.6	63279.4	
430	82741	63279.4	61794	
431	82741	61794	67269.6	
432	82741	67269.6	63227.9	
433	82741	64607.6	57691.2	
434	82741	57691.2	63149.8	
435	82741	63149.8	71351.4	
436	82741	71351.4	66025.7	
437	82741	66025.7	67448.1	
438	82741	67448.1	71590.9	
439	82741	71590.9	68834.2	
440	82741	68834.2	72983.3	
441	82741	72983.3	70234.1	
442	82741	70234.1	74389.9	
443	82741	74389.9	74363.2	
444	82741	74363.2	75795.4	
445	82741	75795.4	71657	
446	82741	71657	70259.8	
447	82741	70259.8	70213.3	
448	82741	70213.3	70266.1	
449	82741	70266.1	70215.7	
450	82741	70215.7	72981.5	
451	82741	72981.5	71620.7	
452	82741	71620.7	68861.4	
453	82741	68861.4	73036.3	
454	82741	73036.3	73026.1	
455	82741	73026.1	70288.3	
456	82741	70288.3	70250.2	
457	82741	70250.2	70222.5	
458	82741	70222.5	72969.4	
459	82741	72969.4	66131.1	
460	82741	66131.1	73061.2	
461	82741	73061.2	71661.4	
462	82741	71661.4	74374.4	
463	82741	74374.4	72956.8	
464	82741	72956.8	74328.4	
465	82741	74328.4	68882.5	
466	82741	68882.5	75808.7	
467	82741	75808.7	71615.3	
468	82741	71615.3	70216.3	
469	82741	70216.3	71642.3	
470	82741	71642.3	67537.6	
471	82741	67537.6	68910.2	
472	82741	68910.2	71515.7	
473	82741	71515.7	68805.3	
474	82741	68805.3	72918.5	
475	82741	72918.5	74382.9	
476	82756	74382.9	71625.3	
477	82756	73005.2	70314.4	
478	82756	70314.4	73056.9	
479	82756	73056.9	68880.5	
480	82756	68880.5	77182.2	
481	82756	77182.2	70316.9	
482	82756	70316.9	70285.6	
483	82756	70285.6	75833.2	
484	82756	75833.2	73018.1	
485	82756	73018.1	66157.1	
486	82756	66157.1	67485.6	
487	82756	67485.6	64765.4	
488	82828	64765.4	66117.6	
489	82828	66117.6	71667.8	
490	82828	71667.8	67483.9	
491	82828	67483.9	67494.6	
492	82828	67494.6	74390.6	
493	82828	74390.6	70343.3	
494	82828	70343.3	70331.9	
495	82828	70331.9	74439.8	
496	82828	74439.8	74516.9	
497	82828	74516.9	73074	
498	82828	73074	70358.3	
499	82828	70358.3	73088.3	
500	82828	73088.3	74447.3	
501	82828	74447.3	73054.5	
502	82828	73054.5	73045.8	
503	82828	73045.8	68833.9	
504	82828	68833.9	74489.6	
505	82828	74489.6	73129.1	
506	82828	73129.1	75835.8	
507	82828	75835.8	73090.3	
508	82828	73090.3	70293.4	
509	82828	70293.4	75915.3	
510	82828	75915.3	74483.6	
511	82828	74483.6	66184.4	
512	82828	66184.4	73098.3	
513	82828	73098.3	71749	
514	82828	71749	67568.3	
515	82828	67568.3	74471.4	
516	82828	74471.4	67585.2	
517	82828	67585.2	75845	
518	82828	75845	73147.2	
519	82828	73147.2	74520	
520	82828	74520	71732.3	
521	82828	71732.3	71720.8	
522	82828	71720.8	74504.8	
523	82828	74504.8	78587.5	
524	82828	78587.5	71711.5	
525	82828	71711.5	73140	
526	82828	73140	67560.2	
527	82828	67560.2	74469.2	
528	82828	74469.2	73100.6	
529	82828	73100.6	73118.2	
530	82828	73118.2	73134	
531	82828	73134	73119.7	
532	82828	73119.7	64815.9	
533	82828	64815.9	67571.4	
534	82828	67571.4	68955.5	
535	82828	68955.5	73142.4	
536	82828	73142.4	75891.3	
537	82828	75891.3	70375	
538	82828	70375	73101.3	
539	82828	73101.3	75881.9	
540	82828	75881.9	68936	
541	82828	68936	67555.2	
542	82828	67555.2	67577.2	
543	82828	67577.2	66227.7	
544	82828	66227.7	70322.8	
545	82828	70322.8	74425.9	
546	82828	74425.9	70278.3	
547	82828	70278.3	64786.1	
548	82828	64786.1	64787.5	
549	82828	64787.5	73106.6	
550	82828	73106.6	77206.5	
551	82828	77206.5	73116.3	
552	82828	73116.3	66200	
553	82828	66200	66177.6	
554	82828	66177.6	64739.4	
555	82828	64739.4	72987.8	
556	82828	72987.8	68876.4	
557	82828	68876.4	75828.8	
558	82828	75828.8	75867.3	
559	82828	75867.3	68955.5	
560	82828	68955.5	73086.3	
561	82828	73086.3	74515.8	
562	82828	74515.8	74528.4	
563	82828	74528.4	70325.2	
564	82828	70325.2	77198.6	
565	82828	77198.6	70369.5	
566	82828	70369.5	68939.7	
567	82828	68939.7	71715	
568	82828	71715	67603	
569	82828	67603	73136.8	
570	82828	73136.8	67543.2	
571	82828	67543.2	74449.2	
572	82828	74449.2	70372.3	
573	82828	70372.3	77273.3	
574	82828	77273.3	71714.5	
575	82828	71714.5	74510.9	
576	82828	74510.9	71705.2	
577	82828	71705.2	71710.1	
578	82828	71710.1	71764.5	
579	82828	71764.5	68960.4	
580	82828	68960.4	71726.2	
581	82828	71726.2	70350.2	
582	82828	70350.2	73087.9	
583	82828	73087.9	70377.7	
584	82828	70377.7	67565	
585	82828	67565	70328.8	
586	82828	70328.8	71637.1	
587	82828	71637.1	73007.2	
588	82828	73007.2	72991.3	
589	82828	72991.3	68928.6	
590	82828	68928.6	70337.8	
591	82828	70337.8	68896.2	
592	82828	68896.2	68867	
593	82828	68867	71646.8	
594	82828	71646.8	68880	
595	82828	68880	70174.2	
596	82828	70174.2	72913.2	
597	82828	72913.2	68927.4	
598	82828	68927.4	75880.7	
599	82828	75880.7	73096.2	
600	82828	73096.2	71680	
601	82828	71680	73034.1	
602	82828	73034.1	75872.6	
603	82828	75872.6	73131.4	
604	82828	73131.4	70351.5	
605	82828	70351.5	73073.4	
606	82828	73073.4	73132.3	
607	82828	73132.3	74437.6	
608	82828	74437.6	73106	
609	82828	73106	67586.7	
610	82828	67586.7	71735.2	
611	82828	71735.2	74495.2	
612	82828	74495.2	75891.3	
613	82828	75891.3	68940	
614	82828	68940	71720.5	
615	82828	71720.5	70314.2	
616	82828	70314.2	72962.6	
617	82828	72962.6	71650.1	
618	82828	71650.1	71709.8	
619	82828	71709.8	70363.9	
620	82828	70363.9	75845.2	
621	82828	75845.2	73070.4	
622	82828	73070.4	67633.6	
623	82828	67633.6	78635	
624	82828	78635	77290.9	
625	82828	77290.9	73131.9	
626	82828	73131.9	77235.6	
627	82828	77235.6	73069.5	
628	82828	73069.5	73082.3	
629	82828	73082.3	73028.7	
630	82828	73028.7	73047.6	
631	82828	73047.6	75887.6	
632	82828	75887.6	73065.9	
633	82828	73065.9	70295.1	
634	82828	70295.1	70317.4	
635	82828	70317.4	69019.2	
636	82828	69019.2	77289	
637	82828	77289	77245.4	
638	82828	77245.4	75870.4	
639	82828	75870.4	75894.6	
640	82828	75894.6	70354	
641	82828	70354	73098.3	
642	82828	73098.3	74511.2	
643	82828	74511.2	71727.7	
644	82828	71727.7	68973.1	
645	82828	68973.1	68931.5	
646	82828	68931.5	71663	
647	82828	71663	73035.5	
648	82828	73035.5	75804.6	
649	82828	75804.6	71712.1	
650	82828	71712.1	73131.7	
651	82828	73131.7	78642.3	
652	82828	78642.3	71708.9	
653	82828	71708.9	74542.8	
654	82828	74542.8	70347.4	
655	82828	70347.4	63431.2	
656	82828	63431.2	74419.5	
657	82828	74419.5	69006.4	
658	82828	69006.4	74532.4	
659	82828	74532.4	74529.6	
660	82828	74529.6	70369.3	
661	82828	70369.3	71654.7	
662	82828	71654.7	68865.4	
663	82828	68865.4	74515.1	
664	82828	74515.1	70356.9	
665	82830	70356.9	68940	
666	82830	68940	70258.8	
667	82830	71640	70334.2	
668	82830	70334.2	70284.3	
669	82830	71665.7	70327.1	
670	82830	71708.3	71696.8	
671	82830	71696.8	74470.5	
672	82830	75851.8	74480.2	
673	82830	74480.2	70342.1	
674	82830	70342.1	68952.6	
675	82830	68952.6	71730.1	
676	82830	73111.4	71720.1	
677	82830	73101.3	75877.3	
678	82830	75877.3	75838.6	
679	82830	75838.6	66203.5	
680	82830	66203.5	63374.4	
681	82830	63374.4	67464.5	
682	82830	67464.5	61969.9	
683	82830	61969.9	63289.9	
684	82830	63289.9	68816.9	
685	82830	68816.9	70124.6	
686	82830	70124.6	71469.6	
687	82830	71469.6	64669.1	
688	82830	64669.1	64622.1	
689	82830	64622.1	67312.7	
690	82830	67312.7	60510.7	
691	82830	60510.7	60486.2	
692	82830	60486.2	53624.4	
693	82830	53624.4	60524.1	
694	82830	60524.1	66133	
695	82830	66133	62024.6	
696	82830	62024.6	66167.1	
697	82830	66167.1	63395.2	
698	82830	63395.2	71711.3	
699	82830	71711.3	77244.1	
700	82830	77244.1	70348.7	
701	82830	70348.7	64794.9	
702	82830	64794.9	68941.6	
703	82830	68941.6	62095	
704	82830	62094.9	67557.7	
705	82830	67557.7	64805.6	
706	82830	64805.6	66187.5	
707	82830	66187.5	73070.5	
708	82830	73070.5	73043.2	
709	82830	73043.2	77245.3	
710	82830	77245.3	71734.4	
711	82830	71734.4	75892.9	
712	82830	75892.9	67621.2	
713	82830	67621.2	70389.3	
714	82830	70389.3	70357.2	
715	82830	70357.2	70310.8	
716	82830	70310.8	68965.1	
717	82830	68965.1	73110.8	
718	82830	73110.8	74446.6	
719	82830	74446.6	71730.1	
720	82830	71730.1	70306.5	
721	82830	70306.5	73067.1	
722	82830	73067.1	75850.4	
723	82830	75850.4	67541.3	
724	82830	67541.3	63406.3	
725	82830	63406.3	71700.4	
726	82830	71700.4	75895.7	
727	82830	75895.7	73087.7	
728	82830	73087.7	70330.5	
729	82830	70330.5	66192	
730	82830	66192	71730.7	
731	82830	71730.7	68907.2	
732	82830	68907.2	67574.2	
733	82830	67574.2	69003.8	
734	82830	69003.8	74529.7	
735	82830	74529.7	71747.1	
736	82830	71747.1	70333.3	
737	82830	70333.3	75866	
738	82830	75866	70390.3	
739	82830	70390.3	68994.3	
740	82830	68994.3	75858.5	
741	82830	75858.5	73079.1	
742	82830	73079.1	71693.9	
743	82830	71693.9	78555.8	
744	82830	78555.8	77117.5	
745	82830	77117.5	71659.2	
746	82830	71659.2	80022.5	
747	82830	80022.5	75894.2	
748	82830	75894.2	74474.1	
749	82830	74474.1	75878.8	
750	82830	75878.8	74493.6	
751	82830	74493.6	68943.2	
752	82830	68943.2	66175.6	
753	82830	66175.6	64835.5	
754	82830	64835.5	68942	
755	82830	68942	66222.1	
756	82830	66222.1	73092.8	
757	82830	73092.8	73102.6	
758	82830	73102.6	70347.6	
759	82830	70347.6	74469.1	
760	82830	74469.1	73051.2	
761	82830	73051.2	70342.3	
762	82830	70342.3	73078.5	
763	82830	73078.5	77183	
764	82830	77183	77258.1	
765	82830	77258.1	68972.7	
766	82830	68972.7	80010.1	
767	82830	80010.1	68936.9	
768	82830	68936.9	72989.6	
769	82830	72989.6	71675.5	
770	82830	71675.5	70278.2	
771	82830	70278.2	74406.8	
772	82830	74406.8	77199.2	
773	82830	77199.2	74435.9	
774	82830	74435.9	71724.3	
775	82830	71724.3	68995.4	
776	82830	68995.4	73119.5	
777	82830	73119.5	68988.8	
778	82830	68988.8	71670.1	
779	82830	71670.1	71667.4	
780	82830	71667.4	71735.6	
781	82830	71735.6	74513.4	
782	82830	74513.4	70341.3	
783	82830	70341.3	70340	
784	82830	70340	66211.8	
785	82830	66211.8	70366.8	
786	82830	70366.8	73091.3	
787	82830	73091.3	63346	
788	82830	63346	72998.2	
789	82830	72998.2	70275.9	
790	82830	70275.9	70302.7	
791	82830	70302.7	71737.7	
792	82830	71737.7	71648.9	
793	82830	71648.9	64752.6	
794	82830	64752.6	71675.9	
795	82830	71675.9	71704	
796	82830	71704	69018.6	
797	82830	69018.6	68947.6	
798	82830	68947.6	66182.4	
799	82830	66182.4	74424.7	
800	82830	74424.7	68880.5	
801	82830	68880.5	66132.5	
802	82830	66132.5	70247.3	
803	82830	70247.3	64817.4	
804	82830	64817.4	62091.3	
805	82830	62091.4	66192.9	
806	82830	66192.9	78611.6	
807	82830	78611.6	68944	
808	82830	68944	67568.5	
809	82830	67568.5	74458	
810	82830	74458	78550.8	
811	82830	78550.8	71740.4	
812	82830	71740.4	77224.5	
813	82830	77224.5	73117.1	
814	82830	73117.1	71745.1	
815	82830	71745.1	75910.6	
816	82830	75910.6	74501.3	
817	82830	74501.3	68923.8	
818	82830	68923.8	74487.6	
819	82830	74487.6	71693	
820	82830	71693	78656.3	
821	82830	78656.3	78564.3	
822	82830	78564.3	75896.6	
823	82830	75896.6	75878.7	
824	82830	75878.7	68954	
825	82830	68954	70288.3	
826	82830	70288.3	71713.9	
827	82830	71713.9	66159.3	
828	82830	66159.3	64799	
829	82830	64799	66172.7	
830	82830	66172.7	68941	
831	82830	68941	73116	
832	82830	73116	70355.5	
833	82830	70355.5	71746.7	
834	82830	71746.7	68950.6	
835	82830	68950.6	71742.9	
836	82830	71742.9	67590.8	
837	82830	67590.8	68951.7	
838	82830	68951.7	77218.2	
839	82830	77218.2	67617.9	
840	82830	67617.9	64832.6	
841	82830	64832.6	71689.8	
842	82830	71689.8	64763.3	
843	82830	64763.3	73039.3	
844	82830	73039.3	74445.6	
845	82830	74445.6	68983	
846	82830	68983	74477.6	
847	82830	74477.6	73131.1	
848	82830	73131.1	77273.4	
849	82830	77273.4	78620.4	
850	82830	78620.4	74494.6	
851	82830	74494.6	75875.1	
852	82830	75875.1	77212.3	
853	82830	77212.3	70233	
854	82830	70233	66170	
855	82830	66170	71626.5	
856	82830	71626.5	73032.9	
857	82830	73032.9	71737.2	
858	82830	71737.2	71729.4	
859	82830	71729.4	75910.2	
860	82830	75910.2	70344.4	
861	82830	70344.4	77274.3	
862	82830	77274.3	68952.9	
863	82830	68952.9	75872.3	
864	82830	75872.3	71743.1	
865	82830	71743.1	67627.3	
866	82830	67627.3	66185.6	
867	82830	66185.6	75911.2	
868	82830	75911.2	75890.4	
869	82830	75890.4	68978	
870	82830	68978	68974.5	
871	82830	68974.5	64852.8	
872	82830	64852.8	66216.8	
873	82830	66216.8	70357.8	
874	82830	70357.8	75841.3	
875	82830	75841.3	70347.7	
876	82830	70347.7	70370	
877	82830	70370	73125.7	
878	82830	73125.7	67579.1	
879	82830	67579.1	64815.4	
880	82830	64815.4	73106.5	
881	82830	73106.5	75847.7	
882	82830	75847.7	73095	
883	82982	73095	75806.7	
884	82982	75806.7	75843.4	
885	82982	75843.4	74481	
886	82982	74481	70310.5	
887	82982	70310.5	71725.7	
888	82982	71725.7	71731.1	
889	82982	71731.1	69031.7	
