jeu_200_75_5.txt_5_bestGAPerIt	jeu_200_75_5.txt_5_popMeanGA	jeu_200_75_5.txt_5_offMeanGA	
92	122887	81936.5	80147.8	
93	123370	80147.8	94253.1	
94	124936	94253.1	86640.1	
95	124936	88723	88791.1	
96	124936	90874.2	79138.3	
97	125158	79138.3	83592.4	
98	126534	83592.4	80146.7	
99	126619	80146.7	73859.7	
100	126619	73859.7	74088.9	
101	126619	74088.9	72210.6	
102	126619	72210.6	64020.8	
103	126619	64020.8	70418.3	
104	126956	70418.3	62256.6	
105	126956	64373.3	78845.7	
106	126956	80962.4	85139.6	
107	127044	85139.6	76737.4	
108	127062	76737.4	83011.1	
109	128026	83011.1	87022.9	
110	128026	89157.3	82750.2	
111	128026	84884.6	95320.2	
112	128026	95320.2	89399.6	
113	128026	91534.4	83441.6	
114	128026	83441.6	100142	
115	128026	102276	85744.3	
116	128026	85744.3	91861	
117	128026	93995.4	79514.6	
118	129349	79514.6	75337.9	
119	129349	77494.6	94674.3	
120	129582	94674.3	105604	
121	129582	107764	103941	
122	129582	103941	99670	
123	129820	99670	101898	
124	129820	101898	99977.9	
125	129820	99977.9	89608.7	
126	129820	91773.2	94082.7	
127	129820	96247.1	98396.2	
128	129820	100561	81303	
129	129820	83467.4	90047.3	
130	129820	92211.7	107327	
131	129820	109491	103148	
132	129820	105312	92482.1	
133	130613	92482.1	103400	
134	130613	103400	112315	
135	130613	112315	112327	
136	130613	112327	112309	
137	130918	112309	110103	
138	130918	110103	103741	
139	130918	105923	106185	
140	130918	106185	110564	
141	130918	110564	112909	
142	131036	112909	117393	
143	131036	117393	119739	
144	131036	119739	111104	
145	131036	111104	113418	
146	131122	113418	106817	
147	131122	106817	109087	
148	131122	109087	106862	
149	131122	106862	113373	
150	131122	113373	111289	
151	131122	111289	96062.4	
152	131324	96062.4	106830	
153	131324	106830	113332	
154	131324	113332	115669	
155	131324	115669	102671	
156	131324	102671	109227	
157	131324	109227	118060	
158	131324	118060	111488	
159	131324	111488	111494	
160	131324	111494	109349	
161	131454	109349	109342	
162	131454	109342	115840	
163	131454	115840	113690	
164	131495	113690	102763	
165	131495	104955	107253	
166	131495	109446	115890	
167	131495	115890	105038	
168	131495	105038	113873	
169	132386	113873	111728	
170	132386	111728	105182	
171	132386	107389	100810	
172	132386	100810	107416	
173	132427	107416	107353	
174	132427	107353	103069	
175	132672	103069	96512.4	
176	132672	96512.4	92182.8	
177	132672	92182.8	105528	
178	132672	105528	114278	
179	132672	114278	103427	
180	132703	103427	101275	
181	132703	101275	101350	
182	132703	101350	99154.2	
183	132728	99154.2	88217.4	
184	132728	88217.4	99245.4	
185	132728	101458	114733	
186	132728	116945	119142	
187	132728	119142	108180	
188	132728	108180	112709	
189	132728	112709	117088	
190	132728	117088	112691	
191	132728	112691	114823	
192	132728	114823	110534	
193	132728	110534	103912	
194	132944	103912	101695	
195	132944	103912	110566	
196	132944	110566	119463	
197	132944	119463	117262	
198	132944	117262	108387	
199	132967	108387	110586	
200	132967	110586	112736	
201	132967	112736	110658	
202	132967	110658	110653	
203	132967	110653	119546	
204	132967	119546	110685	
205	132967	110685	117366	
206	132967	117366	110746	
207	132967	110746	119599	
208	132967	119599	126188	
209	132967	126188	110715	
210	132967	110715	108529	
211	133115	108529	115147	
212	133115	115147	108553	
213	133115	108553	97411.5	
214	133115	97411.5	110734	
215	133115	110734	117346	
216	133115	117346	101856	
217	133115	101856	106309	
218	133115	106309	117432	
219	133236	117432	115203	
220	133236	115203	119666	
221	133384	119666	119780	
222	133384	119780	106466	
223	133384	106466	106405	
224	133384	106405	106486	
225	133384	106486	110882	
226	133384	110882	115371	
227	133384	115371	113251	
228	133384	113251	93270.5	
229	133384	93270.5	108734	
230	133384	108734	119944	
231	133384	119944	117739	
232	133384	117739	108860	
233	133384	108860	119919	
234	133384	119919	119968	
235	133384	119968	117673	
236	133384	117673	111052	
237	133384	111052	108879	
238	133384	108879	119919	
239	133384	119919	115581	
240	133384	115581	99880	
241	133384	99880	104376	
242	133384	104376	113339	
243	133384	113339	108907	
244	133384	108907	106662	
245	133384	106662	113139	
246	133384	113139	108794	
247	133384	108794	104310	
248	133384	104310	108874	
249	133384	108874	104447	
250	133384	104447	110997	
251	133384	110997	111036	
252	133384	111036	108838	
253	133384	108838	108886	
254	134016	108886	119962	
255	134016	119962	113387	
256	134016	113387	115574	
257	134016	115574	111122	
258	134016	111122	113395	
259	134016	113395	111175	
260	134026	111175	115654	
261	134224	115654	117975	
262	134224	117975	118032	
263	134224	118032	120386	
264	134224	120386	116009	
265	134224	116009	102714	
266	134224	102714	100432	
267	134224	100432	113792	
268	134224	113792	120494	
269	134499	120494	122839	
270	134499	125082	109435	
271	134499	109435	111744	
272	134687	111744	114002	
273	134687	116247	107303	
274	134687	107303	102846	
275	134697	102846	98236.4	
276	134697	98236.4	102799	
277	134697	102799	118329	
278	134697	118329	111672	
279	134697	111672	114057	
280	134697	114057	120883	
281	134697	120883	114290	
282	134697	114290	121088	
283	134697	121088	107683	
284	134697	107683	116636	
285	134697	116636	112140	
286	134697	112140	114328	
287	134697	114328	109917	
288	134697	109917	114409	
289	135037	114409	109930	
290	135037	112181	107599	
291	135037	109851	114344	
292	135037	114344	107732	
293	135037	107732	105555	
294	135037	105555	123517	
295	135037	123517	128064	
296	135037	128064	114713	
297	135037	114713	116776	
298	135037	116776	116929	
299	135037	116929	112453	
300	135037	112453	119193	
301	135037	119193	123623	
302	135037	123623	107899	
303	135037	107899	114691	
304	135037	114691	114615	
305	135037	114615	119163	
306	135037	119163	110197	
307	135037	110197	114709	
308	135037	114709	116892	
309	135037	116892	110246	
310	135037	110246	116960	
311	135037	116960	119162	
312	135037	119162	112478	
313	135037	112478	128144	
314	135037	128144	110165	
315	135037	110165	112360	
316	135037	112360	112357	
317	135037	112357	98961.6	
318	135037	98961.6	105690	
319	135037	105690	116912	
320	135037	116912	121360	
321	135037	121360	119227	
322	135037	119227	116909	
323	135037	116909	103491	
324	135037	103491	103506	
325	135037	103506	112506	
326	135037	112506	114717	
327	135037	114717	119165	
328	135037	119165	116815	
329	135037	116815	112260	
330	135037	112260	112483	
331	135037	112483	116995	
332	135037	116995	123679	
333	135037	123679	114668	
334	135037	114668	110195	
335	135101	110195	110054	
336	135101	110054	94458.1	
337	135101	94458.1	112412	
338	135101	112412	103403	
339	135101	103403	98958.1	
340	135101	98958.1	107936	
341	135101	107936	121436	
342	135101	121436	125937	
343	135101	125937	121472	
344	135101	121472	112521	
345	135101	112521	119271	
346	135101	119271	116969	
347	135101	116969	117017	
348	135101	117017	105774	
349	135101	105774	110249	
350	135101	110249	114833	
351	135101	114833	116991	
352	135101	116991	114708	
353	135101	114708	105675	
354	135101	105675	114674	
355	135101	114674	116969	
356	135101	116969	114771	
357	135101	114771	114658	
358	135101	114658	116922	
359	135101	116922	121451	
360	135101	121451	103509	
361	135101	103509	110261	
362	135101	110261	105784	
363	135101	105784	101269	
364	135101	101269	103472	
365	135101	103472	119228	
366	135101	119228	121457	
367	135101	121457	108028	
368	135101	108028	105792	
369	135101	105792	110183	
370	135101	110183	112544	
371	135101	112544	105693	
372	135101	105693	112420	
373	135101	112420	114669	
374	135101	114669	117006	
375	135101	117006	108048	
376	135101	108048	108031	
377	135101	108031	123751	
378	135101	123751	101319	
379	135101	101319	105740	
380	135101	105740	103456	
381	135101	103456	89975.9	
382	135101	89975.9	103473	
383	135101	103473	108006	
384	135101	108006	103491	
385	135101	103491	103404	
386	135101	103404	107812	
387	135101	107812	110195	
388	135101	110195	110247	
389	135101	110247	116944	
390	135101	116944	103503	
391	135101	103503	105792	
392	135101	105792	99042.4	
393	135101	99042.4	101250	
394	135101	101250	107956	
395	135217	107956	114680	
396	135217	114680	114752	
397	135217	114752	110275	
398	135217	110275	101248	
399	135217	101248	110249	
400	135217	110249	119313	
401	135217	119313	114818	
402	135217	114818	112527	
403	135217	112527	105836	
404	135217	105836	112666	
405	135217	112666	119368	
406	135217	119368	110372	
407	135217	110372	119360	
408	135217	119360	112590	
409	135217	112590	112622	
410	135217	112622	123817	
411	135451	123817	121566	
412	135451	123824	112636	
413	135451	112636	112551	
414	135451	112551	117162	
415	135451	119420	119392	
416	135451	119392	117113	
417	135451	117113	103620	
418	135451	103620	110372	
419	135451	110372	114835	
420	135451	114835	117010	
421	135451	117010	110370	
422	135451	110370	110327	
423	135451	110327	108141	
424	135451	108141	105939	
425	135451	105939	112701	
426	135451	112701	119506	
427	135451	119506	117297	
428	135451	117297	110488	
429	135451	110488	119602	
430	135451	119602	119583	
431	135451	119583	117388	
432	135451	117388	117339	
433	135451	117339	103771	
434	135451	103771	110543	
435	135451	110543	121848	
436	135451	121848	112833	
437	135451	112833	117264	
438	135451	117264	115078	
439	135451	115078	103713	
440	135451	103713	110509	
441	135451	110509	103761	
442	135451	103761	99252.1	
443	135451	99252.1	108276	
444	135451	108276	112830	
445	135451	112830	115054	
446	135451	115054	119560	
447	135451	119560	115061	
448	135451	115061	103822	
449	135451	103822	108278	
450	135578	108278	121823	
451	135578	121823	117359	
452	135578	117359	110500	
453	135578	110500	112751	
454	135586	112751	115017	
455	135586	115017	103816	
456	135586	106077	108349	
457	135586	110610	115101	
458	135586	117361	112852	
459	135586	115113	108301	
460	135586	108301	117412	
461	135586	117412	110588	
462	135586	110588	112862	
463	135586	112862	106053	
464	135586	106053	110509	
465	135586	110509	110574	
466	135586	110574	124229	
467	135586	124229	110652	
468	135586	110652	112890	
469	135586	112890	115137	
470	135586	115137	115153	
471	135586	115153	108424	
472	135586	108424	110568	
473	135586	110568	112866	
474	135586	112866	117344	
475	135586	117344	119678	
476	135586	119678	119734	
477	135586	119734	115127	
478	135586	115127	115139	
479	135586	115139	108295	
480	135586	108295	115196	
481	135586	115196	119685	
482	135586	119685	115086	
483	135586	115086	126461	
484	135586	126461	115202	
485	135586	115202	117395	
486	135586	117395	112812	
487	135586	112812	106073	
488	135586	106073	112881	
489	135586	112881	126494	
490	135586	126494	108386	
491	135586	108386	106074	
492	135586	106074	106108	
493	135586	106108	112897	
494	135586	112897	119621	
495	135586	119621	112859	
496	135586	112859	115187	
497	135586	115187	119706	
498	135586	119706	115122	
499	135586	115122	103937	
500	135586	103937	112926	
501	135586	112926	115213	
502	135586	115213	119600	
503	135586	119600	97036.9	
504	135586	97036.9	112914	
505	135586	112914	108295	
506	135586	108295	117427	
507	135586	117427	108366	
508	135586	108366	112758	
509	135586	112758	121976	
510	135586	121976	115214	
511	135586	115214	103885	
512	135586	103885	121943	
513	135586	121943	115229	
514	135586	115229	112902	
515	135586	112902	119612	
516	135586	119612	117393	
517	135586	117393	115189	
518	135586	115189	115201	
519	135586	115201	128733	
520	135586	128733	117411	
521	135586	117411	119690	
522	135586	119690	115205	
523	135586	115205	121976	
524	135586	121976	115185	
525	135586	115185	115199	
526	135586	115199	106152	
527	135586	106152	115131	
528	135586	115131	115148	
529	135586	115148	112873	
530	135586	112873	117442	
531	135586	117442	115085	
532	135586	115085	106145	
533	135586	106145	106186	
534	135586	106186	103864	
535	135586	103864	119702	
536	135586	119702	121997	
537	135586	121997	112923	
538	135586	112923	112946	
539	135586	112946	112941	
540	135586	112941	117323	
541	135586	117323	112923	
542	135586	112923	110642	
543	135586	110642	110650	
544	135586	110650	112843	
545	135586	112843	110650	
546	135586	110650	108327	
547	135586	108327	92487	
548	135586	92487	106089	
549	135586	106089	119662	
550	135586	119662	112933	
551	135586	112933	110695	
552	135586	110695	106138	
553	136109	106138	103852	
554	136109	103852	83460.2	
555	136109	83460.2	105974	
556	136109	105974	94787.4	
557	136109	94787.4	105987	
558	136109	105987	110488	
559	136109	110488	103640	
560	136109	103640	103833	
561	136109	103833	103824	
562	136109	103824	108294	
563	136109	108294	101576	
564	136109	101576	103845	
565	136109	103845	92544.2	
566	136109	92544.2	97061.6	
567	136109	97061.6	113031	
568	136109	113031	113162	
569	136109	113162	117832	
570	136109	117832	108682	
571	136109	108682	113292	
572	136109	113292	108843	
573	136109	108843	126990	
574	136109	126990	115611	
575	136109	115611	122452	
576	136109	122452	115621	
577	136109	115621	108855	
578	136109	108855	113347	
579	136109	113347	99777.8	
580	136109	99777.8	97481	
581	136109	97481	104301	
582	136109	104301	113281	
583	136109	113281	104266	
584	136109	104266	113373	
585	136109	113373	104289	
586	136109	104289	111049	
587	136109	111049	106426	
588	136109	106426	101898	
589	136109	101898	113259	
590	136109	113259	111035	
591	136109	111035	97364	
592	136109	97364	95131.3	
593	136109	95131.3	90682.5	
594	136109	90682.5	104232	
595	136109	104232	108681	
596	136109	108681	108718	
597	136109	108718	115534	
598	136109	115534	122438	
599	136109	122438	117893	
600	136109	117893	115572	
601	136109	115572	115605	
602	136109	115605	117898	
603	136109	117898	117887	
604	136109	117887	106557	
605	136109	106557	111127	
606	136109	111127	111069	
607	136109	111069	95203.1	
608	136109	95203.1	104259	
609	136109	104259	95202.4	
610	136109	95202.4	97485.9	
611	136109	97485.9	99771.5	
612	136109	99771.5	122483	
613	136109	122483	106585	
614	136109	106585	122354	
615	136109	122354	106461	
616	136109	106461	101878	
617	136109	101878	115499	
618	136109	115499	117900	
619	136109	117900	120126	
620	136109	120126	117891	
621	136109	117891	113196	
622	136109	113196	106410	
623	136109	106410	111057	
624	136109	111057	120171	
625	136109	120171	117879	
626	136109	117879	113378	
627	136109	113378	111089	
628	136109	111089	111046	
629	136109	111046	113294	
630	136109	113294	99752.9	
631	136109	99752.9	113391	
632	136109	113391	122395	
633	136109	122395	113309	
634	136109	113309	117880	
635	136109	117880	122369	
636	136109	122369	127007	
637	136109	127007	117909	
638	136109	117909	126888	
639	136109	126888	117905	
640	136109	117905	113345	
641	136109	113345	117904	
642	136109	117904	113358	
643	136109	113358	108803	
644	136109	108803	108792	
645	136109	108792	104235	
646	136109	104235	115577	
647	136109	115577	126874	
648	136109	126874	122406	
649	136398	122406	113362	
650	136398	113362	113351	
651	136398	113351	122460	
652	136398	122460	113389	
653	136398	113389	127074	
654	136398	127074	113542	
655	136398	113542	106751	
656	136398	106751	115767	
657	136398	115767	109068	
658	136408	109068	118192	
659	136408	118192	115912	
660	136408	118187	120402	
661	136408	120402	104509	
662	136408	104509	104529	
663	136408	104529	120435	
664	136408	120435	111315	
665	136408	111315	113499	
666	136408	113499	115788	
667	136408	115788	118030	
668	136408	118030	115842	
669	136408	115842	104551	
670	136408	104551	99955.2	
671	136408	99955.2	104537	
672	136408	104537	106848	
673	136408	106848	109093	
674	136408	109093	109060	
675	136408	109060	109046	
676	136408	109046	104556	
677	136408	104556	109081	
678	136408	109081	113643	
679	136408	113643	106849	
680	136408	106849	111396	
681	136408	111396	102269	
682	136408	102269	111355	
683	136408	111355	106808	
684	136408	106808	120466	
685	136408	120466	109122	
686	136408	109122	100027	
687	136408	100027	111345	
688	136408	111345	113517	
689	136408	113517	104307	
690	136408	104307	113447	
691	136408	113447	109040	
692	136408	109040	111233	
693	136408	111233	118051	
694	136408	118051	118123	
695	136408	118123	111316	
696	136408	111316	113602	
697	136408	113602	95412	
698	136408	95412	104378	
699	136408	104378	115751	
700	136408	115751	118064	
701	136408	118064	106709	
702	136408	106709	104389	
703	136408	104389	113529	
704	136408	113529	115748	
705	136408	115748	102190	
706	136408	102190	97669.8	
707	136408	97669.8	102232	
708	136408	102232	108994	
709	136408	108994	106693	
710	136408	106693	106770	
711	136408	106770	120422	
712	136408	120422	113544	
713	136408	113544	113526	
714	136408	113526	113514	
715	136408	113514	113555	
716	136408	113555	106807	
717	136408	106807	111268	
718	136408	111268	118112	
719	136408	118112	118091	
720	136408	118091	108945	
721	136408	108945	120361	
722	136408	120361	122695	
723	136408	122695	111305	
724	136408	111305	104488	
725	136408	104488	111248	
726	136408	111248	129521	
727	136408	129521	115767	
728	136408	115767	113552	
729	136408	113552	113524	
730	136408	113524	111292	
731	136408	111292	109035	
732	136408	109035	111362	
733	136408	111362	115909	
734	136408	115909	118197	
735	136408	118197	113620	
736	136408	113620	111374	
737	136408	111374	122713	
738	136408	122713	109082	
739	136408	109082	97741.6	
740	136408	97741.6	113511	
741	136408	113511	111292	
742	136408	111292	111347	
743	136408	111347	120355	
744	136408	120355	115856	
745	136408	115856	118083	
746	136408	118083	124995	
747	136408	124995	129492	
748	136408	129492	122643	
749	136408	122643	115913	
750	136408	115913	113615	
751	136408	113615	109018	
752	136408	109018	115842	
753	136408	115842	106719	
754	136408	106719	106769	
755	136408	106769	104508	
756	136408	104508	111320	
757	136408	111320	113512	
758	136408	113512	115867	
759	136408	115867	115879	
760	136408	115879	113615	
761	136408	113615	115911	
762	136408	115911	111376	
763	136408	111376	115868	
764	136408	115868	125016	
765	136408	125016	113649	
766	136408	113649	120476	
767	136408	120476	109051	
768	136408	109051	115783	
769	136408	115783	104482	
770	136408	104482	115807	
771	136408	115807	118100	
772	136408	118100	120433	
773	136408	120433	115901	
774	136408	115901	120423	
775	136408	120423	120412	
776	136408	120412	115847	
777	136408	115847	115861	
778	136408	115861	115876	
779	136408	115876	109070	
780	136408	109070	115826	
781	136408	115826	115895	
782	136408	115895	115823	
783	136408	115823	115802	
784	136408	115802	109086	
785	136408	109086	113629	
786	136408	113629	115863	
787	136408	115863	106590	
788	136408	106590	122461	
789	136408	122461	111290	
790	136408	111290	104495	
791	136408	104495	115921	
792	136408	115921	104479	
793	136408	104479	104485	
794	136408	104485	115885	
795	136408	115885	118148	
796	136408	118148	113670	
797	136408	113670	102263	
798	136408	102263	111335	
799	136408	111335	113626	
800	136408	113626	111226	
801	136408	111226	108950	
802	136408	108950	118008	
803	136408	118008	115816	
804	136425	115816	104496	
805	136425	104496	104577	
806	136425	104577	113634	
807	136425	113634	104565	
808	136425	104565	106785	
809	136425	106785	115926	
810	136425	115926	113647	
811	136425	113647	102308	
812	136425	102308	109068	
813	136425	109068	118138	
814	136425	118138	122716	
815	136425	122716	125002	
816	136425	125002	120472	
817	136425	120472	97731.5	
818	136425	97731.5	109081	
819	136425	109081	111281	
820	136696	111281	115927	
821	136696	115927	115928	
822	136696	115928	118245	
823	136696	118245	109111	
824	136696	109111	106862	
825	136696	106862	113611	
826	136696	113611	116024	
827	136696	116024	113770	
828	136696	113770	118326	
829	136696	118326	111527	
830	136696	111527	116075	
831	136696	116075	113799	
832	136696	113799	107024	
833	136696	107024	113826	
834	136696	113826	113785	
835	136696	113785	111596	
836	136696	111596	102501	
837	136696	102501	109276	
838	136696	109276	118333	
839	136696	118333	113851	
840	136696	113851	100209	
841	136696	100209	111543	
842	136696	111543	104655	
843	136696	104655	116028	
844	136696	116028	125110	
845	136696	125110	120459	
846	136696	120459	118244	
847	136696	118244	118230	
848	136696	118230	122915	
849	136696	122915	118416	
850	136696	118416	118362	
851	136696	118362	120641	
852	136696	120641	116108	
853	136696	116108	104748	
854	136696	104748	100191	
855	136696	100191	109248	
856	136696	109248	111515	
857	136696	111515	111545	
858	136696	111545	111495	
859	136696	111495	116138	
860	136696	116138	113776	
861	136696	113776	122939	
862	136696	122939	109267	
863	136696	109267	118450	
864	136696	118450	111611	
865	136696	111611	116140	
866	136696	116140	100088	
867	136696	100088	111513	
868	136696	111513	113805	
869	136696	113805	109173	
870	136696	109173	113842	
871	136696	113842	111538	
872	136696	111538	104713	
873	136696	104713	104730	
874	136696	104730	104766	
875	136696	104766	113884	
876	136696	113884	111547	
877	136696	111547	113829	
878	136696	113829	104720	
879	136696	104720	93338.3	
880	136696	93338.3	116078	
881	136696	116078	113827	
882	136696	113827	109266	
883	136696	109266	106935	
884	136696	106935	120601	
885	136696	120601	120642	
886	136888	120642	113822	
887	136888	113822	116132	
888	136888	118414	113830	
889	136888	116112	102482	
890	136888	102482	102432	
891	136888	102432	100169	
892	136888	100169	100191	
893	136888	100191	86506.4	
894	136888	86506.4	95569.3	
895	136888	95569.3	102386	
896	136888	102386	113748	
897	136888	113748	113825	
898	136888	113825	118432	
899	136888	118432	97984.2	
900	136888	97984.2	102547	
901	136888	102547	88725.7	
902	136888	88725.7	79639.6	
903	136888	79639.6	75170.1	
904	136888	75170.1	93379.4	
905	136888	93379.4	102466	
906	136888	102466	95680.3	
907	136888	95680.3	77363.3	
908	136888	77363.3	81856.6	
909	136888	81856.6	77213.4	
910	136888	77213.4	70513.1	
911	136888	70513.1	77325.7	
912	136888	77325.7	72640.9	
913	136888	72640.9	81912.9	
914	136888	81912.9	79584.1	
915	136888	79584.1	91040.5	
916	136888	91040.5	95653.7	
917	136888	95653.7	100255	
918	136888	100255	97961.8	
919	136888	97961.8	111691	
920	136888	111691	127697	
921	136888	127697	111788	
922	136888	111788	111747	
923	136888	111747	116272	
924	136888	116272	98097.9	
925	136888	98097.9	116317	
926	136888	116317	113968	
927	136888	113968	116326	
928	136888	116326	118604	
929	136888	118604	111728	
930	136888	111728	111753	
931	136888	111753	116295	
932	137005	116295	113910	
933	137005	116194	107027	
934	137005	107027	100285	
935	137005	100285	102617	
936	137005	102617	100333	
937	137005	100333	109376	
938	137005	111661	107060	
939	137005	109344	116240	
940	137005	116240	98031.6	
941	137005	98031.6	98002.2	
942	137005	100286	114054	
943	137005	114054	111776	
944	137005	111776	102603	
945	137005	102603	104856	
946	137005	104856	102511	
947	137005	102511	109460	
948	137005	109460	104953	
949	137005	104953	93500	
950	137005	93500	100290	
951	137005	100290	86599.5	
952	137005	86599.5	88875.7	
953	137005	88875.7	93393.1	
954	137005	93393.1	91147.8	
955	137005	91147.8	100312	
956	137005	100312	93424.8	
957	137005	93424.8	77436.4	
958	137005	77436.4	88824.2	
959	137005	88824.2	86494.6	
960	137005	86494.6	102395	
961	137005	102395	86430.6	
962	137005	86430.6	77446.9	
963	137005	77446.9	82027.8	
964	137005	82027.8	75193.7	
965	137005	75193.7	91217.2	
966	137005	91217.2	72943.7	
967	137005	72943.7	93438.6	
968	137005	93438.6	97986.1	
969	137005	97986.1	98057.1	
970	137005	98057.1	109463	
971	137005	109463	114028	
972	137005	114028	111859	
973	137005	111859	109446	
974	137005	109446	104888	
975	137005	104888	118614	
976	137005	118614	118589	
977	137005	118589	114054	
978	137005	114054	120928	
979	137005	120928	123246	
980	137005	123246	123243	
981	137005	123243	116373	
982	137005	116373	120860	
983	137005	120860	123257	
984	137005	123257	118722	
985	137005	118722	116410	
986	137164	116410	118692	
987	137164	118692	118667	
988	137164	118667	100389	
989	137164	100389	111694	
990	137164	113981	104886	
991	137164	104886	91168.8	
992	137164	91168.8	84380.5	
993	137164	84380.5	86693.8	
994	137164	86693.8	95740.2	
995	137164	95740.2	100323	
996	137164	100323	98112.1	
997	137164	100399	102684	
998	137164	104971	102684	
999	137164	102684	107228	
1000	137164	107228	116307	
1001	137164	118593	116360	
1002	137164	118647	109593	
1003	137164	109593	107258	
1004	137164	107258	109550	
1005	137164	111837	116284	
1006	137164	116284	114110	
1007	137164	114110	107238	
1008	137164	109525	102665	
1009	137164	102665	104971	
1010	137164	104971	100391	
1011	137164	100391	102632	
1012	137164	104919	111752	
1013	137164	111752	107277	
1014	137164	107277	95856.1	
1015	137164	95856.1	105004	
1016	137164	105004	107279	
1017	137164	107279	104971	
1018	137164	104971	107287	
1019	137164	109573	104954	
1020	137164	104954	109517	
1021	137164	109517	120934	
1022	137164	120934	114185	
1023	137164	114185	116424	
1024	137164	116424	102780	
1025	137164	102780	111806	
1026	137164	111806	111877	
1027	137291	111877	109576	
1028	137291	109576	109531	
1029	137291	109531	98106.8	
1030	137291	100396	111828	
1031	137291	114116	102758	
1032	137291	102758	105076	
1033	137291	105076	98231.5	
1034	137291	98231.5	111857	
1035	137291	111857	111869	
1036	137291	111869	105109	
1037	137291	105109	109723	
1038	137291	109723	102824	
1039	137291	105113	111968	
1040	137291	114257	102800	
1041	137291	105089	116573	
1042	137291	118862	125716	
1043	137291	128005	100512	
1044	137291	100512	98165.8	
1045	137291	98165.8	98229.8	
1046	137291	98229.8	91343.7	
1047	137291	91343.7	86745.1	
1048	137291	89034	109531	
1049	137291	111820	120912	
1050	137291	120912	109602	
1051	137291	111891	109517	
1052	137291	109517	120869	
1053	137291	123158	109542	
1054	137291	109542	107348	
1055	137291	107348	114190	
1056	137291	114190	109618	
1057	137291	109618	89074.5	
1058	137291	89074.5	109580	
1059	137291	111869	105093	
1060	137291	105093	118779	
1061	137291	118779	100558	
1062	137291	100558	100525	
1063	137291	100525	98292.1	
1064	137291	98292.1	93718.4	
1065	137291	93718.4	95929.9	
1066	137291	95929.9	93650.5	
1067	137291	93650.5	93665.6	
1068	137291	93665.6	89124.7	
1069	137291	89124.7	79984.8	
1070	137291	79984.8	75429.2	
1071	137291	75429.2	75425.9	
1072	137291	75425.9	86876.7	
1073	137291	86876.7	89139.3	
1074	137291	89139.3	93632.4	
1075	137291	93632.4	95866.7	
