jeu_100_25_4.txt_5_popMeanGA	jeu_100_25_4.txt_5_offMeanGA	jeu_100_25_4.txt_5_	jeu_100_25_4.txt_5_bestGAPerIt	jeu_100_25_4.txt_5_popMeanGA	jeu_100_25_4.txt_5_offMeanGA	
270	16165	14510.3	13435.3	
271	16165	13435.3	13990.6	
272	16165	13990.6	13708.1	
273	16165	13708.1	12367.2	
274	16165	12367.2	15068.1	
275	16165	15068.1	13458.3	
276	16165	13458.3	14259.1	
277	16603	14259.1	13472.8	
278	16603	13472.8	14266.7	
279	16603	14266.7	13175.8	
280	16603	13175.8	13157.4	
281	16603	13434.9	12655.2	
282	16603	12655.2	14531.6	
283	16603	14531.6	12976.8	
284	16603	12976.8	14118.8	
285	16603	14118.8	13894	
286	16603	13894	13938.2	
287	16728	13938.2	13688.6	
288	16728	13968.1	13459.9	
289	16728	13459.9	14014.4	
290	16728	14014.4	14025	
291	16728	14304.6	14086	
292	16728	14086	13823.1	
293	16728	13823.1	13303.1	
294	16728	13303.1	13311.4	
295	16728	13311.4	13869.7	
296	16728	13869.7	14447.5	
297	16728	14447.5	13083.8	
298	16728	13083.8	13922.8	
299	16747	13922.8	13082.6	
300	16747	13082.6	14485.1	
301	16747	14485.1	13907.1	
302	16747	13907.1	12819.5	
303	16747	12819.5	14189.9	
304	16747	14189.9	14750.4	
305	16762	14750.4	14482.9	
306	16762	14482.9	11988.4	
307	16762	11988.4	12539.5	
308	16762	12539.5	12828.6	
309	16762	12828.6	13637.7	
310	16762	13637.7	14224.3	
311	16762	14224.3	13939.1	
312	16762	14219.3	15059.3	
313	16762	15059.3	13102.6	
314	16762	13102.6	14767.4	
315	16762	14767.4	13653.3	
316	16762	13653.3	13659.1	
317	16762	13659.1	13385.7	
318	16762	13385.7	13080.9	
319	16762	13080.9	13642.1	
320	16762	13642.1	14485.3	
321	16762	14485.3	12820.7	
322	16762	12820.7	12536.8	
323	16762	12536.8	13912.1	
324	16762	13912.1	12258.7	
325	16762	12258.7	12818.3	
326	16762	12818.3	13392.4	
327	16762	13392.4	14511.7	
328	16762	14511.7	14212.1	
329	16762	14212.1	14513.7	
330	16762	14513.7	13959.4	
331	16762	13959.4	14506	
332	16762	14506	15347	
333	16762	15347	13666.9	
334	16762	13666.9	13670.4	
335	16762	13670.4	14195.8	
336	16762	14195.8	13101.5	
337	16762	13101.5	13091.3	
338	16762	13091.3	13359.4	
339	16762	13359.4	12803.1	
340	16762	12803.1	15039.7	
341	16762	15039.7	13666	
342	16762	13666	13950.4	
343	16762	13950.4	13657.4	
344	16762	13657.4	14213.7	
345	16762	14213.7	13656.9	
346	16762	13656.9	13118.7	
347	16762	13118.7	14220.1	
348	16762	14220.1	13958.1	
349	16762	13958.1	13958.6	
350	16762	13958.6	13125.2	
351	16762	13125.2	13111.4	
352	16762	13111.4	14793.8	
353	16762	14793.8	12556.6	
354	16762	12556.6	13397.8	
355	16762	13397.8	13387.3	
356	16762	13387.3	13369.7	
357	16762	13369.7	13941.7	
358	16762	13941.7	13656	
359	16762	13656	13123	
360	16762	13123	12824.4	
361	16762	12824.4	13678.4	
362	16762	13678.4	13678.1	
363	16762	13678.1	14509	
364	16762	14509	12263.7	
365	16762	12263.7	13672.1	
366	16762	13672.1	13644.3	
367	16762	13644.3	14233.1	
368	16762	14233.1	13385.9	
369	16762	13385.9	13951.4	
370	16762	13951.4	13948.5	
371	16762	13948.5	13676.4	
372	16762	13676.4	14508.1	
373	16762	14508.1	14236.1	
374	16762	14236.1	11440.8	
375	16762	11440.8	12824.6	
376	16762	12824.6	14787.9	
377	16762	14787.9	14778.5	
378	16762	14778.5	13677.9	
379	16762	13677.9	12844.6	
380	16762	12844.6	13944.6	
381	16762	13944.6	15329.3	
382	16762	15329.3	13683.5	
383	16762	13683.5	12824.8	
384	16762	12824.8	13374.7	
385	16762	13374.7	14505.4	
386	16762	14505.4	14508.3	
387	16762	14508.3	13118.2	
388	16762	13118.2	13946.2	
389	16762	13946.2	14487.8	
390	16762	14487.8	14801.6	
391	16762	14801.6	12842.6	
392	16762	12842.6	13674.2	
393	16762	13674.2	13669	
394	16762	13669	11969.6	
395	16762	11969.6	13634	
396	16762	13634	14785.1	
397	16762	14785.1	13947.2	
398	16762	13947.2	14242.8	
399	16762	14242.8	15062.3	
400	16762	15062.3	12837.5	
401	16762	12837.5	12822.1	
402	16762	12822.1	13382.4	
403	16762	13382.4	13385.1	
404	16762	13385.1	13947.1	
405	16762	13947.1	14221.2	
406	16762	14221.2	13951.3	
407	16762	13951.3	13369.4	
408	16762	13369.4	13935.4	
409	16762	13935.4	14212.2	
410	16762	14212.2	15062.1	
411	16762	15062.1	14484.9	
412	16762	14484.9	13110.1	
413	16762	13110.1	14503.5	
414	16762	14503.5	14231.3	
415	16762	14231.3	14501.5	
416	16762	14501.5	13662.4	
417	16762	13662.4	13391.1	
418	16762	13391.1	12542.7	
419	16762	12542.7	14783.2	
420	16762	14783.2	14780.1	
421	16762	14780.1	13955.6	
422	16762	13955.6	14774.7	
423	16762	14774.7	13124.7	
424	16762	13124.7	13958.8	
425	16762	13958.8	13395.6	
426	16762	13395.6	14791.1	
427	16762	14791.1	13670	
428	16762	13670	12558.1	
429	16762	12558.1	13099.7	
430	16762	13099.7	14766.4	
431	16762	14766.4	15311.4	
432	16762	15311.4	14518.5	
433	16762	14518.5	13395.8	
434	16762	13395.8	12839.3	
435	16762	12839.3	12562.5	
436	16762	12562.5	12553.3	
437	16762	12553.3	13101.7	
438	16762	13101.7	12814.9	
439	16762	12814.9	12812.4	
440	16762	12812.4	13652.7	
441	16762	13652.7	13376.4	
442	16762	13376.4	13932.5	
443	16762	13932.5	12801.4	
444	16762	12801.4	13105.5	
445	16762	13105.5	15064.6	
446	16762	15064.6	13103.9	
447	16762	13103.9	13107.5	
448	16762	13107.5	13402.1	
449	16762	13402.1	14233.2	
450	16762	14233.2	13956.7	
451	16762	13956.7	13097.9	
452	16762	13097.9	13654.7	
453	16762	13654.7	13388.1	
454	16762	13388.1	13379.5	
455	16762	13379.5	13403.5	
456	16762	13403.5	13952	
457	16762	13952	14208.6	
458	16762	14208.6	13685.7	
459	16762	13685.7	11984	
460	16762	11984	11990.8	
461	16762	11990.8	13374.1	
462	16762	13374.1	13369.1	
463	16762	13369.1	14482.8	
464	16762	14482.8	14235.5	
465	16762	14235.5	13679	
466	16762	13679	13120.2	
467	16762	13120.2	12828.7	
468	16762	12828.7	12835.8	
469	16762	12835.8	13673.8	
470	16762	13673.8	14761.9	
471	16762	14761.9	14242.9	
472	16762	14242.9	13379	
473	16762	13379	14241.9	
474	16762	14241.9	14505.8	
475	16762	14505.8	14226.1	
476	16762	14226.1	14214.9	
477	16762	14214.9	13370.8	
478	16762	13370.8	15336.1	
479	16762	15336.1	13668.7	
480	16762	13668.7	13668.6	
481	16762	13668.6	14499.6	
482	16762	14499.6	12538.3	
483	16762	12538.3	14230	
484	16762	14230	13941.8	
485	16762	13941.8	14210.8	
486	16762	14210.8	13380.8	
487	16762	13380.8	14219.9	
488	16762	14219.9	14240	
489	16762	14240	13948.4	
490	16762	13948.4	13389.8	
491	16762	13389.8	12821.8	
492	16762	12821.8	13385	
493	16762	13385	13655.5	
494	16762	13655.5	14222.2	
495	16762	14222.2	15051.3	
496	16762	15051.3	12827.7	
497	16762	12827.7	14773.8	
498	16762	14773.8	13363.8	
499	16762	13363.8	12270.9	
500	16762	12270.9	13389.6	
501	16762	13389.6	11158.2	
502	16762	11158.2	12269	
503	16762	12269	14484.6	
504	16762	14484.6	14488.9	
505	16762	14488.9	13950.1	
506	16762	13950.1	14243.5	
507	16762	14243.5	12840	
508	16762	12840	14239.2	
509	16762	14239.2	13674.7	
510	16762	13674.7	15911.7	
511	16762	15911.7	14524.1	
512	16762	14524.1	13958	
513	16762	13958	14220.6	
514	16762	14220.6	14785.7	
515	16762	14785.7	14779	
516	16762	14779	13098.7	
517	16762	13098.7	12527.4	
518	16762	12527.4	12227.4	
519	16762	12227.4	13598.8	
520	16762	13598.8	13904.1	
521	16762	13904.1	15592.8	
522	16762	15592.8	14503.7	
523	16762	14503.7	13385.1	
524	16762	13385.1	13665.8	
525	16762	13665.8	13100.1	
526	16762	13100.1	11440.3	
527	16762	11440.3	12001	
528	16762	12001	13947	
529	16762	13947	13954.1	
530	16762	13954.1	14244.1	
531	16762	14244.1	14789.2	
532	16762	14789.2	14235.3	
533	16762	14235.3	14231.1	
534	16762	14231.1	11999.4	
535	16762	11999.4	15352.3	
536	16762	15352.3	14231.2	
537	16762	14231.2	14242.9	
538	16762	14242.9	13112.1	
539	16762	13112.1	13117.3	
540	16762	13117.3	13677.3	
541	16762	13677.3	14217.7	
542	16762	14217.7	13936.9	
543	16762	13936.9	14771.7	
544	16762	14771.7	14208.6	
545	16762	14208.6	14241.8	
546	16762	14241.8	15083	
547	16762	15083	13105.3	
548	16762	13105.3	14501.1	
549	16762	14501.1	12537.3	
550	16762	12537.3	13941	
551	16762	13941	13669.5	
552	16762	13669.5	13388.4	
553	16762	13388.4	13932.7	
554	16762	13932.7	13673.7	
555	16762	13673.7	13958.6	
556	16762	13958.6	12821.1	
557	16762	12821.1	13951.3	
558	16762	13951.3	13405.2	
559	16762	13405.2	13944.4	
560	16762	13944.4	13943.6	
561	16762	13943.6	14231.3	
562	16762	14231.3	13109.5	
563	16762	13109.5	13671.7	
564	16762	13671.7	12832	
565	16762	12832	14499.1	
566	16762	14499.1	14213.8	
567	16762	14213.8	14230.2	
568	16762	14230.2	11971.1	
569	16762	11971.1	13097.6	
570	16762	13097.6	13395.4	
571	16762	13395.4	13944.4	
572	16762	13944.4	14242.9	
573	16762	14242.9	15075.9	
574	16762	15075.9	13956.3	
575	16762	13956.3	14232.5	
576	16762	14232.5	13401.3	
577	16762	13401.3	12832.2	
578	16762	12832.2	14236.3	
579	16762	14236.3	11994.6	
580	16762	11994.6	12560.3	
581	16762	12560.3	13395.3	
582	16762	13395.3	13660.1	
583	16762	13660.1	15067.1	
584	16762	15067.1	13382.7	
585	16762	13382.7	13938.9	
586	16762	13938.9	15060.8	
587	16762	15060.8	14773.9	
588	16762	14773.9	14496.4	
589	16762	14496.4	14513.9	
590	16762	14513.9	13087.8	
591	16762	13087.8	13963	
592	16762	13963	14243.7	
593	16762	14243.7	13391.8	
594	16762	13391.8	14799.2	
595	16762	14799.2	14218.9	
596	16762	14218.9	14229.7	
597	16762	14229.7	13096.5	
598	16762	13096.5	12536.8	
599	16762	12536.8	13648.5	
600	16762	13648.5	13664.5	
601	16762	13664.5	14512	
602	16762	14512	12839.8	
603	16762	12839.8	13675.9	
604	16762	13675.9	13951.1	
605	16762	13951.1	14511.5	
606	16762	14511.5	14518.2	
607	16762	14518.2	13113.5	
608	16762	13113.5	13946.3	
609	16762	13946.3	14505.7	
610	16762	14505.7	15065.3	
611	16762	15065.3	14501.9	
612	16762	14501.9	14224.4	
613	16762	14224.4	13952.8	
614	16762	13952.8	14228.9	
615	16762	14228.9	13674.4	
616	16762	13674.4	12830	
617	16762	12830	14215.8	
618	16762	14215.8	14761.8	
619	16762	14761.8	14766.6	
620	16762	14766.6	13659.1	
621	16762	13659.1	13657.4	
622	16762	13657.4	14230	
623	16762	14230	13667.7	
624	16762	13667.7	13675	
625	16762	13675	13943	
626	16762	13943	13399.2	
627	16762	13399.2	12835.5	
628	16762	12835.5	13381.4	
629	16762	13381.4	11716.4	
630	16762	11716.4	11431.3	
631	16762	11431.3	12553.6	
632	16762	12553.6	12542.4	
633	16762	12542.4	14192.8	
634	16762	14192.8	13356.2	
635	16762	13356.2	14779.2	
636	16762	14779.2	14508.5	
637	16762	14508.5	13959.8	
638	16762	13959.8	14238	
639	16762	14238	13112.2	
640	16762	13112.2	12271.7	
641	16762	12271.7	12258.1	
642	16762	12258.1	14503.4	
643	16762	14503.4	14798	
644	16762	14798	14522.9	
645	16762	14522.9	13107.2	
646	16762	13107.2	13648.5	
647	16762	13648.5	13378.4	
648	16762	13378.4	13903.1	
649	16762	13903.1	14194.2	
650	16762	14194.2	13077.7	
651	16762	13077.7	14181.9	
652	16762	14181.9	14183.5	
653	16762	14183.5	14219.7	
654	16762	14219.7	14489.4	
655	16762	14489.4	12269.9	
656	16762	12269.9	13663	
657	16762	13663	13662.5	
658	16762	13662.5	12544.1	
659	16762	12544.1	12255.8	
660	16762	12255.8	11986.4	
661	16762	11986.4	11434.9	
662	16762	11434.9	11722.1	
663	16762	11722.1	11980.4	
664	16762	11980.4	11698.5	
665	16762	11698.5	13641.2	
666	16762	13641.2	14785	
667	16762	14785	14493.8	
668	16762	14493.8	13945.1	
669	16762	13945.1	14242.1	
670	16762	14242.1	12833.1	
671	16762	12833.1	12533.5	
672	16762	12533.5	13675.4	
673	16762	13675.4	12539.8	
674	16762	12539.8	13939.9	
675	16762	13939.9	14802.1	
676	16762	14802.1	14228.4	
677	16762	14228.4	13946.7	
678	16762	13946.7	15618	
679	16762	15618	15636.2	
680	16762	15636.2	13654.9	
681	16762	13654.9	15061.2	
682	16762	15061.2	13656.9	
683	16762	13656.9	14486.9	
684	16762	14486.9	14231.1	
685	16762	14231.1	14767.4	
686	16762	14767.4	13665.5	
687	16762	13665.5	13404.7	
688	16762	13404.7	13377.9	
689	16762	13377.9	13362.5	
690	16762	13362.5	12805.6	
691	16762	12805.6	15047.2	
692	16762	15047.2	15064.9	
693	16762	15064.9	15611.7	
694	16762	15611.7	13675.1	
695	16762	13675.1	13945.9	
696	16762	13945.9	13399.1	
697	16762	13399.1	13105.8	
698	16762	13105.8	15063.9	
699	16762	15063.9	15618.4	
700	16762	15618.4	14793	
701	16762	14793	13378.3	
702	16762	13378.3	13948.6	
703	16762	13948.6	13357.5	
704	16762	13357.5	14486.2	
705	16762	14486.2	13935	
706	16762	13935	13655.9	
707	16762	13655.9	12280	
708	16762	12280	13379.8	
709	16762	13379.8	13638.8	
710	16762	13638.8	14231.9	
711	16762	14231.9	16161.5	
712	16762	16161.5	12833.9	
713	16762	12833.9	12814.1	
714	16762	12814.1	13674	
715	16762	13674	12837.5	
716	16762	12837.5	13674.8	
717	16762	13674.8	12828	
718	16762	12828	13958.9	
719	16762	13958.9	13672.7	
720	16762	13672.7	12824.5	
721	16762	12824.5	13647.4	
722	16762	13647.4	13948	
723	16762	13948	13661.3	
724	16762	13661.3	14518.8	
725	16762	14518.8	13956.4	
726	16762	13956.4	13672.7	
727	16762	13672.7	12273.9	
728	16762	12273.9	13390	
729	16762	13390	13653.6	
730	16762	13653.6	13122.4	
731	16762	13122.4	13675.3	
732	16762	13675.3	12830.8	
733	16762	12830.8	12802.9	
734	16762	12802.9	12530.8	
735	16762	12530.8	12527.2	
736	16762	12527.2	13095.5	
737	16762	13095.5	13385.3	
738	16762	13385.3	14241.1	
739	16762	14241.1	13391.7	
740	16762	13391.7	12839.8	
741	16762	12839.8	12829	
742	16762	12829	13118.1	
743	16762	13118.1	14509.1	
744	16762	14509.1	14242	
745	16762	14242	14235.1	
746	16762	14235.1	15082.9	
747	16762	15082.9	13123.4	
748	16762	13123.4	14242.7	
749	16762	14242.7	15075.5	
750	16762	15075.5	13675.9	
751	16762	13675.9	15349.8	
752	16762	15349.8	13668.3	
753	16762	13668.3	11991.6	
754	16762	11991.6	12528.9	
755	16762	12528.9	13641.9	
756	16762	13641.9	13661	
757	16762	13661	12833.2	
758	16762	12833.2	14774.9	
759	16762	14774.9	14492.8	
760	16762	14492.8	13950.8	
761	16762	13950.8	12822.3	
762	16762	12822.3	13112.9	
763	16762	13112.9	13385.1	
764	16762	13385.1	13661.6	
765	16762	13661.6	13086.6	
766	16762	13086.6	13352.6	
767	16762	13352.6	14195.3	
768	16762	14195.3	15076.5	
769	16762	15076.5	14518.7	
770	16762	14518.7	14232	
771	16762	14232	12259.7	
772	16762	12259.7	12255.5	
773	16762	12255.5	14223	
774	16762	14223	14497.4	
775	16762	14497.4	13387.7	
776	16762	13387.7	13952.8	
777	16762	13952.8	14520.3	
778	16762	14520.3	13677.2	
779	16762	13677.2	13114.5	
780	16762	13114.5	12826	
781	16762	12826	12814.7	
782	16762	12814.7	13663.2	
783	16762	13663.2	13653.7	
784	16762	13653.7	11973.6	
785	16762	11973.6	13384	
786	16762	13384	14792.6	
787	16762	14792.6	14244.3	
788	16762	14244.3	15641.8	
789	16762	15641.8	13684.2	
790	16762	13684.2	13372.7	
791	16762	13372.7	14219.7	
792	16762	14219.7	15309.7	
793	16762	15309.7	14792.8	
794	16762	14792.8	13378.5	
795	16762	13378.5	13661.1	
796	16762	13661.1	13398.2	
797	16762	13398.2	12552.8	
798	16762	12552.8	13391.2	
799	16762	13391.2	13388.6	
800	16762	13388.6	13653.3	
801	16762	13653.3	13655.6	
802	16762	13655.6	13385.7	
803	16762	13385.7	12542.3	
804	16762	12542.3	12817.9	
805	16762	12817.9	14508.1	
806	16762	14508.1	14514.1	
807	16762	14514.1	14244	
808	16762	14244	13951.3	
809	16762	13951.3	14795.4	
810	16762	14795.4	15066.8	
811	16762	15066.8	14201.8	
812	16762	14201.8	13926	
813	16762	13926	14210.7	
814	16762	14210.7	13932.8	
815	16762	13932.8	12822.3	
816	16762	12822.3	13959.9	
817	16762	13959.9	14511.3	
818	16762	14511.3	13675.1	
819	16762	13675.1	13660	
820	16762	13660	14224.7	
821	16762	14224.7	12829.3	
822	16762	12829.3	14774.5	
823	16762	14774.5	13667	
824	16762	13667	12540.6	
825	16762	12540.6	14205.2	
826	16762	14205.2	14508.8	
827	16762	14508.8	15054.8	
828	16762	15054.8	13368.4	
829	16762	13368.4	15891.5	
830	16762	15891.5	14509.5	
831	16762	14509.5	13362	
832	16762	13362	13387	
833	16762	13387	13649.9	
834	16762	13649.9	13943.5	
835	16762	13943.5	13947.7	
836	16762	13947.7	13092.6	
837	16762	13092.6	13949.2	
838	16762	13949.2	13387.4	
839	16762	13387.4	12538.8	
840	16762	12538.8	13123	
841	16762	13123	15054.7	
842	16762	15054.7	13956.9	
843	16762	13956.9	13958.3	
844	16762	13958.3	14215.9	
845	16762	14215.9	13938.3	
846	16762	13938.3	13096.2	
847	16762	13096.2	12832.4	
848	16762	12832.4	12265.9	
849	16762	12265.9	13125.5	
850	16762	13125.5	13949.2	
851	16762	13949.2	14506.5	
852	16762	14506.5	12815.7	
853	16762	12815.7	12522.8	
854	16762	12522.8	13120.8	
855	16762	13120.8	13393.5	
856	16762	13393.5	13104.5	
857	16762	13104.5	13380.5	
858	16762	13380.5	14232.6	
859	16762	14232.6	14514.7	
860	16762	14514.7	14234.5	
861	16762	14234.5	13960.3	
862	16762	13960.3	14225.6	
863	16762	14225.6	13401.6	
864	16762	13401.6	12280.6	
865	16762	12280.6	13670.7	
866	16762	13670.7	13950.5	
867	16762	13950.5	13104.5	
868	16762	13104.5	13650.3	
869	16762	13650.3	13109.5	
870	16762	13109.5	13392.4	
871	16762	13392.4	15054.2	
872	16762	15054.2	13379.9	
873	16762	13379.9	13667.9	
874	16762	13667.9	12279.1	
875	16762	12279.1	15063.2	
876	16762	15063.2	14792.8	
877	16762	14792.8	12534.5	
