jeu_200_25_8.txt_3_currentACO	jeu_200_25_8.txt_3_bestACO	
387	67447	67860	
388	67719	67860	
389	67028	67860	
390	67746	67860	
391	67719	67860	
392	67511	67860	
393	67359	67860	
394	67576	67860	
395	67686	67860	
396	67746	67860	
397	67881	67881	
398	67860	67881	
399	66890	67881	
400	67872	67881	
401	68148	68148	
402	67881	68148	
403	67236	68148	
404	66990	68148	
405	67746	68148	
406	68148	68148	
407	67881	68148	
408	67567	68148	
409	67757	68148	
410	67780	68148	
411	67881	68148	
412	67881	68148	
413	67567	68148	
414	67860	68148	
415	67345	68148	
416	68148	68148	
417	68148	68148	
418	68148	68148	
419	67267	68148	
420	68148	68148	
421	68148	68148	
422	67445	68148	
423	68148	68148	
424	67860	68148	
425	66308	68148	
426	67719	68148	
427	67534	68148	
428	68148	68148	
429	67567	68148	
430	67324	68148	
431	66468	68148	
432	68148	68148	
433	68148	68148	
434	66737	68148	
435	68148	68148	
436	68148	68148	
437	68148	68148	
438	67326	68148	
439	67872	68148	
440	68148	68148	
441	68148	68148	
442	68148	68148	
443	66970	68148	
444	67872	68148	
445	68148	68148	
446	68148	68148	
447	68148	68148	
448	68148	68148	
449	68148	68148	
450	68148	68148	
451	68148	68148	
452	68148	68148	
453	68148	68148	
454	67860	68148	
455	66651	68148	
456	66722	68148	
457	68148	68148	
458	68148	68148	
459	68148	68148	
460	68148	68148	
461	68148	68148	
462	67860	68148	
463	68148	68148	
464	68148	68148	
465	68148	68148	
466	68148	68148	
467	67180	68148	
468	68148	68148	
469	68148	68148	
470	68148	68148	
471	68148	68148	
472	68148	68148	
473	68148	68148	
474	68148	68148	
475	68148	68148	
476	68148	68148	
477	68148	68148	
478	66572	68148	
479	68148	68148	
480	68148	68148	
Column 5: 480
Column 6: 480
