jeu_200_75_5.txt_5_currentACO	jeu_200_75_5.txt_5_bestACO	
0	111013	111013	
1	107057	111013	
2	104689	111013	
3	104244	111013	
4	112822	112822	
5	112822	112822	
6	112822	112822	
7	112822	112822	
8	112822	112822	
9	112822	112822	
10	112822	112822	
11	112822	112822	
12	112822	112822	
13	112822	112822	
14	112822	112822	
15	112822	112822	
16	112822	112822	
17	112822	112822	
18	112822	112822	
19	112822	112822	
20	112822	112822	
21	112822	112822	
22	112822	112822	
23	112822	112822	
24	112822	112822	
25	112822	112822	
26	112822	112822	
27	112822	112822	
28	112822	112822	
29	112822	112822	
30	112822	112822	
31	112822	112822	
32	112822	112822	
33	112822	112822	
34	112822	112822	
35	112822	112822	
36	112822	112822	
37	112822	112822	
38	112822	112822	
39	112822	112822	
40	112822	112822	
41	112822	112822	
42	112822	112822	
43	112822	112822	
44	112822	112822	
45	112822	112822	
46	112822	112822	
47	112822	112822	
48	112822	112822	
49	112822	112822	
50	112822	112822	
51	112822	112822	
52	112822	112822	
53	112822	112822	
54	112822	112822	
55	112822	112822	
56	112822	112822	
57	112822	112822	
58	112822	112822	
59	112822	112822	
60	112822	112822	
61	112822	112822	
62	112822	112822	
63	112822	112822	
64	112822	112822	
65	112822	112822	
66	112822	112822	
67	112822	112822	
68	112822	112822	
69	112822	112822	
70	112822	112822	
71	112822	112822	
72	112822	112822	
73	112822	112822	
74	112822	112822	
75	112822	112822	
76	112822	112822	
77	112822	112822	
78	112822	112822	
79	112822	112822	
80	112822	112822	
81	112822	112822	
82	112822	112822	
83	112822	112822	
84	112822	112822	
85	112822	112822	
86	112822	112822	
87	112822	112822	
88	112822	112822	
89	112822	112822	
90	112822	112822	
91	112822	112822	
92	112822	112822	
93	112822	112822	
94	112822	112822	
95	112822	112822	
96	112822	112822	
97	112822	112822	
98	112822	112822	
99	112822	112822	
100	112822	112822	
101	112822	112822	
102	112822	112822	
103	112822	112822	
104	112822	112822	
105	112822	112822	
106	112822	112822	
107	112822	112822	
108	112822	112822	
109	112822	112822	
110	112822	112822	
111	112822	112822	
112	112822	112822	
113	112822	112822	
114	112822	112822	
115	112822	112822	
116	112822	112822	
117	112822	112822	
118	112822	112822	
119	112822	112822	
120	112822	112822	
121	112822	112822	
122	112822	112822	
123	112822	112822	
124	112822	112822	
125	112822	112822	
126	112822	112822	
127	112822	112822	
128	112822	112822	
129	112822	112822	
130	112822	112822	
131	112822	112822	
132	112822	112822	
133	112822	112822	
134	112822	112822	
135	112822	112822	
136	112822	112822	
137	112822	112822	
138	112822	112822	
139	112822	112822	
140	112822	112822	
141	112822	112822	
142	112822	112822	
143	112822	112822	
144	112822	112822	
145	112822	112822	
146	112822	112822	
147	112822	112822	
148	112822	112822	
149	112822	112822	
150	112822	112822	
151	112822	112822	
152	112822	112822	
153	112822	112822	
154	112822	112822	
155	112822	112822	
156	112822	112822	
157	112822	112822	
158	112822	112822	
159	112822	112822	
160	112822	112822	
161	112822	112822	
162	112822	112822	
163	112822	112822	
164	112822	112822	
165	112822	112822	
166	112822	112822	
167	112822	112822	
168	112822	112822	
169	112822	112822	
170	112822	112822	
171	112822	112822	
172	112822	112822	
173	112822	112822	
174	112822	112822	
175	112822	112822	
176	112822	112822	
177	112822	112822	
178	112822	112822	
179	112822	112822	
180	112822	112822	
181	112822	112822	
182	112822	112822	
183	112822	112822	
184	112822	112822	
185	112822	112822	
186	112822	112822	
187	112822	112822	
188	112822	112822	
189	112822	112822	
190	112822	112822	
191	112822	112822	
192	112822	112822	
193	112822	112822	
194	112822	112822	
195	112822	112822	
196	112822	112822	
197	112822	112822	
198	112822	112822	
199	112822	112822	
200	112822	112822	
201	112822	112822	
202	112822	112822	
203	112822	112822	
204	112822	112822	
205	112822	112822	
206	112822	112822	
207	112822	112822	
208	112822	112822	
209	112822	112822	
210	112822	112822	
211	112822	112822	
212	112822	112822	
213	112822	112822	
214	112822	112822	
215	112822	112822	
216	112822	112822	
217	112822	112822	
218	112822	112822	
219	112822	112822	
220	112822	112822	
221	112822	112822	
222	112822	112822	
223	112822	112822	
224	112822	112822	
225	112822	112822	
226	112822	112822	
