jeu_200_25_8.txt_5_currentACO	jeu_200_25_8.txt_5_bestACO	
0	38080	38080	
1	37179	38080	
2	40463	40463	
3	40237	40463	
4	42477	42477	
5	42477	42477	
6	42477	42477	
7	43141	43141	
8	42636	43141	
9	42477	43141	
10	42477	43141	
11	42477	43141	
12	43141	43141	
13	42477	43141	
14	43884	43884	
15	42477	43884	
16	42477	43884	
17	43141	43884	
18	42477	43884	
19	43884	43884	
20	42477	43884	
21	43442	43884	
22	43141	43884	
23	42477	43884	
24	43884	43884	
25	42477	43884	
26	43442	43884	
27	43141	43884	
28	42477	43884	
29	43884	43884	
30	43884	43884	
31	43884	43884	
32	43141	43884	
33	43884	43884	
34	43884	43884	
35	43884	43884	
36	43884	43884	
37	43884	43884	
38	43884	43884	
39	43884	43884	
40	43884	43884	
41	43884	43884	
42	43884	43884	
43	43884	43884	
44	43884	43884	
45	43884	43884	
46	43884	43884	
47	43884	43884	
48	43884	43884	
49	43884	43884	
50	43884	43884	
51	43884	43884	
52	43884	43884	
53	43884	43884	
54	43884	43884	
55	43884	43884	
56	43884	43884	
57	43884	43884	
58	43884	43884	
59	43884	43884	
60	43884	43884	
61	43884	43884	
62	43884	43884	
63	43884	43884	
64	43884	43884	
65	43884	43884	
66	43884	43884	
67	43884	43884	
68	43884	43884	
69	43884	43884	
70	43884	43884	
71	43884	43884	
72	43884	43884	
73	43884	43884	
74	43884	43884	
75	43884	43884	
76	43884	43884	
77	43884	43884	
78	43884	43884	
79	43884	43884	
80	43884	43884	
81	43884	43884	
82	43884	43884	
83	43884	43884	
84	43884	43884	
85	43884	43884	
86	43884	43884	
87	43884	43884	
88	43884	43884	
89	43884	43884	
90	43884	43884	
91	43884	43884	
92	43884	43884	
93	43884	43884	
94	43884	43884	
95	43884	43884	
96	43884	43884	
97	43884	43884	
98	43884	43884	
99	43138	43884	
100	43884	43884	
101	43884	43884	
102	43884	43884	
103	43884	43884	
104	43884	43884	
105	43884	43884	
106	43884	43884	
107	43884	43884	
108	43884	43884	
109	43884	43884	
110	43884	43884	
111	43884	43884	
112	43884	43884	
113	43884	43884	
114	43884	43884	
115	43884	43884	
116	43884	43884	
117	43884	43884	
118	43884	43884	
119	43884	43884	
120	43884	43884	
121	43884	43884	
122	43884	43884	
123	43884	43884	
124	43884	43884	
125	43884	43884	
126	43884	43884	
127	43884	43884	
128	43884	43884	
129	43884	43884	
130	43884	43884	
131	43884	43884	
132	43884	43884	
133	43884	43884	
134	43884	43884	
135	43884	43884	
136	43884	43884	
137	43884	43884	
138	43884	43884	
139	43884	43884	
140	43884	43884	
141	43884	43884	
142	43884	43884	
143	43884	43884	
144	43884	43884	
145	43884	43884	
146	43884	43884	
147	43884	43884	
148	43884	43884	
149	43884	43884	
150	43884	43884	
151	43884	43884	
152	43884	43884	
153	43884	43884	
154	43884	43884	
155	43884	43884	
156	43884	43884	
157	43884	43884	
158	43884	43884	
159	43884	43884	
160	43884	43884	
161	43884	43884	
162	43884	43884	
163	43884	43884	
164	43884	43884	
165	43884	43884	
166	43884	43884	
167	43884	43884	
168	43884	43884	
169	43884	43884	
170	43884	43884	
171	43884	43884	
172	43884	43884	
173	43884	43884	
174	43884	43884	
175	43884	43884	
176	43884	43884	
177	43884	43884	
178	43884	43884	
179	43884	43884	
180	43884	43884	
181	43884	43884	
182	43884	43884	
183	43884	43884	
184	43884	43884	
185	43884	43884	
186	43884	43884	
187	43884	43884	
188	43884	43884	
189	43884	43884	
190	43884	43884	
191	43884	43884	
192	43884	43884	
193	43884	43884	
194	43884	43884	
195	43884	43884	
196	43884	43884	
197	43884	43884	
198	43884	43884	
199	43884	43884	
200	43884	43884	
201	43884	43884	
202	43884	43884	
203	43884	43884	
204	43884	43884	
205	43884	43884	
206	43884	43884	
207	43884	43884	
208	43884	43884	
209	43884	43884	
210	43884	43884	
211	43884	43884	
212	43884	43884	
213	43884	43884	
214	43884	43884	
215	43884	43884	
216	43884	43884	
217	43884	43884	
218	43884	43884	
219	43884	43884	
220	43884	43884	
221	43884	43884	
222	43884	43884	
223	43884	43884	
224	43884	43884	
225	43884	43884	
226	43884	43884	
227	43884	43884	
228	43884	43884	
229	43884	43884	
230	43884	43884	
231	43884	43884	
232	43884	43884	
233	43884	43884	
234	43884	43884	
235	43884	43884	
236	43884	43884	
237	43884	43884	
238	43884	43884	
239	43884	43884	
240	43884	43884	
241	43884	43884	
242	43884	43884	
243	43884	43884	
244	43884	43884	
245	43884	43884	
246	43884	43884	
247	43884	43884	
248	43884	43884	
249	43884	43884	
250	43884	43884	
251	43884	43884	
252	43884	43884	
253	43884	43884	
254	43884	43884	
255	43884	43884	
256	43884	43884	
257	43884	43884	
258	43884	43884	
259	43884	43884	
260	43884	43884	
261	43884	43884	
262	43884	43884	
263	43884	43884	
264	43884	43884	
265	43884	43884	
266	43884	43884	
267	43884	43884	
268	43884	43884	
269	43884	43884	
270	43884	43884	
271	43884	43884	
272	43884	43884	
273	43884	43884	
274	43884	43884	
275	43884	43884	
276	43884	43884	
277	43884	43884	
278	43884	43884	
279	43884	43884	
280	43884	43884	
281	43884	43884	
282	43884	43884	
283	43884	43884	
284	43884	43884	
285	43884	43884	
286	43884	43884	
287	43884	43884	
288	43884	43884	
289	43884	43884	
290	43884	43884	
291	43884	43884	
292	43884	43884	
293	43884	43884	
294	43884	43884	
295	43884	43884	
296	43884	43884	
297	43884	43884	
298	43884	43884	
299	43884	43884	
300	43884	43884	
301	43884	43884	
302	43884	43884	
303	43884	43884	
304	43884	43884	
305	43884	43884	
306	43884	43884	
307	43884	43884	
308	43884	43884	
309	43884	43884	
310	43884	43884	
311	43884	43884	
312	43884	43884	
313	43884	43884	
314	43884	43884	
315	43884	43884	
316	43884	43884	
317	43884	43884	
318	43884	43884	
319	43884	43884	
320	43884	43884	
321	43884	43884	
322	43884	43884	
323	43884	43884	
324	43884	43884	
325	43884	43884	
326	43884	43884	
327	43884	43884	
328	43884	43884	
329	43884	43884	
330	43884	43884	
331	43884	43884	
332	43884	43884	
333	43884	43884	
334	43884	43884	
335	43884	43884	
336	43884	43884	
337	43884	43884	
338	43884	43884	
339	43884	43884	
340	43884	43884	
341	43884	43884	
342	43884	43884	
343	43884	43884	
344	43884	43884	
345	43884	43884	
346	43884	43884	
347	43884	43884	
348	43884	43884	
349	43884	43884	
350	43884	43884	
351	43884	43884	
352	43884	43884	
353	43884	43884	
354	43884	43884	
355	43884	43884	
356	43884	43884	
357	43884	43884	
358	43884	43884	
359	43884	43884	
360	43884	43884	
361	43884	43884	
362	43884	43884	
363	43884	43884	
364	43884	43884	
365	43884	43884	
366	43884	43884	
367	43884	43884	
368	43884	43884	
369	43884	43884	
370	43884	43884	
371	43884	43884	
372	43884	43884	
373	43884	43884	
374	43884	43884	
375	43884	43884	
376	43884	43884	
377	43884	43884	
378	43884	43884	
379	43884	43884	
380	43884	43884	
381	43884	43884	
382	43884	43884	
383	43884	43884	
384	43884	43884	
385	43884	43884	
Column 5: 385
Column 6: 385
