jeu_200_75_5.txt_3_currentACO	jeu_200_75_5.txt_3_bestACO	
216	202550	202568	
217	198788	202568	
218	201884	202568	
219	202568	202568	
220	199226	202568	
221	200471	202568	
222	200409	202568	
223	202568	202568	
224	200255	202568	
225	200075	202568	
226	200032	202568	
227	202159	202568	
228	202568	202568	
229	202402	202568	
230	197285	202568	
231	202568	202568	
232	201655	202568	
233	202159	202568	
234	200194	202568	
235	202115	202568	
236	201197	202568	
237	200672	202568	
238	202550	202568	
239	202402	202568	
240	202568	202568	
241	202568	202568	
242	202115	202568	
243	198106	202568	
244	202568	202568	
245	202568	202568	
246	202159	202568	
247	202568	202568	
248	199833	202568	
249	202568	202568	
250	199879	202568	
251	199829	202568	
252	197651	202568	
253	202568	202568	
254	202568	202568	
255	198173	202568	
256	198891	202568	
257	202115	202568	
258	202568	202568	
259	200370	202568	
260	202568	202568	
261	200032	202568	
262	202568	202568	
263	199362	202568	
264	202568	202568	
265	202568	202568	
266	202115	202568	
267	202317	202568	
268	202568	202568	
269	199345	202568	
270	202568	202568	
271	202568	202568	
272	202568	202568	
273	202724	202724	
274	202568	202724	
275	202849	202849	
276	202568	202849	
277	202568	202849	
278	199737	202849	
279	199061	202849	
280	202849	202849	
281	202849	202849	
282	202849	202849	
283	200046	202849	
284	202724	202849	
285	200305	202849	
286	199058	202849	
287	199947	202849	
288	202550	202849	
289	202568	202849	
290	202849	202849	
291	200519	202849	
292	201815	202849	
293	202724	202849	
294	199947	202849	
295	201351	202849	
296	198107	202849	
297	201078	202849	
298	202849	202849	
299	202849	202849	
300	201009	202849	
301	201612	202849	
302	201325	202849	
303	199385	202849	
304	201351	202849	
305	202849	202849	
306	202849	202849	
307	200528	202849	
308	202849	202849	
309	202920	202920	
310	202920	202920	
311	201351	202920	
312	202920	202920	
313	200274	202920	
314	202565	202920	
315	199629	202920	
316	200276	202920	
317	202920	202920	
318	202550	202920	
319	201695	202920	
320	202920	202920	
321	202520	202920	
322	202920	202920	
323	201695	202920	
324	200763	202920	
325	202920	202920	
326	202920	202920	
327	201976	202920	
328	200279	202920	
329	202920	202920	
330	202920	202920	
331	200576	202920	
332	201766	202920	
333	202920	202920	
334	202724	202920	
335	201766	202920	
336	202920	202920	
337	202242	202920	
338	202920	202920	
339	202920	202920	
340	202920	202920	
341	202550	202920	
342	202920	202920	
343	202920	202920	
344	199842	202920	
345	201863	202920	
346	202920	202920	
347	202920	202920	
348	202920	202920	
349	202920	202920	
350	202849	202920	
351	202920	202920	
352	202920	202920	
353	202253	202920	
354	202550	202920	
355	202920	202920	
356	199890	202920	
357	202920	202920	
358	201201	202920	
359	202920	202920	
360	202920	202920	
361	201612	202920	
362	200485	202920	
363	202035	202920	
364	202153	202920	
365	202920	202920	
366	200312	202920	
367	202550	202920	
368	199448	202920	
369	200126	202920	
370	202920	202920	
371	202920	202920	
372	202920	202920	
373	202920	202920	
374	199825	202920	
375	198911	202920	
376	202920	202920	
377	202920	202920	
378	199510	202920	
379	202920	202920	
380	200996	202920	
381	199135	202920	
382	202920	202920	
383	199890	202920	
384	202317	202920	
385	202920	202920	
386	202920	202920	
387	202724	202920	
388	202762	202920	
389	202920	202920	
390	202920	202920	
391	202849	202920	
392	202920	202920	
393	202039	202920	
394	202920	202920	
395	202849	202920	
396	202550	202920	
397	202920	202920	
398	202920	202920	
399	202920	202920	
400	198356	202920	
401	202920	202920	
402	202317	202920	
403	202920	202920	
404	202920	202920	
405	202920	202920	
406	203351	203351	
407	202407	203351	
408	202920	203351	
409	202849	203351	
410	202523	203351	
411	200605	203351	
412	200968	203351	
413	202920	203351	
414	202523	203351	
415	202523	203351	
416	200141	203351	
417	202860	203351	
418	200575	203351	
419	200556	203351	
420	201766	203351	
421	200634	203351	
422	200861	203351	
423	202523	203351	
424	202880	203351	
425	202762	203351	
426	197906	203351	
427	203351	203351	
428	202550	203351	
429	202762	203351	
430	203351	203351	
431	203351	203351	
432	200629	203351	
433	202920	203351	
434	203351	203351	
435	203351	203351	
436	203351	203351	
437	201863	203351	
438	198841	203351	
439	203351	203351	
440	202537	203351	
441	202753	203351	
442	203351	203351	
443	202762	203351	
444	203351	203351	
445	201553	203351	
446	203351	203351	
447	203351	203351	
448	202839	203351	
449	203351	203351	
450	203351	203351	
451	203351	203351	
452	203351	203351	
453	200847	203351	
454	203351	203351	
455	203076	203351	
456	203351	203351	
457	202753	203351	
458	203351	203351	
459	201609	203351	
460	203351	203351	
461	200396	203351	
462	203351	203351	
463	203351	203351	
464	203351	203351	
465	203351	203351	
466	203351	203351	
467	199365	203351	
468	203351	203351	
469	203351	203351	
470	203351	203351	
471	203351	203351	
472	203351	203351	
473	201377	203351	
474	203351	203351	
475	203351	203351	
476	201609	203351	
477	203351	203351	
478	200966	203351	
479	203351	203351	
480	203351	203351	
481	203029	203351	
482	203351	203351	
483	203351	203351	
484	203351	203351	
485	203351	203351	
486	203351	203351	
487	200553	203351	
488	203351	203351	
489	203244	203351	
490	203351	203351	
491	200925	203351	
492	203351	203351	
493	203351	203351	
494	203351	203351	
495	203351	203351	
496	203076	203351	
497	202537	203351	
498	203351	203351	
499	203351	203351	
500	202523	203351	
501	203351	203351	
502	203351	203351	
503	202762	203351	
504	203351	203351	
505	202151	203351	
506	203351	203351	
507	198940	203351	
508	203351	203351	
509	202880	203351	
510	202523	203351	
511	203351	203351	
512	203351	203351	
513	203351	203351	
514	203351	203351	
515	202790	203351	
516	203351	203351	
517	203351	203351	
518	203351	203351	
519	203351	203351	
520	203351	203351	
521	203351	203351	
522	203351	203351	
523	203351	203351	
524	203351	203351	
525	203351	203351	
Column 5: 525
Column 6: 525
