jeu_100_25_4.txt_3_currentACO	jeu_100_25_4.txt_3_bestACO	
393	21224	21224	
394	21224	21224	
395	21224	21224	
396	21224	21224	
397	21224	21224	
398	21224	21224	
399	21224	21224	
400	21224	21224	
401	21224	21224	
402	21224	21224	
403	21224	21224	
404	21224	21224	
405	21224	21224	
406	21224	21224	
407	21224	21224	
408	21224	21224	
409	21224	21224	
410	21224	21224	
411	21224	21224	
412	21224	21224	
413	21224	21224	
414	21224	21224	
415	21224	21224	
416	21224	21224	
417	21224	21224	
418	21224	21224	
419	21224	21224	
420	21224	21224	
421	21224	21224	
422	21224	21224	
423	21224	21224	
424	20984	21224	
425	21224	21224	
426	20785	21224	
427	21224	21224	
428	21224	21224	
429	21224	21224	
430	21224	21224	
431	21224	21224	
432	21224	21224	
433	21224	21224	
434	21116	21224	
435	21224	21224	
436	21224	21224	
437	21116	21224	
438	21224	21224	
439	21224	21224	
440	21224	21224	
441	21224	21224	
442	21224	21224	
443	21224	21224	
444	21224	21224	
445	21224	21224	
446	21224	21224	
447	21224	21224	
448	21224	21224	
449	21224	21224	
450	21224	21224	
451	21224	21224	
452	21224	21224	
453	21224	21224	
454	21224	21224	
455	21224	21224	
456	21224	21224	
457	21224	21224	
458	21224	21224	
459	21224	21224	
460	21224	21224	
461	21224	21224	
462	21224	21224	
463	21224	21224	
464	21224	21224	
465	21224	21224	
466	21224	21224	
467	21224	21224	
468	21224	21224	
469	21224	21224	
470	21224	21224	
471	21049	21224	
472	21224	21224	
473	21224	21224	
474	21224	21224	
475	21224	21224	
476	21224	21224	
477	21224	21224	
478	21224	21224	
479	21224	21224	
480	21224	21224	
481	21224	21224	
482	21224	21224	
483	21224	21224	
484	21224	21224	
485	21224	21224	
486	21224	21224	
487	21224	21224	
488	21224	21224	
489	21224	21224	
490	21224	21224	
491	21224	21224	
492	21224	21224	
493	20929	21224	
494	21224	21224	
495	21224	21224	
496	21224	21224	
497	21224	21224	
498	21224	21224	
499	21224	21224	
500	20934	21224	
501	21224	21224	
502	21224	21224	
503	21224	21224	
504	21224	21224	
505	21224	21224	
506	21224	21224	
507	21224	21224	
508	21224	21224	
509	21224	21224	
510	20934	21224	
511	21224	21224	
512	21224	21224	
513	21224	21224	
514	21224	21224	
515	21224	21224	
516	21224	21224	
517	21224	21224	
518	21224	21224	
519	21224	21224	
520	21224	21224	
521	21224	21224	
522	21224	21224	
523	21224	21224	
524	21224	21224	
525	21224	21224	
526	21224	21224	
527	21224	21224	
528	21224	21224	
529	21224	21224	
530	21224	21224	
531	21224	21224	
532	21224	21224	
533	21224	21224	
534	21224	21224	
535	21224	21224	
536	21224	21224	
537	21224	21224	
538	21224	21224	
539	21224	21224	
540	21224	21224	
541	21224	21224	
542	21224	21224	
543	21224	21224	
544	21224	21224	
545	21224	21224	
546	20979	21224	
547	21224	21224	
548	21224	21224	
549	21224	21224	
550	21224	21224	
551	21224	21224	
552	21224	21224	
553	21224	21224	
554	21224	21224	
555	21224	21224	
556	21224	21224	
557	21224	21224	
558	21224	21224	
559	21224	21224	
560	21224	21224	
561	21224	21224	
562	21224	21224	
563	21181	21224	
564	21224	21224	
565	21224	21224	
566	21224	21224	
567	21224	21224	
568	21224	21224	
569	21224	21224	
570	21224	21224	
571	21224	21224	
572	21224	21224	
573	21224	21224	
574	21224	21224	
575	21224	21224	
576	21224	21224	
577	21181	21224	
578	21224	21224	
579	21224	21224	
580	21116	21224	
581	21224	21224	
582	21224	21224	
583	21224	21224	
584	21224	21224	
585	21224	21224	
586	21224	21224	
587	21224	21224	
588	21224	21224	
589	21224	21224	
590	21224	21224	
591	21224	21224	
592	21224	21224	
593	21224	21224	
594	21224	21224	
595	21224	21224	
596	21224	21224	
597	21224	21224	
598	21224	21224	
599	21224	21224	
600	21224	21224	
601	21224	21224	
602	21224	21224	
603	21224	21224	
604	21181	21224	
605	21224	21224	
606	21224	21224	
607	21224	21224	
608	21224	21224	
609	21085	21224	
610	21224	21224	
611	21224	21224	
612	21224	21224	
613	21224	21224	
614	21224	21224	
615	21224	21224	
616	21224	21224	
617	20946	21224	
618	21224	21224	
619	21224	21224	
620	21224	21224	
621	21224	21224	
622	21224	21224	
623	21224	21224	
624	21224	21224	
625	21224	21224	
626	21176	21224	
627	21224	21224	
628	21224	21224	
629	21224	21224	
630	21224	21224	
631	21224	21224	
632	21224	21224	
633	21224	21224	
634	21224	21224	
635	21224	21224	
636	21224	21224	
637	21224	21224	
638	21224	21224	
639	21224	21224	
640	21224	21224	
641	21224	21224	
642	21224	21224	
643	21224	21224	
644	21224	21224	
645	21224	21224	
646	21224	21224	
647	21224	21224	
648	21224	21224	
649	21224	21224	
650	21224	21224	
651	21014	21224	
652	21224	21224	
653	21224	21224	
654	21224	21224	
655	21224	21224	
656	21224	21224	
657	21224	21224	
658	21224	21224	
659	21224	21224	
660	21224	21224	
661	21224	21224	
662	21224	21224	
663	21224	21224	
664	21224	21224	
665	21224	21224	
666	21224	21224	
667	21224	21224	
668	21224	21224	
669	21224	21224	
670	21224	21224	
671	21224	21224	
672	21224	21224	
673	21224	21224	
674	21224	21224	
675	21224	21224	
676	21224	21224	
677	21224	21224	
678	21224	21224	
679	21224	21224	
680	21224	21224	
681	21224	21224	
682	21224	21224	
683	21224	21224	
684	21224	21224	
685	21224	21224	
686	21224	21224	
687	20918	21224	
688	20979	21224	
689	21224	21224	
690	21224	21224	
691	21224	21224	
692	21224	21224	
693	21224	21224	
694	21224	21224	
695	21224	21224	
696	21224	21224	
697	21224	21224	
698	21224	21224	
699	21224	21224	
700	21224	21224	
701	21224	21224	
702	21224	21224	
703	21224	21224	
704	21224	21224	
705	21224	21224	
706	21224	21224	
707	21224	21224	
708	21224	21224	
709	21224	21224	
710	21224	21224	
711	21224	21224	
712	21224	21224	
713	21224	21224	
714	21224	21224	
715	21014	21224	
716	21224	21224	
717	21224	21224	
718	21224	21224	
719	21224	21224	
720	21224	21224	
721	21224	21224	
722	21224	21224	
723	21224	21224	
724	20929	21224	
725	21224	21224	
726	21224	21224	
727	21224	21224	
728	21224	21224	
729	21224	21224	
730	21224	21224	
731	21224	21224	
732	21224	21224	
733	21224	21224	
734	21224	21224	
735	21224	21224	
736	21224	21224	
737	21224	21224	
738	21224	21224	
739	21224	21224	
740	21224	21224	
741	21224	21224	
742	21224	21224	
743	21224	21224	
744	21224	21224	
745	21224	21224	
746	21224	21224	
747	21224	21224	
748	21224	21224	
749	21224	21224	
750	21224	21224	
751	20929	21224	
752	21224	21224	
753	21224	21224	
754	21224	21224	
755	21224	21224	
756	21224	21224	
757	21224	21224	
758	21224	21224	
759	20785	21224	
760	21224	21224	
761	21224	21224	
762	21224	21224	
763	21224	21224	
764	21224	21224	
765	21224	21224	
766	21224	21224	
767	21224	21224	
768	21224	21224	
769	21224	21224	
770	21224	21224	
771	21224	21224	
772	21224	21224	
773	21224	21224	
774	21224	21224	
775	21224	21224	
776	21140	21224	
777	21224	21224	
778	21116	21224	
779	21224	21224	
780	20970	21224	
781	21224	21224	
782	21224	21224	
783	21224	21224	
784	21224	21224	
785	21224	21224	
786	21224	21224	
787	21224	21224	
788	21224	21224	
789	21224	21224	
790	21224	21224	
791	21224	21224	
792	21224	21224	
793	21224	21224	
794	21224	21224	
795	21224	21224	
796	21224	21224	
797	21224	21224	
798	21224	21224	
799	21224	21224	
800	21224	21224	
801	21224	21224	
802	21224	21224	
803	21224	21224	
804	21224	21224	
805	21224	21224	
806	21224	21224	
807	21224	21224	
808	21224	21224	
809	21224	21224	
810	21224	21224	
811	21224	21224	
812	21224	21224	
813	21224	21224	
814	21224	21224	
815	21224	21224	
816	21224	21224	
817	21224	21224	
818	21224	21224	
819	21224	21224	
820	21224	21224	
821	21224	21224	
822	21224	21224	
823	21224	21224	
824	21224	21224	
825	21061	21224	
826	21224	21224	
827	21224	21224	
828	21224	21224	
829	21224	21224	
830	21224	21224	
831	21224	21224	
832	21224	21224	
833	21224	21224	
834	21224	21224	
835	21224	21224	
836	21224	21224	
837	21224	21224	
838	21224	21224	
839	21224	21224	
840	21224	21224	
841	21224	21224	
842	21224	21224	
843	21224	21224	
844	21224	21224	
845	21224	21224	
846	21224	21224	
847	21224	21224	
848	21224	21224	
849	21224	21224	
850	21224	21224	
851	21224	21224	
852	21224	21224	
853	21224	21224	
854	21224	21224	
855	21224	21224	
856	21224	21224	
857	21224	21224	
858	21224	21224	
859	21224	21224	
860	21224	21224	
861	21224	21224	
862	21224	21224	
863	21224	21224	
864	21224	21224	
865	21224	21224	
866	21224	21224	
867	21224	21224	
868	21224	21224	
869	21224	21224	
870	21224	21224	
871	21224	21224	
872	21224	21224	
873	21224	21224	
874	21224	21224	
875	21176	21224	
876	21224	21224	
877	21224	21224	
878	21224	21224	
879	21224	21224	
880	21224	21224	
881	21116	21224	
882	21224	21224	
883	21224	21224	
884	21224	21224	
885	21224	21224	
886	21224	21224	
887	21224	21224	
888	21224	21224	
889	21224	21224	
890	21224	21224	
891	21224	21224	
892	21224	21224	
893	21224	21224	
894	21224	21224	
895	21224	21224	
896	21224	21224	
897	21224	21224	
898	21224	21224	
899	21224	21224	
900	21224	21224	
901	21224	21224	
902	21224	21224	
903	21224	21224	
904	21224	21224	
905	21224	21224	
906	21224	21224	
907	21224	21224	
908	21224	21224	
909	21224	21224	
910	21224	21224	
911	21224	21224	
912	21224	21224	
913	21224	21224	
914	21224	21224	
915	21224	21224	
916	21224	21224	
917	21224	21224	
918	21224	21224	
919	21224	21224	
920	21224	21224	
921	21224	21224	
922	21224	21224	
923	21224	21224	
924	21224	21224	
925	21224	21224	
926	21224	21224	
927	21224	21224	
928	21224	21224	
929	21224	21224	
930	21049	21224	
931	21224	21224	
932	21224	21224	
933	21224	21224	
934	21224	21224	
935	21224	21224	
936	21224	21224	
937	21224	21224	
938	21224	21224	
939	21224	21224	
940	21224	21224	
941	21224	21224	
942	21224	21224	
943	21224	21224	
944	21224	21224	
945	21224	21224	
946	21224	21224	
947	21224	21224	
948	21224	21224	
949	21224	21224	
950	21224	21224	
951	21224	21224	
952	21224	21224	
953	21224	21224	
954	21224	21224	
955	21224	21224	
956	21224	21224	
957	21224	21224	
958	21224	21224	
959	21224	21224	
960	21224	21224	
961	21224	21224	
962	21224	21224	
963	21224	21224	
964	21224	21224	
965	21224	21224	
966	21224	21224	
967	21224	21224	
968	21224	21224	
969	21224	21224	
970	21224	21224	
971	21224	21224	
972	21224	21224	
973	21224	21224	
974	21224	21224	
975	21224	21224	
976	21224	21224	
977	21224	21224	
978	21224	21224	
979	21224	21224	
980	21224	21224	
981	21224	21224	
982	21224	21224	
983	21224	21224	
984	21224	21224	
985	21224	21224	
986	21049	21224	
987	21224	21224	
988	21224	21224	
989	21224	21224	
990	21224	21224	
991	21224	21224	
992	21224	21224	
993	21224	21224	
994	21224	21224	
995	21224	21224	
996	21224	21224	
997	21224	21224	
998	21224	21224	
999	21224	21224	
1000	21224	21224	
1001	21224	21224	
1002	21224	21224	
1003	21224	21224	
1004	21224	21224	
1005	21224	21224	
1006	21224	21224	
1007	21224	21224	
1008	21224	21224	
1009	21224	21224	
1010	21224	21224	
1011	21224	21224	
1012	21224	21224	
1013	21224	21224	
1014	21224	21224	
1015	21224	21224	
1016	21224	21224	
1017	21224	21224	
1018	21224	21224	
1019	21224	21224	
1020	21224	21224	
1021	21224	21224	
1022	21224	21224	
1023	21224	21224	
1024	21224	21224	
1025	21224	21224	
1026	21224	21224	
1027	21224	21224	
1028	21176	21224	
1029	21224	21224	
1030	21224	21224	
1031	21224	21224	
1032	21224	21224	
1033	21014	21224	
1034	21224	21224	
1035	21224	21224	
1036	21224	21224	
1037	21224	21224	
1038	21224	21224	
1039	21224	21224	
1040	21224	21224	
1041	21224	21224	
1042	21224	21224	
1043	21224	21224	
1044	21224	21224	
1045	21224	21224	
1046	21224	21224	
1047	21224	21224	
1048	21224	21224	
1049	21224	21224	
1050	21224	21224	
1051	21224	21224	
1052	21224	21224	
1053	21224	21224	
1054	21224	21224	
1055	21224	21224	
1056	21224	21224	
1057	21224	21224	
1058	21224	21224	
1059	21224	21224	
1060	21224	21224	
1061	21224	21224	
1062	21224	21224	
1063	21224	21224	
1064	21224	21224	
1065	21224	21224	
1066	21224	21224	
1067	21224	21224	
1068	21224	21224	
1069	21224	21224	
1070	21224	21224	
1071	21224	21224	
1072	21224	21224	
1073	21224	21224	
1074	21224	21224	
1075	21224	21224	
1076	21224	21224	
1077	21224	21224	
1078	21224	21224	
1079	21224	21224	
1080	21224	21224	
1081	21224	21224	
1082	21224	21224	
1083	21224	21224	
1084	21224	21224	
1085	21224	21224	
1086	21224	21224	
1087	21224	21224	
1088	21224	21224	
1089	21224	21224	
1090	21224	21224	
1091	21224	21224	
1092	21224	21224	
1093	21224	21224	
1094	21224	21224	
1095	21224	21224	
1096	21224	21224	
1097	21224	21224	
1098	21224	21224	
1099	21224	21224	
1100	21224	21224	
1101	21224	21224	
1102	21224	21224	
1103	21224	21224	
1104	21224	21224	
1105	21224	21224	
1106	21224	21224	
1107	21224	21224	
1108	21224	21224	
1109	21224	21224	
1110	21224	21224	
1111	21224	21224	
1112	21224	21224	
1113	21224	21224	
1114	21224	21224	
1115	21224	21224	
1116	21224	21224	
1117	21224	21224	
1118	21224	21224	
1119	21224	21224	
1120	20970	21224	
1121	21224	21224	
1122	21224	21224	
1123	21224	21224	
1124	21224	21224	
1125	21224	21224	
1126	21224	21224	
1127	21224	21224	
1128	21224	21224	
1129	21224	21224	
1130	21224	21224	
1131	20918	21224	
1132	21224	21224	
1133	21224	21224	
1134	21224	21224	
1135	21224	21224	
1136	21116	21224	
1137	21224	21224	
1138	21224	21224	
1139	21224	21224	
1140	21224	21224	
1141	21224	21224	
1142	21224	21224	
1143	21224	21224	
1144	21224	21224	
1145	21224	21224	
1146	21224	21224	
1147	21224	21224	
1148	21224	21224	
1149	21224	21224	
1150	21224	21224	
1151	21224	21224	
1152	21224	21224	
1153	21224	21224	
1154	21224	21224	
1155	21224	21224	
1156	21224	21224	
1157	21224	21224	
1158	21224	21224	
1159	21224	21224	
1160	21224	21224	
1161	21224	21224	
1162	21224	21224	
1163	21224	21224	
1164	21224	21224	
1165	21224	21224	
1166	21224	21224	
1167	21224	21224	
1168	21224	21224	
1169	21224	21224	
1170	21224	21224	
1171	21224	21224	
1172	21224	21224	
1173	21224	21224	
1174	21224	21224	
1175	21224	21224	
1176	21224	21224	
1177	21224	21224	
1178	21224	21224	
1179	21224	21224	
1180	21224	21224	
1181	21224	21224	
1182	21224	21224	
1183	21224	21224	
1184	21224	21224	
1185	21224	21224	
1186	21224	21224	
1187	21224	21224	
1188	21224	21224	
1189	21224	21224	
1190	21224	21224	
1191	21224	21224	
1192	21224	21224	
1193	21224	21224	
1194	21224	21224	
1195	21224	21224	
1196	21224	21224	
1197	21224	21224	
1198	21224	21224	
1199	21224	21224	
1200	21224	21224	
1201	21224	21224	
1202	21224	21224	
1203	21224	21224	
1204	21176	21224	
1205	21224	21224	
1206	21224	21224	
1207	21224	21224	
1208	21224	21224	
1209	21224	21224	
1210	21224	21224	
1211	21224	21224	
1212	21224	21224	
1213	21224	21224	
1214	21224	21224	
1215	21224	21224	
1216	21224	21224	
1217	21224	21224	
1218	21224	21224	
1219	21224	21224	
1220	21224	21224	
1221	21224	21224	
1222	21224	21224	
1223	21224	21224	
1224	21224	21224	
1225	21224	21224	
1226	21224	21224	
1227	21224	21224	
1228	21224	21224	
1229	21224	21224	
1230	21224	21224	
1231	21224	21224	
1232	21224	21224	
1233	21224	21224	
1234	21224	21224	
1235	21224	21224	
1236	21224	21224	
1237	21224	21224	
1238	21224	21224	
1239	21224	21224	
1240	21224	21224	
1241	21224	21224	
1242	21224	21224	
1243	21224	21224	
1244	21224	21224	
1245	21224	21224	
1246	21224	21224	
1247	21224	21224	
1248	21224	21224	
1249	21224	21224	
1250	21224	21224	
1251	21224	21224	
1252	21224	21224	
1253	21224	21224	
1254	21224	21224	
1255	21224	21224	
1256	21224	21224	
1257	21224	21224	
1258	21224	21224	
1259	21224	21224	
1260	21224	21224	
1261	21224	21224	
1262	21224	21224	
1263	21224	21224	
1264	21224	21224	
1265	21224	21224	
1266	21224	21224	
1267	21224	21224	
1268	21224	21224	
1269	21116	21224	
1270	21224	21224	
1271	21224	21224	
1272	21224	21224	
1273	21224	21224	
1274	21224	21224	
1275	21224	21224	
1276	21224	21224	
1277	21224	21224	
1278	21224	21224	
1279	21224	21224	
1280	21224	21224	
1281	21224	21224	
1282	21224	21224	
1283	21224	21224	
1284	21224	21224	
1285	21224	21224	
1286	21224	21224	
1287	21224	21224	
1288	21224	21224	
1289	21224	21224	
1290	21224	21224	
1291	21224	21224	
1292	21224	21224	
1293	21224	21224	
1294	21224	21224	
1295	21224	21224	
1296	21224	21224	
1297	21224	21224	
1298	21224	21224	
1299	21224	21224	
1300	21224	21224	
1301	21224	21224	
1302	21224	21224	
1303	21224	21224	
1304	21224	21224	
1305	21224	21224	
1306	21224	21224	
1307	21224	21224	
1308	21224	21224	
1309	21224	21224	
1310	21224	21224	
1311	21224	21224	
1312	21224	21224	
1313	21224	21224	
1314	21224	21224	
1315	21224	21224	
1316	21224	21224	
1317	21224	21224	
1318	21224	21224	
1319	21224	21224	
1320	21224	21224	
1321	21224	21224	
1322	21224	21224	
1323	21176	21224	
1324	21224	21224	
1325	21224	21224	
1326	21224	21224	
1327	21224	21224	
1328	21224	21224	
1329	21224	21224	
1330	21224	21224	
1331	21224	21224	
1332	21224	21224	
1333	21224	21224	
1334	21224	21224	
1335	21224	21224	
1336	21224	21224	
1337	21224	21224	
1338	21224	21224	
1339	21224	21224	
1340	21224	21224	
1341	21224	21224	
1342	21224	21224	
1343	21224	21224	
1344	21224	21224	
1345	21224	21224	
1346	21224	21224	
1347	21224	21224	
1348	21224	21224	
1349	21224	21224	
1350	21224	21224	
1351	21224	21224	
1352	21224	21224	
1353	21224	21224	
1354	21224	21224	
1355	21224	21224	
1356	21224	21224	
1357	21224	21224	
1358	21224	21224	
1359	21224	21224	
1360	21224	21224	
1361	21224	21224	
1362	21224	21224	
1363	21224	21224	
1364	21224	21224	
1365	21224	21224	
1366	21224	21224	
1367	21224	21224	
1368	21224	21224	
1369	21224	21224	
1370	21224	21224	
1371	21224	21224	
1372	21224	21224	
1373	21224	21224	
1374	21224	21224	
1375	21224	21224	
1376	21224	21224	
1377	21224	21224	
1378	21224	21224	
1379	21224	21224	
1380	21224	21224	
1381	21224	21224	
1382	21224	21224	
1383	21224	21224	
1384	21116	21224	
1385	21224	21224	
1386	21224	21224	
1387	21224	21224	
1388	21224	21224	
1389	21224	21224	
1390	21224	21224	
1391	21224	21224	
1392	21224	21224	
1393	21224	21224	
1394	21224	21224	
1395	21224	21224	
1396	21224	21224	
1397	21224	21224	
1398	21224	21224	
1399	21224	21224	
1400	21224	21224	
1401	21224	21224	
1402	21224	21224	
1403	21224	21224	
1404	21224	21224	
1405	21224	21224	
1406	21224	21224	
1407	21224	21224	
1408	21224	21224	
1409	21224	21224	
1410	21224	21224	
1411	21224	21224	
1412	21224	21224	
1413	21224	21224	
1414	21224	21224	
1415	21224	21224	
1416	21224	21224	
1417	21224	21224	
1418	21224	21224	
1419	21224	21224	
1420	21224	21224	
1421	21224	21224	
1422	21224	21224	
1423	21224	21224	
1424	21224	21224	
1425	21224	21224	
1426	21224	21224	
1427	21224	21224	
1428	21224	21224	
1429	21224	21224	
1430	21224	21224	
1431	21224	21224	
1432	21224	21224	
1433	21224	21224	
1434	21224	21224	
1435	21224	21224	
1436	21224	21224	
1437	21224	21224	
1438	21224	21224	
1439	21224	21224	
1440	21224	21224	
1441	21224	21224	
1442	21224	21224	
1443	21224	21224	
1444	21224	21224	
1445	21224	21224	
1446	21224	21224	
1447	21224	21224	
1448	21224	21224	
1449	21224	21224	
1450	21140	21224	
1451	21224	21224	
1452	21224	21224	
1453	21224	21224	
1454	21224	21224	
1455	21224	21224	
1456	21224	21224	
1457	21224	21224	
1458	21224	21224	
1459	21224	21224	
1460	21224	21224	
1461	21224	21224	
1462	21224	21224	
1463	21224	21224	
1464	21224	21224	
1465	21224	21224	
1466	21224	21224	
1467	21224	21224	
1468	21224	21224	
1469	21224	21224	
1470	21224	21224	
1471	21224	21224	
1472	21224	21224	
1473	21224	21224	
1474	21224	21224	
1475	21224	21224	
1476	21224	21224	
1477	21224	21224	
1478	21224	21224	
1479	21224	21224	
1480	21224	21224	
1481	21224	21224	
1482	21224	21224	
1483	21224	21224	
1484	21224	21224	
1485	21224	21224	
1486	21224	21224	
1487	21224	21224	
1488	21224	21224	
1489	21224	21224	
1490	21224	21224	
